deg deg R km/s g/cm3 km/s km/s km/s G G G erg/cm3 erg/cm3 erg/cm3 dyne/cm^2 dyne/cm^2 K K -- -- -- -- deg deg km/s
       320  1.0000000000E+02  2  3 23
      37      19
  6.9600000000E+08  1.0000000000E+00  1.6666666667E+00
lon lat r divudx Rho Ux Uy Uz Bx By Bz Ehot I01 I02 Pe P te ti normx normy normz comprho thetaup thetadn ushk xSI r g
  9.0000000000E+01 -4.0000000000E+01  2.0978640343E+00 -1.1520795196E+02  2.2051771996E-18 -3.2427755108E+01  4.9376445021E+01 -8.7444477655E+01 -4.9844610005E-01  1.2305913440E+00  3.9365821509E-01  2.7695395549E-05  2.1965244761E-04  4.6999090674E-07  2.2703514045E-04  4.0738845407E-04  1.2377617651E+06  2.0356488787E+06 -3.3525802909E-02  8.1278012738E-01 -5.6629259542E-01  5.2259883095E+00  5.7945163997E+01  5.1723715189E+01  1.8349877652E+02
  1.0000000000E+02 -4.0000000000E+01  2.0978640343E+00 -7.7052418316E+01  2.1523501408E-18 -2.3999916196E+01  2.9971460497E+01 -2.1738727968E+01 -5.9232744178E-01  1.1052288495E+00  4.7501175656E-01  2.6940142739E-05  2.1851267312E-04  3.9351531393E-07  2.2082669467E-04  2.5881897166E-04  1.2336251097E+06  1.3442507430E+06 -1.7372276069E-01  7.9479817365E-01 -5.7895834342E-01  5.3682447369E+00  6.1638247587E+01  5.5127218395E+01  1.2867770622E+02
  1.1000000000E+02 -4.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2000000000E+02 -4.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3000000000E+02 -4.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4000000000E+02 -4.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5000000000E+02 -4.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6000000000E+02 -4.0000000000E+01  2.0978640343E+00 -5.9316727522E+01  2.0584004387E-18 -2.9143908293E+01  6.4116658998E-01  2.8808141378E+00 -1.3242932927E+00  8.3492752374E-01  7.8873463259E-01  2.5515164007E-05  2.4923053715E-04  2.7903071738E-07  2.0896818897E-04  4.9916528488E-04  1.2225924477E+06  2.7584403406E+06 -8.1170340154E-01  3.0392801146E-01 -4.9533053798E-01  5.7518524988E+00  6.5007826371E+01  5.2286895030E+01  2.0090875763E+01
  1.7000000000E+02 -4.0000000000E+01  2.3824270993E+00 -1.7001533609E+02  1.2517172925E-18 -3.3260606414E+01  6.6874472555E+01 -1.1072559714E+01 -1.1481208315E+00  5.7919124653E-01  5.8987963607E-01  1.9116937483E-05  1.7554245421E-04  2.2946334037E-07  1.2358816814E-04  5.8475865834E-04  1.1908585908E+06  5.5664388657E+06 -8.0488341134E-01  1.9988184936E-01 -5.5654014013E-01  5.6106088503E+00  6.5507599896E+01  5.5296782954E+01  2.7455368677E+01
  1.8000000000E+02 -4.0000000000E+01  2.5247086318E+00 -1.9959857960E+02  1.0295233804E-18 -7.7758690899E+01  1.8275784508E+02 -8.3157277760E+01 -1.2004393380E+00  4.8107736996E-01  5.2330172144E-01  1.8087707287E-05  1.4856328027E-04  3.6480876937E-07  1.0948803935E-04  3.5418971664E-03  1.2541125766E+06  3.6412540495E+07 -7.6920386812E-01  2.5511570950E-02 -6.2043289882E-01  1.6575786144E+01  6.7348855211E+01  6.0595805006E+01  1.7261058483E+01
  1.9000000000E+02 -4.0000000000E+01  2.8933367975E+00 -1.7299626187E+02  5.9790494139E-19 -1.5234801825E+02  1.5195618399E+02 -1.6396954393E+02 -9.9803652438E-01  2.7778182833E-01  3.2564722377E-01  1.2669306223E-05  9.4609042819E-05  2.8633725520E-07  6.1687361544E-05  4.3978301621E-03  1.2014437220E+06  7.3111808231E+07 -7.1815813237E-01 -1.7917251643E-01 -6.6970725252E-01  2.4864603084E+01  6.7395609387E+01  6.3197614025E+01 -4.9966528875E+00
  2.0000000000E+02 -4.0000000000E+01  3.3302106130E+00 -2.0836814431E+02  3.4659483760E-19 -1.5669582856E+02  5.6503533498E+01 -1.4065286305E+02 -7.6861174720E-01  1.1660843207E-01  1.4469845480E-01  8.6035855730E-06  5.9763637773E-05  2.0547364304E-07  3.1718558805E-05  1.6554978498E-03  1.0923824257E+06  5.3167241513E+07 -6.8430511715E-01 -2.5575479449E-01 -6.8002710933E-01  1.9694002174E+01  6.1492151755E+01  5.8538486684E+01  1.4132547355E+02
  2.1000000000E+02 -4.0000000000E+01  3.3302106130E+00 -1.3552796812E+02  3.4933704637E-19 -1.9958453805E+02  1.5069417690E+00 -1.8540115176E+02 -9.0561111297E-01  3.2921703869E-02  3.7501627111E-02  9.0724913702E-06  6.1332982739E-05  3.0949307104E-07  3.3497490096E-05  2.5993899010E-03  1.1409386986E+06  8.2645040559E+07 -6.4527100444E-01 -3.2392470041E-01 -6.8971030454E-01  2.6391670824E+01  5.5103298801E+01  5.0890234666E+01  2.4929585638E+02
  2.2000000000E+02 -4.0000000000E+01  3.7670844285E+00 -1.0774446827E+01  2.4316943904E-19 -1.2085276077E+02 -5.3677931257E+01 -4.8256432028E+01 -6.9436247092E-01 -8.8900231450E-02 -7.6962020627E-02  6.8969522926E-06  4.0355686871E-05  2.3967780304E-07  2.1380039092E-05  1.0405613380E-03  1.0286837744E+06  3.9283805177E+07 -5.9847195823E-01 -4.0860421278E-01 -6.8427181701E-01  2.1514046489E+01  4.7990546781E+01  4.1662338542E+01  4.4937206465E+02
  2.3000000000E+02 -4.0000000000E+01  3.3783978268E+00 -4.5444506029E+01  3.4829499651E-19 -7.2868602869E+01 -1.5323414584E+02 -1.3283836744E+02 -1.0095431345E+00 -3.1128260688E-01 -2.9547059053E-01  9.3929816547E-06  6.0483545321E-05  5.1040590037E-07  3.2813799562E-05  1.0387163016E-03  1.1399565469E+06  3.5903432222E+07 -4.5536502523E-01 -6.1105488757E-01 -6.4668027265E-01  5.2538395684E+00  3.9150332614E+01  4.0573573652E+01  4.4983666388E+02
  2.4000000000E+02 -4.0000000000E+01  3.0938347618E+00 -1.0067667687E+02  4.8198097974E-19 -7.2049904684E+01 -6.4444267464E+01 -3.5195438665E+02 -1.3384395251E+00 -7.2945785693E-01 -6.9374994911E-01  1.2377053518E-05  5.6346906321E-05  9.3080058394E-07  5.0509860337E-05  2.2451210825E-03  1.2611015705E+06  5.4292295578E+07 -3.8177447897E-01 -6.8953561151E-01 -6.1451754300E-01  5.1763896527E+00  3.0400002711E+01  3.0675381507E+01  5.3192584686E+02
  2.5000000000E+02 -4.0000000000E+01  3.0938347618E+00 -8.0646182135E+01  4.8534704483E-19 -5.6579075316E+00 -8.7762919201E+01 -4.5121681626E+02 -1.1861786798E+00 -1.0316758910E+00 -9.7658299857E-01  1.2521516443E-05  4.5829826074E-05  9.3667141611E-07  5.1093855181E-05  3.0824842430E-03  1.2670886859E+06  7.4077470252E+07 -2.9435542795E-01 -7.3854493727E-01 -6.0527905061E-01  4.7966071289E+00  2.2871882149E+01  2.4379170338E+01  6.7407712960E+02
  2.6000000000E+02 -4.0000000000E+01  3.3783978268E+00 -3.9414887975E+01  3.5886712225E-19  1.3511948683E+02 -9.2010947265E+01 -3.2448722259E+02 -6.5973287022E-01 -9.7728059529E-01 -8.6588393900E-01  9.7388254180E-06  4.6714417731E-05  5.9672823042E-07  3.4020937115E-05  1.2033827578E-03  1.1472405335E+06  4.0371582280E+07 -2.0273373970E-01 -7.5601920533E-01 -6.1997924622E-01  4.4615477991E+00  1.5596077792E+01  1.6166454783E+01  5.4460096849E+02
  2.7000000000E+02 -4.0000000000E+01  3.3783978268E+00 -1.4683468753E+02  3.7159992160E-19  2.1632773997E+02 -3.8068370318E+01 -3.2209140087E+02 -3.4926843067E-01 -1.0869275308E+00 -1.0064268867E+00  9.9932021620E-06  4.5984640831E-05  5.6184573334E-07  3.4909367476E-05  1.1793591490E-03  1.1369445549E+06  3.8258335005E+07 -4.7253293579E-02 -7.6084378796E-01 -6.4305288496E-01  4.5258979314E+00  1.0871022870E+01  1.2695060299E+01  3.8600225616E+02
  2.8000000000E+02 -4.0000000000E+01  3.3783978268E+00 -1.8288679082E+02  3.7527509180E-19  1.4834006422E+02  3.0872666938E+01 -2.6637232943E+02  2.0265583467E-03 -1.0851427772E+00 -1.0671160017E+00  9.9429104493E-06  4.4719155098E-05  4.9830984181E-07  3.4731229840E-05  8.4463466179E-04  1.1201696849E+06  2.7159438375E+07  1.2503882715E-01 -7.4032406893E-01 -6.5839895783E-01  4.4831385193E+00  7.2387029794E+00  1.1015257470E+01  2.6068648999E+02
  2.9000000000E+02 -4.0000000000E+01  3.0938347618E+00 -1.3872333675E+02  5.2248620336E-19  1.7415388108E+02  1.4500388422E+02 -2.8632106437E+02  4.2977669532E-01 -1.2512081709E+00 -1.4485549698E+00  1.2344679923E-05  4.5198699178E-05  6.1506345000E-07  5.0312725801E-05  1.5303551450E-03  1.1621631574E+06  3.4420329606E+07  2.4636447689E-01 -7.0313938527E-01 -6.6605512059E-01  4.6669876748E+00  3.0443643298E+00  1.3096750030E+01  1.1961578742E+02
  3.0000000000E+02 -4.0000000000E+01  2.9515532293E+00 -1.3489030822E+02  6.2641876946E-19  1.4496854151E+02  1.5041935704E+02 -2.0472158569E+02  8.6624119321E-01 -1.1116932711E+00 -1.5978793216E+00  1.3695546858E-05  4.3779850250E-05  5.9318480202E-07  6.0690680266E-05  1.4313201367E-03  1.1680861731E+06  2.6701223349E+07  3.5900003449E-01 -6.3603980654E-01 -6.8234224211E-01  4.8218791320E+00  5.6114793229E+00  1.5118664797E+01  5.7122043096E+01
  3.1000000000E+02 -4.0000000000E+01  2.6669901643E+00 -1.4458720944E+02  9.2638951517E-19  1.0821463630E+02  1.5650189723E+02 -1.4186573098E+02  1.4575393595E+00 -9.1671334521E-01 -1.9525189460E+00  1.7559371058E-05  4.2618797336E-05  6.4096180785E-07  9.2653179733E-05  1.4767774507E-03  1.2065799216E+06  1.9207651087E+07  4.7035772955E-01 -5.5993685643E-01 -6.8107754445E-01  5.0901393935E+00  1.0552895189E+01  2.0072158010E+01  1.8775425175E+01
  3.2000000000E+02 -4.0000000000E+01  2.5247086318E+00 -1.3485441689E+02  1.1525489794E-18  6.4845628340E+01  9.1229592478E+01 -8.4583229616E+01  1.7952280469E+00 -4.7106334811E-01 -1.9880416960E+00  2.0026957422E-05  4.3188541346E-05  6.1350784935E-07  1.1660504387E-04  8.9771850302E-04  1.2204199029E+06  9.2844818834E+06  5.7777704967E-01 -4.6044177000E-01 -6.7283691930E-01  5.2304933477E+00  1.4366883204E+01  2.1772216675E+01 -1.2500044292E+01
  3.3000000000E+02 -4.0000000000E+01  2.0978640343E+00 -9.4406087899E+01  2.3761189922E-18  1.3784085389E+01  7.4278382452E+01 -7.4858279074E+01  2.7576358135E+00  1.8106961114E-01 -2.6624092488E+00  3.2231750364E-05  5.7736387982E-05  8.7352414688E-07  2.6378630661E-04  1.3947904973E-03  1.3354913906E+06  7.0598624579E+06  7.1227821016E-01 -3.5979871965E-01 -5.9990188858E-01  5.1619246090E+00  2.0841839450E+01  2.8357358865E+01 -1.2144816732E+01
  3.4000000000E+02 -4.0000000000E+01  2.0978640343E+00 -4.6817535547E+01  2.3215599569E-18  1.7817564721E+01  3.2988156372E+01 -5.0382752771E+01  2.5642619541E+00  7.0666380391E-01 -2.1670629972E+00  3.0886558698E-05  7.5567963506E-05  8.3309621095E-07  2.5273324123E-04  7.3917395676E-04  1.3102050223E+06  3.8729818467E+06  7.6793220108E-01 -2.2037839338E-01 -5.9955782275E-01  5.2082465590E+00  2.2361873975E+01  2.7627635326E+01 -1.4497305183E+01
  3.5000000000E+02 -4.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.6000000000E+02 -4.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00 -3.0000000000E+01  2.0978640343E+00 -3.1824935831E+01  2.1518355417E-18  3.1837238004E+01  2.1006337398E+01  1.1165753957E+01  2.1891421982E+00  1.4582967546E+00 -8.8230612074E-01  2.8326434686E-05  8.4867414194E-05  9.2526774407E-07  2.3141093194E-04  2.1578156635E-04  1.2955924656E+06  1.2296049747E+06  8.6530841138E-01  5.6092659311E-02 -4.9609435443E-01  4.8323552892E+00  2.9054767262E+01  3.0009675057E+01  1.1935822325E+01
  1.0000000000E+01 -3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.0000000000E+01 -3.0000000000E+01  2.0978640343E+00 -1.6154750881E+01  2.0911632121E-18  2.5584769803E+01  1.9726014227E+01  1.6547196171E+01  1.2158180337E+00  1.6998490987E+00 -3.0153053732E-01  2.7054963353E-05  1.7141361405E-04  8.3690455624E-07  2.2106563953E-04  9.0818859060E-05  1.2737850291E+06  5.1825014109E+05  8.1368399944E-01  3.1034524313E-01 -4.8992936993E-01  4.8172090363E+00  3.7794605628E+01  3.8321972793E+01  1.6432045671E+01
  3.0000000000E+01 -3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.0000000000E+01 -3.0000000000E+01  2.0978640343E+00 -6.6456634924E+01  2.0531724413E-18  3.8576368288E+01  1.6108323222E+01 -3.0490087628E+00  4.4587560319E-01  1.6115677121E+00  1.0421915325E-01  2.6053834941E-05  1.5973977704E-04  6.7857681218E-07  2.1307483116E-04  1.7353313960E-04  1.2496537367E+06  9.6309785467E+05  6.7331173974E-01  5.5129983780E-01 -4.9074510850E-01  5.1188775880E+00  4.7188551828E+01  4.7068725041E+01  1.6116620983E+02
  5.0000000000E+01 -3.0000000000E+01  2.0978640343E+00 -1.5025191809E+02  2.1023360074E-18  9.4057625130E+01  3.0480567207E+01 -5.5392585322E+01  1.5867090859E-01  1.5228731759E+00  2.6338769400E-01  2.6876673342E-05  1.6387848427E-04  6.3047852726E-07  2.2022246198E-04  3.8146631496E-04  1.2592097419E+06  1.9913233532E+06  5.8673887600E-01  6.2743926263E-01 -5.0819807894E-01  5.1270302011E+00  5.3264450378E+01  5.3798724192E+01  2.6890284258E+02
  6.0000000000E+01 -3.0000000000E+01  2.2401455668E+00 -1.5689417833E+02  1.6647450161E-18  9.1955091229E+01  6.3829643934E+01 -8.8463908508E+01 -6.4687469878E-02  1.1865132490E+00  3.2931486222E-01  2.3359647862E-05  1.3844364790E-04  3.8299360169E-07  1.6793765405E-04  3.4105724273E-04  1.2181566156E+06  2.3705358568E+06  4.7978079496E-01  6.8349632873E-01 -5.4125542682E-01  4.5238728790E+00  5.9253532810E+01  6.1873605766E+01  3.2041348515E+02
  7.0000000000E+01 -3.0000000000E+01  2.3824270993E+00 -1.2553835106E+02  1.3455082443E-18  5.1169285675E+01  8.7195319695E+01 -9.7091142798E+01 -1.9598696950E-01  9.0830686341E-01  3.6427528297E-01  2.0424189782E-05  1.1795885810E-04  2.4035878536E-07  1.3205001307E-04  2.8192278900E-04  1.1828168958E+06  2.2847159367E+06  3.1132869396E-01  7.7734145964E-01 -4.8676336894E-01  4.0587003894E+00  6.1276037229E+01  6.1901842753E+01  3.4596805653E+02
  8.0000000000E+01 -3.0000000000E+01  2.3824270993E+00 -1.1689857797E+02  1.3467936786E-18  4.6887461208E+00  1.0242707765E+02 -1.1339499578E+02 -3.0796842584E-01  7.8819964276E-01  4.4725811031E-01  2.0571689788E-05  1.1875337833E-04  2.1170349093E-07  1.3278251777E-04  3.1751838088E-04  1.1890433922E+06  2.6249096555E+06  1.4841056377E-01  8.3194202321E-01 -4.2436590150E-01  3.7961948811E+00  6.4303842011E+01  6.2360738092E+01  3.1058348858E+02
  9.0000000000E+01 -3.0000000000E+01  2.2401455668E+00 -1.2709565667E+02  1.7014459935E-18 -6.5651926654E+01  1.0889234506E+02 -1.4789330221E+02 -4.5249568961E-01  7.8242803431E-01  6.2820488238E-01  2.4195833044E-05  1.4495168980E-04  2.9758402897E-07  1.7391095946E-04  4.6566801038E-04  1.2345303560E+06  3.2253335624E+06  2.4814610437E-02  8.6145276633E-01 -3.7163777526E-01  3.6342668646E+00  6.9345408550E+01  6.3888987768E+01  2.1152121473E+02
  1.0000000000E+02 -3.0000000000E+01  2.0978640343E+00 -1.5190541080E+02  2.1542389605E-18 -1.0499751451E+02  6.5426351276E+01 -1.0872012577E+02 -5.8890191862E-01  7.6444175833E-01  8.4432270311E-01  2.8153706978E-05  1.7746942361E-04  6.9719980073E-07  2.3061329640E-04  4.8082668405E-04  1.2859015610E+06  2.5132358025E+06 -1.4253605443E-01  8.2150058991E-01 -4.8605468272E-01  4.2488003819E+00  7.7566079818E+01  7.5030279016E+01  1.4928397444E+02
  1.1000000000E+02 -3.0000000000E+01  2.0978640343E+00 -9.8947744684E+01  2.0688835900E-18 -3.9733506827E+01  2.4475718092E+01 -2.0774940779E+01 -5.9508272189E-01  6.2470262083E-01  9.0387562637E-01  2.6762562340E-05  1.7218760821E-04  6.4085253122E-07  2.1940108631E-04  2.4527259994E-04  1.2734294736E+06  1.3355442788E+06 -3.4445133495E-01  7.7746867118E-01 -5.2452516384E-01  5.0487339060E+00  8.1607585647E+01  7.8746703469E+01  8.0450328808E+01
  1.2000000000E+02 -3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3000000000E+02 -3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4000000000E+02 -3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5000000000E+02 -3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6000000000E+02 -3.0000000000E+01  2.0978640343E+00 -9.0633992076E+01  1.8679848700E-18  3.8404378679E+01  5.0374619327E+01  1.2518985375E+01 -8.9044021045E-01  4.6086311511E-01  1.2955961243E+00  2.4812407343E-05  2.0935770586E-04  3.5808617497E-07  2.0351710793E-04  4.8983986785E-04  1.3036043412E+06  2.9287703662E+06 -8.3986763515E-01  3.3403163905E-01 -4.2608095551E-01  5.1873318791E+00  8.2725588844E+01  7.3438253629E+01 -9.3955349019E+01
  1.7000000000E+02 -3.0000000000E+01  2.3824270993E+00 -1.8916905243E+02  1.1895648851E-18 -3.3253311960E+01  1.1913047384E+02 -2.8394179058E+01 -7.8510116611E-01  3.3193199458E-01  1.0748050594E+00  1.8427014756E-05  1.5423760275E-04  1.1555046579E-07  1.1914399461E-04  4.2135096045E-04  1.2055589281E+06  4.0967863455E+06 -8.5349159246E-01  2.2895786883E-01 -4.6655743170E-01  5.0064290966E+00  8.3423572464E+01  7.5950207578E+01  9.5286285465E+01
  1.8000000000E+02 -3.0000000000E+01  2.6669901643E+00 -1.8878232364E+02  8.1781459309E-19 -1.2196402593E+02  1.7608378367E+02 -8.9209756357E+01 -7.1058804428E-01  2.6315495648E-01  8.7683535845E-01  1.5439283786E-05  1.1275779344E-04  2.3501272138E-07  8.4329604661E-05  2.7113041479E-03  1.2154735301E+06  3.4847728970E+07 -8.5191956036E-01  6.1553726083E-02 -4.9590745286E-01  4.7728378836E+02  8.2701607829E+01  7.6131750377E+01  1.0347378788E+02
