LOS table - Multiple Instruments: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 10
200 14
0.0
l10T l10ne AIA:94 AIA:131 AIA:171 AIA:193 AIA:211 AIA:304 AIA:335 XRT:Al-mesh XRT:Al-poly XRT:Ti-poly
6.39949e+00 8.76923e+00 9.64534e-03 7.95491e-02 1.64676e-01 1.43454e+00 3.51397e+00 9.59755e-02 4.54260e-01 5.49930e+00 5.44047e+00 2.05233e+00
6.41708e+00 8.76923e+00 1.19612e-02 7.66597e-02 1.48786e-01 1.14951e+00 2.63820e+00 7.85221e-02 4.46303e-01 6.00002e+00 6.04831e+00 2.30330e+00
6.43467e+00 8.76923e+00 1.49168e-02 7.35647e-02 1.37154e-01 9.66426e-01 1.98282e+00 6.45303e-02 4.33683e-01 6.54273e+00 6.69780e+00 2.57864e+00
6.45226e+00 8.76923e+00 1.85930e-02 7.03909e-02 1.30372e-01 8.47570e-01 1.49938e+00 5.33058e-02 4.17539e-01 7.12760e+00 7.38950e+00 2.87802e+00
6.46984e+00 8.76923e+00 2.30961e-02 6.72429e-02 1.28191e-01 7.67913e-01 1.14764e+00 4.42995e-02 3.98993e-01 7.75462e+00 8.12426e+00 3.20133e+00
6.48743e+00 8.76923e+00 2.85360e-02 6.42029e-02 1.29350e-01 7.10496e-01 8.95155e-01 3.70836e-02 3.79061e-01 8.42500e+00 8.90463e+00 3.54940e+00
6.50502e+00 8.76923e+00 3.50214e-02 6.13404e-02 1.32261e-01 6.64308e-01 7.16379e-01 3.13286e-02 3.58613e-01 9.14179e+00 9.73533e+00 3.92428e+00
6.52261e+00 8.76923e+00 4.26553e-02 5.86951e-02 1.35452e-01 6.25544e-01 5.91291e-01 2.67573e-02 3.38152e-01 9.90840e+00 1.06210e+01 4.32801e+00
6.54020e+00 8.76923e+00 5.15490e-02 5.63051e-02 1.37612e-01 5.93931e-01 5.04332e-01 2.31265e-02 3.17722e-01 1.07257e+01 1.15634e+01 4.76115e+00
6.55778e+00 8.76923e+00 6.18047e-02 5.41977e-02 1.37732e-01 5.71568e-01 4.43648e-01 2.02695e-02 2.97334e-01 1.15930e+01 1.25618e+01 5.22345e+00
6.57537e+00 8.76923e+00 7.35045e-02 5.23950e-02 1.35084e-01 5.59993e-01 3.99818e-01 1.80760e-02 2.77002e-01 1.25078e+01 1.36139e+01 5.71374e+00
6.59296e+00 8.76923e+00 8.66937e-02 5.09177e-02 1.29289e-01 5.58463e-01 3.65189e-01 1.64683e-02 2.56742e-01 1.34650e+01 1.47139e+01 6.22960e+00
6.61055e+00 8.76923e+00 1.01363e-01 4.99897e-02 1.20429e-01 5.61714e-01 3.33740e-01 1.53747e-02 2.36585e-01 1.44567e+01 1.58535e+01 6.76732e+00
6.62814e+00 8.76923e+00 1.17481e-01 4.94440e-02 1.09563e-01 5.68456e-01 3.02652e-01 1.47180e-02 2.16712e-01 1.54761e+01 1.70250e+01 7.32371e+00
6.64572e+00 8.76923e+00 1.34986e-01 4.95006e-02 9.81209e-02 5.73019e-01 2.71443e-01 1.44132e-02 1.97367e-01 1.65179e+01 1.82228e+01 7.89688e+00
6.66331e+00 8.76923e+00 1.53744e-01 5.03600e-02 8.71626e-02 5.71180e-01 2.40524e-01 1.43549e-02 1.78718e-01 1.75753e+01 1.94396e+01 8.48431e+00
6.68090e+00 8.76923e+00 1.73521e-01 5.23536e-02 7.73165e-02 5.59238e-01 2.10651e-01 1.44133e-02 1.60876e-01 1.86389e+01 2.06657e+01 9.08272e+00
6.69849e+00 8.76923e+00 1.93952e-01 5.60107e-02 6.88398e-02 5.34821e-01 1.82611e-01 1.44388e-02 1.43903e-01 1.96967e+01 2.18880e+01 9.68762e+00
6.71608e+00 8.76923e+00 2.14507e-01 6.21503e-02 6.17622e-02 4.97832e-01 1.57141e-01 1.42911e-02 1.27824e-01 2.07333e+01 2.30901e+01 1.02932e+01
6.73366e+00 8.76923e+00 2.34459e-01 7.19990e-02 5.60758e-02 4.52261e-01 1.35020e-01 1.39284e-02 1.12603e-01 2.17290e+01 2.42509e+01 1.08918e+01
6.75125e+00 8.76923e+00 2.52866e-01 8.73407e-02 5.16716e-02 4.02953e-01 1.16501e-01 1.33763e-02 9.82080e-02 2.26607e+01 2.53450e+01 1.14742e+01
6.76884e+00 8.76923e+00 2.68574e-01 1.10586e-01 4.83927e-02 3.53890e-01 1.01337e-01 1.26889e-02 8.46375e-02 2.34990e+01 2.63404e+01 1.20279e+01
6.78643e+00 8.76923e+00 2.80252e-01 1.44742e-01 4.60959e-02 3.07897e-01 8.90182e-02 1.19300e-02 7.19183e-02 2.42076e+01 2.71968e+01 1.25367e+01
6.80401e+00 8.76923e+00 2.86481e-01 1.93119e-01 4.46632e-02 2.66741e-01 7.88974e-02 1.11603e-02 6.01002e-02 2.47426e+01 2.78650e+01 1.29794e+01
6.82160e+00 8.76923e+00 2.86351e-01 2.59006e-01 4.40127e-02 2.31043e-01 7.05805e-02 1.04220e-02 4.93175e-02 2.50815e+01 2.83193e+01 1.33440e+01
6.83919e+00 8.76923e+00 2.80106e-01 3.45775e-01 4.40791e-02 2.00775e-01 6.36025e-02 9.72653e-03 3.97718e-02 2.52588e+01 2.85981e+01 1.36467e+01
6.85678e+00 8.76923e+00 2.68299e-01 4.56082e-01 4.47360e-02 1.75739e-01 5.76977e-02 9.07766e-03 3.15519e-02 2.53075e+01 2.87374e+01 1.39023e+01
6.87437e+00 8.76923e+00 2.51620e-01 5.90835e-01 4.57902e-02 1.55775e-01 5.26847e-02 8.47524e-03 2.46485e-02 2.52443e+01 2.87548e+01 1.41161e+01
6.89195e+00 8.76923e+00 2.30850e-01 7.47871e-01 4.69924e-02 1.40923e-01 4.84451e-02 7.91598e-03 1.89867e-02 2.50638e+01 2.86422e+01 1.42805e+01
6.90954e+00 8.76923e+00 2.06878e-01 9.20576e-01 4.80558e-02 1.31562e-01 4.47072e-02 7.39442e-03 1.44507e-02 2.47379e+01 2.83648e+01 1.43733e+01
6.92713e+00 8.76923e+00 1.81163e-01 1.09991e+00 4.87683e-02 1.28545e-01 4.19075e-02 6.90835e-03 1.09314e-02 2.42797e+01 2.79342e+01 1.43932e+01
6.94472e+00 8.76923e+00 1.55353e-01 1.27623e+00 4.90343e-02 1.33429e-01 3.97353e-02 6.45746e-03 8.28932e-03 2.37391e+01 2.74053e+01 1.43613e+01
6.96231e+00 8.76923e+00 1.30655e-01 1.43793e+00 4.88159e-02 1.48569e-01 3.81553e-02 6.04041e-03 6.36151e-03 2.31458e+01 2.68101e+01 1.42883e+01
6.97989e+00 8.76923e+00 1.07862e-01 1.57195e+00 4.81209e-02 1.77020e-01 3.70979e-02 5.65522e-03 4.98576e-03 2.25063e+01 2.61546e+01 1.41725e+01
6.99748e+00 8.76923e+00 8.74286e-02 1.66469e+00 4.69917e-02 2.22093e-01 3.64578e-02 5.29969e-03 4.01657e-03 2.18062e+01 2.54200e+01 1.39997e+01
7.01507e+00 8.76923e+00 6.95886e-02 1.70474e+00 4.54935e-02 2.86555e-01 3.61015e-02 4.97162e-03 3.33385e-03 2.10212e+01 2.45767e+01 1.37496e+01
7.03266e+00 8.76923e+00 5.45139e-02 1.69149e+00 4.37776e-02 3.72642e-01 3.59210e-02 4.66880e-03 2.84962e-03 2.01706e+01 2.36463e+01 1.34302e+01
7.05025e+00 8.76923e+00 4.21483e-02 1.63081e+00 4.19685e-02 4.81466e-01 3.58350e-02 4.38914e-03 2.49769e-03 1.92806e+01 2.26591e+01 1.30565e+01
7.06783e+00 8.76923e+00 3.22406e-02 1.53083e+00 4.01696e-02 6.11987e-01 3.57809e-02 4.13077e-03 2.23028e-03 1.83630e+01 2.16293e+01 1.26353e+01
7.08542e+00 8.76923e+00 2.44553e-02 1.40075e+00 3.84487e-02 7.59980e-01 3.57125e-02 3.89200e-03 2.01562e-03 1.74173e+01 2.05565e+01 1.21658e+01
7.10301e+00 8.76923e+00 1.84398e-02 1.24992e+00 3.68377e-02 9.17122e-01 3.55947e-02 3.67122e-03 1.83409e-03 1.64331e+01 1.94286e+01 1.16401e+01
7.12060e+00 8.76923e+00 1.38834e-02 1.08881e+00 3.53562e-02 1.07264e+00 3.54053e-02 3.46729e-03 1.67561e-03 1.54127e+01 1.82489e+01 1.10594e+01
7.13819e+00 8.76923e+00 1.05255e-02 9.29615e-01 3.40341e-02 1.21877e+00 3.51428e-02 3.27858e-03 1.53686e-03 1.43961e+01 1.70655e+01 1.04522e+01
7.15577e+00 8.76923e+00 8.10518e-03 7.80939e-01 3.28730e-02 1.34927e+00 3.48113e-02 3.10343e-03 1.41616e-03 1.34130e+01 1.59145e+01 9.84166e+00
7.17336e+00 8.76923e+00 6.38876e-03 6.47647e-01 3.18534e-02 1.45914e+00 3.44177e-02 2.94010e-03 1.31207e-03 1.24793e+01 1.48164e+01 9.24239e+00
7.19095e+00 8.76923e+00 5.18584e-03 5.31753e-01 3.09476e-02 1.54461e+00 3.39691e-02 2.78689e-03 1.22306e-03 1.16019e+01 1.37804e+01 8.66286e+00
7.20854e+00 8.76923e+00 4.34986e-03 4.33348e-01 3.01269e-02 1.60309e+00 3.34728e-02 2.64223e-03 1.14588e-03 1.07823e+01 1.28094e+01 8.10753e+00
7.22613e+00 8.76923e+00 3.77307e-03 3.51649e-01 2.93724e-02 1.63483e+00 3.29369e-02 2.50560e-03 1.08291e-03 1.00260e+01 1.19108e+01 7.58376e+00
7.24371e+00 8.76923e+00 3.37719e-03 2.85236e-01 2.86736e-02 1.64292e+00 3.23707e-02 2.37709e-03 1.02986e-03 9.34039e+00 1.10944e+01 7.10006e+00
7.26130e+00 8.76923e+00 3.10449e-03 2.32079e-01 2.80219e-02 1.63113e+00 3.17833e-02 2.25657e-03 9.85291e-04 8.72644e+00 1.03621e+01 6.66004e+00
7.27889e+00 8.76923e+00 2.91675e-03 1.89986e-01 2.74103e-02 1.60336e+00 3.11830e-02 2.14371e-03 9.47704e-04 8.18116e+00 9.71078e+00 6.26385e+00
7.29648e+00 8.76923e+00 2.78479e-03 1.56879e-01 2.68337e-02 1.56339e+00 3.05771e-02 2.03808e-03 9.15731e-04 7.69932e+00 9.13456e+00 5.90957e+00
7.31407e+00 8.76923e+00 2.68975e-03 1.30925e-01 2.62880e-02 1.51459e+00 2.99713e-02 1.93916e-03 8.88174e-04 7.27436e+00 8.62595e+00 5.59389e+00
7.33165e+00 8.76923e+00 2.61890e-03 1.10550e-01 2.57692e-02 1.45962e+00 2.93701e-02 1.84618e-03 8.64075e-04 6.89811e+00 8.17533e+00 5.31181e+00
7.34924e+00 8.76923e+00 2.56392e-03 9.44869e-02 2.52740e-02 1.40061e+00 2.87766e-02 1.75837e-03 8.42632e-04 6.56279e+00 7.77354e+00 5.05842e+00
7.36683e+00 8.76923e+00 2.51944e-03 8.17556e-02 2.48004e-02 1.33933e+00 2.81932e-02 1.67509e-03 8.23256e-04 6.26252e+00 7.41363e+00 4.82996e+00
7.38442e+00 8.76923e+00 2.48194e-03 7.16026e-02 2.43471e-02 1.27721e+00 2.76221e-02 1.59583e-03 8.05504e-04 5.99270e+00 7.09016e+00 4.62345e+00
7.40200e+00 8.76923e+00 2.44813e-03 6.34504e-02 2.39129e-02 1.21540e+00 2.70649e-02 1.51985e-03 7.89044e-04 5.74960e+00 6.79871e+00 4.43649e+00
7.41959e+00 8.76923e+00 2.41892e-03 5.68528e-02 2.34970e-02 1.15471e+00 2.65227e-02 1.44774e-03 7.73639e-04 5.53024e+00 6.53575e+00 4.26709e+00
7.43718e+00 8.76923e+00 2.39170e-03 5.14645e-02 2.30978e-02 1.09548e+00 2.59951e-02 1.37944e-03 7.59127e-04 5.33163e+00 6.29770e+00 4.11322e+00
7.45477e+00 8.76923e+00 2.36582e-03 4.70252e-02 2.27137e-02 1.03793e+00 2.54816e-02 1.31524e-03 7.45382e-04 5.15118e+00 6.08148e+00 3.97306e+00
7.47236e+00 8.76923e+00 2.34087e-03 4.33385e-02 2.23434e-02 9.82189e-01 2.49814e-02 1.25521e-03 7.32305e-04 4.98663e+00 5.88440e+00 3.84502e+00
7.48994e+00 8.76923e+00 2.31657e-03 4.02537e-02 2.19856e-02 9.28325e-01 2.44938e-02 1.19931e-03 7.19814e-04 4.83600e+00 5.70407e+00 3.72769e+00
7.50753e+00 8.76923e+00 2.28890e-03 3.76271e-02 2.16254e-02 8.76342e-01 2.40066e-02 1.14683e-03 7.07247e-04 4.61699e+00 5.45794e+00 3.59785e+00
7.52512e+00 8.76923e+00 2.26561e-03 3.54215e-02 2.12897e-02 8.26252e-01 2.35432e-02 1.09881e-03 6.95764e-04 4.49271e+00 5.30860e+00 3.49909e+00
7.54271e+00 8.76923e+00 2.24254e-03 3.35330e-02 2.09630e-02 7.77951e-01 2.30913e-02 1.05452e-03 6.84701e-04 4.37703e+00 5.16965e+00 3.40711e+00
7.56030e+00 8.76923e+00 2.21965e-03 3.19029e-02 2.06447e-02 7.31345e-01 2.26508e-02 1.01377e-03 6.74024e-04 4.26858e+00 5.03944e+00 3.32081e+00
7.57788e+00 8.76923e+00 2.19691e-03 3.04854e-02 2.03339e-02 6.86330e-01 2.22215e-02 9.76342e-04 6.63700e-04 4.16624e+00 4.91663e+00 3.23932e+00
7.59547e+00 8.76923e+00 2.17432e-03 2.92439e-02 2.00301e-02 6.42794e-01 2.18030e-02 9.41970e-04 6.53699e-04 4.06907e+00 4.80004e+00 3.16186e+00
7.61306e+00 8.76923e+00 2.15164e-03 2.81483e-02 1.97327e-02 6.00648e-01 2.13950e-02 9.10418e-04 6.43995e-04 3.97613e+00 4.68857e+00 3.08774e+00
7.63065e+00 8.76923e+00 2.12938e-03 2.71762e-02 1.94418e-02 5.60031e-01 2.09978e-02 8.81528e-04 6.34572e-04 3.88742e+00 4.58221e+00 3.01692e+00
7.64824e+00 8.76923e+00 2.10722e-03 2.63068e-02 1.91573e-02 5.21127e-01 2.06120e-02 8.55128e-04 6.25413e-04 3.80259e+00 4.48052e+00 2.94917e+00
7.66582e+00 8.76923e+00 2.08516e-03 2.55241e-02 1.88791e-02 4.84044e-01 2.02376e-02 8.31014e-04 6.16501e-04 3.72145e+00 4.38331e+00 2.88436e+00
7.68341e+00 8.76923e+00 2.06322e-03 2.48148e-02 1.86068e-02 4.48826e-01 1.98745e-02 8.08971e-04 6.07817e-04 3.64383e+00 4.29034e+00 2.82238e+00
7.70100e+00 8.76923e+00 2.04139e-03 2.41683e-02 1.83405e-02 4.15475e-01 1.95226e-02 7.88782e-04 5.99346e-04 3.56953e+00 4.20137e+00 2.76308e+00
7.71859e+00 8.76923e+00 2.01967e-03 2.35761e-02 1.80798e-02 3.83961e-01 1.91817e-02 7.70251e-04 5.91073e-04 3.49837e+00 4.11621e+00 2.70632e+00
7.73618e+00 8.76923e+00 1.99808e-03 2.30326e-02 1.78247e-02 3.54249e-01 1.88517e-02 7.53214e-04 5.82983e-04 3.43027e+00 4.03475e+00 2.65204e+00
7.75376e+00 8.76923e+00 1.97662e-03 2.25327e-02 1.75749e-02 3.26289e-01 1.85325e-02 7.37513e-04 5.75068e-04 3.36514e+00 3.95688e+00 2.60017e+00
7.77135e+00 8.76923e+00 1.95528e-03 2.20714e-02 1.73301e-02 3.00006e-01 1.82238e-02 7.22987e-04 5.67313e-04 3.30281e+00 3.88240e+00 2.55058e+00
7.78894e+00 8.76923e+00 1.93408e-03 2.16442e-02 1.70903e-02 2.75318e-01 1.79251e-02 7.09485e-04 5.59709e-04 3.24311e+00 3.81109e+00 2.50312e+00
7.80653e+00 8.76923e+00 1.91302e-03 2.12311e-02 1.68551e-02 2.52138e-01 1.76359e-02 6.96872e-04 5.52235e-04 3.18575e+00 3.74262e+00 2.45758e+00
7.82412e+00 8.76923e+00 1.89210e-03 2.08633e-02 1.66245e-02 2.30419e-01 1.73558e-02 6.85017e-04 5.44905e-04 3.13081e+00 3.67708e+00 2.41400e+00
7.84170e+00 8.76923e+00 1.87131e-03 2.05163e-02 1.63981e-02 2.10150e-01 1.70843e-02 6.73800e-04 5.37695e-04 3.07805e+00 3.61417e+00 2.37219e+00
7.85929e+00 8.76923e+00 1.85063e-03 2.01870e-02 1.61757e-02 1.91296e-01 1.68210e-02 6.63122e-04 5.30593e-04 3.02735e+00 3.55375e+00 2.33205e+00
7.87688e+00 8.76923e+00 1.83007e-03 1.98730e-02 1.59573e-02 1.73806e-01 1.65653e-02 6.52901e-04 5.23593e-04 2.97858e+00 3.49567e+00 2.29347e+00
7.89447e+00 8.76923e+00 1.80961e-03 1.95720e-02 1.57424e-02 1.57613e-01 1.63166e-02 6.43068e-04 5.16685e-04 2.93160e+00 3.43975e+00 2.25634e+00
7.91206e+00 8.76923e+00 1.78924e-03 1.92825e-02 1.55309e-02 1.42646e-01 1.60744e-02 6.33569e-04 5.09863e-04 2.88630e+00 3.38585e+00 2.22055e+00
7.92964e+00 8.76923e+00 1.76897e-03 1.90032e-02 1.53227e-02 1.28887e-01 1.58383e-02 6.24360e-04 5.03123e-04 2.84269e+00 3.33401e+00 2.18614e+00
7.94723e+00 8.76923e+00 1.74880e-03 1.87334e-02 1.51178e-02 1.16318e-01 1.56081e-02 6.15409e-04 4.96466e-04 2.80085e+00 3.28431e+00 2.15317e+00
7.96482e+00 8.76923e+00 1.72875e-03 1.84722e-02 1.49162e-02 1.04895e-01 1.53834e-02 6.06686e-04 4.89888e-04 2.76079e+00 3.23675e+00 2.12164e+00
7.98241e+00 8.76923e+00 1.70881e-03 1.82188e-02 1.47178e-02 9.45565e-02 1.51639e-02 5.98168e-04 4.83391e-04 2.72246e+00 3.19130e+00 2.09154e+00
8.00000e+00 8.76923e+00 1.68901e-03 1.79723e-02 1.45225e-02 8.52292e-02 1.49494e-02 5.89836e-04 4.76972e-04 2.68580e+00 3.14787e+00 2.06281e+00
4.50000e+00 9.30769e+00 1.40578e-13 5.99414e-12 5.65597e-06 4.96154e-06 6.50218e-06 4.53376e-04 7.01617e-05 6.91768e-08 2.08389e-09 1.39641e-11
4.51758e+00 9.30769e+00 3.05792e-13 1.92426e-11 7.80565e-06 7.27986e-06 1.01598e-05 8.92798e-04 9.39331e-05 1.46231e-07 4.61498e-09 3.31475e-11
4.53517e+00 9.30769e+00 6.59058e-13 6.08759e-11 1.10648e-05 1.11340e-05 1.65937e-05 1.66939e-03 1.23523e-04 3.04097e-07 1.00342e-08 7.69815e-11
4.55276e+00 9.30769e+00 1.40290e-12 1.88912e-10 1.61595e-05 1.77464e-05 2.81313e-05 2.98155e-03 1.61286e-04 6.22502e-07 2.14384e-08 1.75133e-10
4.57035e+00 9.30769e+00 2.93800e-12 5.72006e-10 2.42118e-05 2.92413e-05 4.88562e-05 5.11894e-03 2.11087e-04 1.25217e-06 4.49363e-08 3.89793e-10
4.58793e+00 9.30769e+00 6.03501e-12 1.68260e-09 3.69463e-05 4.92859e-05 8.57934e-05 8.50451e-03 2.78933e-04 2.47034e-06 9.22371e-08 8.47373e-10
4.60552e+00 9.30769e+00 1.21528e-11 4.80303e-09 5.70463e-05 8.42292e-05 1.50937e-04 1.37625e-02 3.73924e-04 4.77930e-06 1.85397e-07 1.79960e-09
4.62311e+00 9.30769e+00 2.39436e-11 1.32464e-08 8.86144e-05 1.44752e-04 2.63999e-04 2.17939e-02 5.08877e-04 9.05108e-06 3.64206e-07 3.72602e-09
4.64070e+00 9.30769e+00 4.61388e-11 3.52609e-08 1.37710e-04 2.48387e-04 4.56515e-04 3.38228e-02 7.00384e-04 1.67647e-05 6.98689e-07 7.51631e-09
4.65829e+00 9.30769e+00 8.70345e-11 9.05460e-08 2.13373e-04 4.23526e-04 7.77965e-04 5.15023e-02 9.70549e-04 3.03665e-05 1.30876e-06 1.47719e-08
4.67587e+00 9.30769e+00 1.61196e-10 2.24518e-07 3.29142e-04 7.15699e-04 1.30512e-03 7.70374e-02 1.34861e-03 5.38473e-05 2.39632e-06 2.83177e-08
4.69346e+00 9.30769e+00 2.94598e-10 5.38571e-07 5.05345e-04 1.19727e-03 2.15600e-03 1.13324e-01 1.87273e-03 9.36433e-05 4.29660e-06 5.30520e-08
4.71105e+00 9.30769e+00 5.35154e-10 1.25298e-06 7.72661e-04 1.98265e-03 3.51084e-03 1.64104e-01 2.59190e-03 1.60055e-04 7.56074e-06 9.73659e-08
4.72864e+00 9.30769e+00 9.72459e-10 2.82457e-06 1.17494e-03 3.24217e-03 5.62746e-03 2.33693e-01 3.56125e-03 2.68613e-04 1.30448e-05 1.74885e-07
4.74623e+00 9.30769e+00 1.77968e-09 6.15482e-06 1.77200e-03 5.21505e-03 8.84936e-03 3.26429e-01 4.83453e-03 4.41321e-04 2.20031e-05 3.06591e-07
4.76381e+00 9.30769e+00 3.30596e-09 1.29329e-05 2.64253e-03 8.22020e-03 1.36095e-02 4.46040e-01 6.45677e-03 7.07781e-04 3.61805e-05 5.23183e-07
4.78140e+00 9.30769e+00 6.27168e-09 2.61441e-05 3.88356e-03 1.26513e-02 2.04066e-02 5.94409e-01 8.45033e-03 1.10492e-03 5.78367e-05 8.66728e-07
4.79899e+00 9.30769e+00 1.21625e-08 5.07342e-05 5.60433e-03 1.89471e-02 2.97461e-02 7.69955e-01 1.07981e-02 1.67447e-03 8.96437e-05 1.39044e-06
4.81658e+00 9.30769e+00 2.39903e-08 9.43978e-05 7.91284e-03 2.75238e-02 4.20329e-02 9.66259e-01 1.34291e-02 2.45685e-03 1.34365e-04 2.15480e-06
4.83417e+00 9.30769e+00 4.74652e-08 1.67768e-04 1.09013e-02 3.86740e-02 5.74320e-02 1.17377e+00 1.62259e-02 3.48096e-03 1.94261e-04 3.21761e-06
4.85175e+00 9.30769e+00 9.28843e-08 2.84422e-04 1.46098e-02 5.24170e-02 7.56897e-02 1.37925e+00 1.90255e-02 4.75031e-03 2.70222e-04 4.61854e-06
4.86934e+00 9.30769e+00 1.77237e-07 4.59014e-04 1.89784e-02 6.83361e-02 9.59719e-02 1.56566e+00 2.16289e-02 6.22803e-03 3.60750e-04 6.35750e-06
4.88693e+00 9.30769e+00 3.25897e-07 7.03779e-04 2.38044e-02 8.54578e-02 1.16791e-01 1.71343e+00 2.38267e-02 7.82578e-03 4.61100e-04 8.37294e-06
4.90452e+00 9.30769e+00 5.72334e-07 1.02312e-03 2.87171e-02 1.02235e-01 1.36091e-01 1.80285e+00 2.54327e-02 9.40228e-03 5.62946e-04 1.05269e-05
4.92211e+00 9.30769e+00 9.55972e-07 1.41178e-03 3.33024e-02 1.17059e-01 1.51988e-01 1.82486e+00 2.63870e-02 1.08096e-02 6.56987e-04 1.26455e-05
4.93969e+00 9.30769e+00 1.52448e-06 1.86164e-03 3.73335e-02 1.29099e-01 1.63836e-01 1.79036e+00 2.68335e-02 1.19712e-02 7.37761e-04 1.46101e-05
4.95728e+00 9.30769e+00 2.33383e-06 2.36336e-03 4.07142e-02 1.38106e-01 1.71842e-01 1.71568e+00 2.69748e-02 1.28657e-02 8.03011e-04 1.63547e-05
4.97487e+00 9.30769e+00 3.45166e-06 2.90990e-03 4.34713e-02 1.44332e-01 1.76881e-01 1.61740e+00 2.70111e-02 1.35205e-02 8.53501e-04 1.78701e-05
4.99246e+00 9.30769e+00 4.96481e-06 3.50019e-03 4.57414e-02 1.48415e-01 1.80312e-01 1.50999e+00 2.71075e-02 1.40016e-02 8.92550e-04 1.92014e-05
5.01005e+00 9.30769e+00 6.99164e-06 4.14182e-03 4.77414e-02 1.51222e-01 1.83733e-01 1.40454e+00 2.73733e-02 1.43981e-02 9.25171e-04 2.04371e-05
5.02763e+00 9.30769e+00 9.67344e-06 4.83922e-03 4.96121e-02 1.53303e-01 1.88368e-01 1.30552e+00 2.78417e-02 1.47710e-02 9.54718e-04 2.16370e-05
5.04522e+00 9.30769e+00 1.31631e-05 5.58871e-03 5.14260e-02 1.54929e-01 1.95156e-01 1.21340e+00 2.85098e-02 1.51552e-02 9.82858e-04 2.28269e-05
5.06281e+00 9.30769e+00 1.76347e-05 6.38607e-03 5.33176e-02 1.56498e-01 2.05165e-01 1.12836e+00 2.93719e-02 1.55930e-02 1.01179e-03 2.40466e-05
5.08040e+00 9.30769e+00 2.32853e-05 7.22739e-03 5.55248e-02 1.58620e-01 2.19575e-01 1.05046e+00 3.04168e-02 1.61375e-02 1.04447e-03 2.53575e-05
5.09799e+00 9.30769e+00 3.03413e-05 8.11013e-03 5.84447e-02 1.62232e-01 2.39622e-01 9.79576e-01 3.16222e-02 1.68534e-02 1.08478e-03 2.68511e-05
5.11557e+00 9.30769e+00 3.91680e-05 9.03657e-03 6.27091e-02 1.68799e-01 2.66510e-01 9.15363e-01 3.29502e-02 1.78235e-02 1.13809e-03 2.86682e-05
5.13316e+00 9.30769e+00 4.99382e-05 1.00040e-02 6.92733e-02 1.80362e-01 3.01502e-01 8.57116e-01 3.43636e-02 1.91426e-02 1.21074e-03 3.09844e-05
5.15075e+00 9.30769e+00 6.30423e-05 1.10187e-02 7.95908e-02 2.00086e-01 3.45917e-01 8.04204e-01 3.58083e-02 2.09458e-02 1.31218e-03 3.40745e-05
5.16834e+00 9.30769e+00 7.88674e-05 1.20976e-02 9.57783e-02 2.32524e-01 4.00978e-01 7.56138e-01 3.71973e-02 2.34099e-02 1.45533e-03 3.83319e-05
5.18592e+00 9.30769e+00 9.78594e-05 1.32788e-02 1.20778e-01 2.83950e-01 4.67529e-01 7.12487e-01 3.84106e-02 2.67627e-02 1.65751e-03 4.43115e-05
5.20351e+00 9.30769e+00 1.20528e-04 1.46358e-02 1.58569e-01 3.62477e-01 5.45557e-01 6.72813e-01 3.93055e-02 3.12831e-02 1.94102e-03 5.27773e-05
5.22110e+00 9.30769e+00 1.47437e-04 1.62971e-02 2.13969e-01 4.78105e-01 6.34059e-01 6.36559e-01 3.97808e-02 3.73031e-02 2.33329e-03 6.47181e-05
5.23869e+00 9.30769e+00 1.79298e-04 1.84817e-02 2.93306e-01 6.43177e-01 7.31788e-01 6.03046e-01 3.98580e-02 4.52574e-02 2.87068e-03 8.14795e-05
5.25628e+00 9.30769e+00 2.17060e-04 2.15510e-02 4.04303e-01 8.72008e-01 8.36972e-01 5.71685e-01 3.96128e-02 5.56818e-02 3.59903e-03 1.04814e-04
5.27386e+00 9.30769e+00 2.62116e-04 2.60838e-02 5.56133e-01 1.17994e+00 9.47231e-01 5.41957e-01 3.91510e-02 6.92142e-02 4.57471e-03 1.36958e-04
5.29145e+00 9.30769e+00 3.16669e-04 3.29835e-02 7.59375e-01 1.58169e+00 1.05960e+00 5.13371e-01 3.85958e-02 8.65884e-02 5.86543e-03 1.80687e-04
5.30904e+00 9.30769e+00 3.84312e-04 4.36221e-02 1.02579e+00 2.08853e+00 1.17052e+00 4.85433e-01 3.80830e-02 1.08608e-01 7.55006e-03 2.39351e-04
5.32663e+00 9.30769e+00 4.70595e-04 6.00004e-02 1.36697e+00 2.70226e+00 1.27581e+00 4.57334e-01 3.78005e-02 1.36011e-01 9.71071e-03 3.16791e-04
5.34422e+00 9.30769e+00 5.83650e-04 8.48722e-02 1.79260e+00 3.40741e+00 1.37005e+00 4.28120e-01 3.79736e-02 1.69258e-01 1.24188e-02 4.17219e-04
5.36180e+00 9.30769e+00 7.34845e-04 1.21717e-01 2.30937e+00 4.16482e+00 1.44570e+00 3.97156e-01 3.88131e-02 2.08303e-01 1.57182e-02 5.44823e-04
5.37939e+00 9.30769e+00 9.38808e-04 1.74377e-01 2.92004e+00 4.90788e+00 1.49330e+00 3.64233e-01 4.04903e-02 2.52313e-01 1.95982e-02 7.03083e-04
