EIT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 4
200 12
0.0
l10T l10ne 171 195 284 304
6.15326e+00 1.03846e+01 2.33655e+01 2.40872e+01 1.96231e-01 9.96327e-01
6.17085e+00 1.03846e+01 1.88846e+01 2.41796e+01 2.13623e-01 1.05509e+00
6.18844e+00 1.03846e+01 1.47940e+01 2.36490e+01 2.49110e-01 1.10412e+00
6.20602e+00 1.03846e+01 1.13154e+01 2.23475e+01 3.07899e-01 1.13552e+00
6.22361e+00 1.03846e+01 8.53926e+00 2.02765e+01 3.89315e-01 1.14538e+00
6.24120e+00 1.03846e+01 6.36671e+00 1.76810e+01 4.83122e-01 1.13592e+00
6.25879e+00 1.03846e+01 4.69719e+00 1.48115e+01 5.78652e-01 1.10930e+00
6.27638e+00 1.03846e+01 3.44577e+00 1.19101e+01 6.65290e-01 1.06720e+00
6.29397e+00 1.03846e+01 2.54048e+00 9.21755e+00 7.32145e-01 1.01076e+00
6.31155e+00 1.03846e+01 1.91971e+00 6.96565e+00 7.68636e-01 9.40979e-01
6.32914e+00 1.03846e+01 1.52125e+00 5.19167e+00 7.74553e-01 8.60676e-01
6.34673e+00 1.03846e+01 1.28535e+00 3.81658e+00 7.56118e-01 7.74073e-01
6.36432e+00 1.03846e+01 1.15678e+00 2.76992e+00 7.18962e-01 6.85187e-01
6.38190e+00 1.03846e+01 1.08367e+00 1.99172e+00 6.68165e-01 5.98006e-01
6.39949e+00 1.03846e+01 1.01577e+00 1.42915e+00 6.08293e-01 5.16426e-01
6.41708e+00 1.03846e+01 9.13353e-01 1.03781e+00 5.43466e-01 4.43810e-01
6.43467e+00 1.03846e+01 7.80263e-01 7.79613e-01 4.76538e-01 3.79993e-01
6.45226e+00 1.03846e+01 6.31583e-01 6.21045e-01 4.09999e-01 3.24063e-01
6.46984e+00 1.03846e+01 4.81996e-01 5.31706e-01 3.46387e-01 2.75376e-01
6.48743e+00 1.03846e+01 3.45892e-01 4.83218e-01 2.88222e-01 2.33431e-01
6.50502e+00 1.03846e+01 2.38244e-01 4.48743e-01 2.38283e-01 1.98019e-01
6.52261e+00 1.03846e+01 1.66155e-01 4.11713e-01 1.97821e-01 1.68689e-01
6.54020e+00 1.03846e+01 1.22534e-01 3.72947e-01 1.65299e-01 1.44454e-01
6.55778e+00 1.03846e+01 9.96258e-02 3.35012e-01 1.39125e-01 1.24419e-01
6.57537e+00 1.03846e+01 9.02843e-02 3.00431e-01 1.17861e-01 1.07787e-01
6.59296e+00 1.03846e+01 8.78282e-02 2.71900e-01 1.00269e-01 9.39017e-02
6.61055e+00 1.03846e+01 8.60214e-02 2.52070e-01 8.52334e-02 8.21870e-02
6.62814e+00 1.03846e+01 8.24171e-02 2.40679e-01 7.21346e-02 7.22446e-02
6.64572e+00 1.03846e+01 7.74181e-02 2.35278e-01 6.07360e-02 6.38212e-02
6.66331e+00 1.03846e+01 7.14496e-02 2.33535e-01 5.08433e-02 5.66982e-02
6.68090e+00 1.03846e+01 6.49152e-02 2.33241e-01 4.23290e-02 5.07126e-02
6.69849e+00 1.03846e+01 5.81982e-02 2.32228e-01 3.51015e-02 4.57313e-02
6.71608e+00 1.03846e+01 5.16415e-02 2.28647e-01 2.90836e-02 4.16383e-02
6.73366e+00 1.03846e+01 4.54146e-02 2.22350e-01 2.41080e-02 3.82743e-02
6.75125e+00 1.03846e+01 3.96284e-02 2.13669e-01 1.99895e-02 3.54739e-02
6.76884e+00 1.03846e+01 3.44174e-02 2.02870e-01 1.65778e-02 3.30947e-02
6.78643e+00 1.03846e+01 2.99313e-02 1.90150e-01 1.37418e-02 3.10054e-02
6.80401e+00 1.03846e+01 2.63427e-02 1.75657e-01 1.13694e-02 2.90851e-02
6.82160e+00 1.03846e+01 2.37274e-02 1.59647e-01 9.36940e-03 2.72481e-02
6.83919e+00 1.03846e+01 2.19525e-02 1.42734e-01 7.68728e-03 2.54831e-02
6.85678e+00 1.03846e+01 2.08786e-02 1.25546e-01 6.27964e-03 2.37886e-02
6.87437e+00 1.03846e+01 2.03878e-02 1.08703e-01 5.11159e-03 2.21650e-02
6.89195e+00 1.03846e+01 2.03805e-02 9.28407e-02 4.15614e-03 2.06160e-02
6.90954e+00 1.03846e+01 2.07699e-02 7.86118e-02 3.39089e-03 1.91442e-02
6.92713e+00 1.03846e+01 2.14405e-02 6.69264e-02 2.79234e-03 1.77454e-02
6.94472e+00 1.03846e+01 2.22487e-02 5.89272e-02 2.33382e-03 1.64059e-02
6.96231e+00 1.03846e+01 2.30538e-02 5.58763e-02 1.99272e-03 1.51135e-02
6.97989e+00 1.03846e+01 2.37145e-02 5.91859e-02 1.75019e-03 1.38583e-02
6.99748e+00 1.03846e+01 2.40864e-02 7.04722e-02 1.59006e-03 1.26291e-02
7.01507e+00 1.03846e+01 2.40429e-02 9.12347e-02 1.49863e-03 1.14214e-02
7.03266e+00 1.03846e+01 2.36191e-02 1.21027e-01 1.46087e-03 1.02515e-02
7.05025e+00 1.03846e+01 2.29042e-02 1.58832e-01 1.46216e-03 9.14488e-03
7.06783e+00 1.03846e+01 2.19796e-02 2.03848e-01 1.48911e-03 8.12957e-03
7.08542e+00 1.03846e+01 2.09182e-02 2.55580e-01 1.52914e-03 7.23470e-03
7.10301e+00 1.03846e+01 1.97901e-02 3.13661e-01 1.57007e-03 6.49484e-03
7.12060e+00 1.03846e+01 1.86501e-02 3.76941e-01 1.60272e-03 5.92613e-03
7.13819e+00 1.03846e+01 1.75202e-02 4.41993e-01 1.62494e-03 5.49510e-03
7.15577e+00 1.03846e+01 1.64188e-02 5.05057e-01 1.63532e-03 5.16459e-03
7.17336e+00 1.03846e+01 1.53633e-02 5.62414e-01 1.63210e-03 4.90002e-03
7.19095e+00 1.03846e+01 1.43743e-02 6.10061e-01 1.61307e-03 4.66946e-03
7.20854e+00 1.03846e+01 1.34732e-02 6.43880e-01 1.57571e-03 4.44250e-03
7.22613e+00 1.03846e+01 1.26633e-02 6.63070e-01 1.52101e-03 4.20591e-03
7.24371e+00 1.03846e+01 1.19294e-02 6.70270e-01 1.45374e-03 3.96407e-03
7.26130e+00 1.03846e+01 1.12565e-02 6.67933e-01 1.37831e-03 3.72159e-03
7.27889e+00 1.03846e+01 1.06330e-02 6.58205e-01 1.29903e-03 3.48347e-03
7.29648e+00 1.03846e+01 1.00481e-02 6.43008e-01 1.22003e-03 3.25471e-03
7.31407e+00 1.03846e+01 9.49287e-03 6.24023e-01 1.14505e-03 3.03994e-03
7.33165e+00 1.03846e+01 8.96464e-03 6.02307e-01 1.07487e-03 2.83924e-03
7.34924e+00 1.03846e+01 8.46259e-03 5.78557e-01 1.00892e-03 2.65051e-03
7.36683e+00 1.03846e+01 7.98774e-03 5.53445e-01 9.46853e-04 2.47237e-03
7.38442e+00 1.03846e+01 7.54163e-03 5.27590e-01 8.88425e-04 2.30365e-03
7.40200e+00 1.03846e+01 7.12693e-03 5.01601e-01 8.33524e-04 2.14357e-03
7.41959e+00 1.03846e+01 6.74445e-03 4.75914e-01 7.81962e-04 1.99134e-03
7.43718e+00 1.03846e+01 6.39077e-03 4.50670e-01 7.33481e-04 1.84672e-03
7.45477e+00 1.03846e+01 6.06202e-03 4.25947e-01 6.87838e-04 1.70965e-03
7.47236e+00 1.03846e+01 5.75513e-03 4.01837e-01 6.44881e-04 1.58026e-03
7.48994e+00 1.03846e+01 5.46786e-03 3.78468e-01 6.04559e-04 1.45901e-03
7.50753e+00 1.03846e+01 5.19806e-03 3.55943e-01 5.66832e-04 1.34638e-03
7.52512e+00 1.03846e+01 4.94425e-03 3.34323e-01 5.31604e-04 1.24242e-03
7.54271e+00 1.03846e+01 4.70475e-03 3.13548e-01 4.98582e-04 1.14627e-03
7.56030e+00 1.03846e+01 4.47831e-03 2.93577e-01 4.67532e-04 1.05728e-03
7.57788e+00 1.03846e+01 4.26420e-03 2.74403e-01 4.38293e-04 9.75040e-04
7.59547e+00 1.03846e+01 4.06173e-03 2.56013e-01 4.10712e-04 8.99214e-04
7.61306e+00 1.03846e+01 3.87079e-03 2.38441e-01 3.84729e-04 8.29750e-04
7.63065e+00 1.03846e+01 3.69053e-03 2.21653e-01 3.60221e-04 7.66140e-04
7.64824e+00 1.03846e+01 3.51986e-03 2.05598e-01 3.37062e-04 7.07747e-04
7.66582e+00 1.03846e+01 3.35809e-03 1.90253e-01 3.15180e-04 6.54120e-04
7.68341e+00 1.03846e+01 3.20453e-03 1.75594e-01 2.94505e-04 6.04867e-04
7.70100e+00 1.03846e+01 3.05902e-03 1.61643e-01 2.75042e-04 5.59823e-04
7.71859e+00 1.03846e+01 2.92139e-03 1.48413e-01 2.56788e-04 5.18812e-04
7.73618e+00 1.03846e+01 2.79108e-03 1.35874e-01 2.39659e-04 4.81399e-04
7.75376e+00 1.03846e+01 2.66771e-03 1.24006e-01 2.23595e-04 4.47201e-04
7.77135e+00 1.03846e+01 2.55090e-03 1.12791e-01 2.08538e-04 4.15878e-04
7.78894e+00 1.03846e+01 2.44070e-03 1.02251e-01 1.94491e-04 3.87238e-04
7.80653e+00 1.03846e+01 2.33726e-03 9.24229e-02 1.81477e-04 3.61148e-04
7.82412e+00 1.03846e+01 2.24047e-03 8.33052e-02 1.69472e-04 3.37424e-04
7.84170e+00 1.03846e+01 2.14976e-03 7.48439e-02 1.58379e-04 3.15782e-04
7.85929e+00 1.03846e+01 2.06454e-03 6.69845e-02 1.48105e-04 2.95950e-04
7.87688e+00 1.03846e+01 1.98456e-03 5.97061e-02 1.38598e-04 2.77753e-04
7.89447e+00 1.03846e+01 1.90968e-03 5.30006e-02 1.29827e-04 2.61053e-04
7.91206e+00 1.03846e+01 1.83988e-03 4.68746e-02 1.21779e-04 2.45757e-04
7.92964e+00 1.03846e+01 1.77508e-03 4.13170e-02 1.14436e-04 2.31821e-04
7.94723e+00 1.03846e+01 1.71503e-03 3.63023e-02 1.07774e-04 2.19221e-04
7.96482e+00 1.03846e+01 1.65980e-03 3.18310e-02 1.01800e-04 2.07996e-04
7.98241e+00 1.03846e+01 1.60952e-03 2.79173e-02 9.65412e-05 1.98221e-04
8.00000e+00 1.03846e+01 1.56450e-03 2.45926e-02 9.20437e-05 1.90015e-04
4.50000e+00 1.09230e+01 4.76770e-07 3.21697e-06 1.75876e-06 5.60718e-04
4.51758e+00 1.09230e+01 6.25327e-07 7.10137e-06 3.96489e-06 1.44703e-03
4.53517e+00 1.09230e+01 1.21353e-06 1.43300e-05 7.44629e-06 2.86262e-03
4.55276e+00 1.09230e+01 2.70996e-06 2.69600e-05 1.26606e-05 4.99510e-03
4.57035e+00 1.09230e+01 5.61141e-06 4.72175e-05 2.01203e-05 8.05468e-03
4.58793e+00 1.09230e+01 1.04549e-05 7.75448e-05 3.04006e-05 1.22776e-02
4.60552e+00 1.09230e+01 1.78560e-05 1.20852e-04 4.42247e-05 1.79582e-02
4.62311e+00 1.09230e+01 2.92029e-05 1.87534e-04 6.53678e-05 2.64589e-02
4.64070e+00 1.09230e+01 4.71504e-05 3.00367e-04 1.02669e-04 4.09123e-02
4.65829e+00 1.09230e+01 7.46640e-05 4.84631e-04 1.65912e-04 6.47909e-02
4.67587e+00 1.09230e+01 1.14978e-04 7.67627e-04 2.65619e-04 1.01834e-01
4.69346e+00 1.09230e+01 1.71798e-04 1.18023e-03 4.13619e-04 1.56255e-01
4.71105e+00 1.09230e+01 2.49710e-04 1.75796e-03 6.23168e-04 2.32649e-01
4.72864e+00 1.09230e+01 3.59844e-04 2.55614e-03 9.10559e-04 3.34951e-01
4.74623e+00 1.09230e+01 5.18519e-04 3.64728e-03 1.29527e-03 4.66932e-01
4.76381e+00 1.09230e+01 7.43497e-04 5.11225e-03 1.79950e-03 6.33157e-01
4.78140e+00 1.09230e+01 1.05500e-03 7.04613e-03 2.45004e-03 8.39548e-01
4.79899e+00 1.09230e+01 1.47556e-03 9.55610e-03 3.27738e-03 1.09299e+00
4.81658e+00 1.09230e+01 2.02139e-03 1.27071e-02 4.30189e-03 1.39648e+00
4.83417e+00 1.09230e+01 2.66561e-03 1.62929e-02 5.47422e-03 1.72857e+00
4.85175e+00 1.09230e+01 3.37006e-03 2.00325e-02 6.72639e-03 2.06079e+00
4.86934e+00 1.09230e+01 4.09973e-03 2.36564e-02 7.99515e-03 2.36529e+00
4.88693e+00 1.09230e+01 4.81913e-03 2.68846e-02 9.21554e-03 2.61275e+00
4.90452e+00 1.09230e+01 5.49295e-03 2.94289e-02 1.03224e-02 2.77245e+00
4.92211e+00 1.09230e+01 6.09406e-03 3.11498e-02 1.13144e-02 2.83019e+00
4.93969e+00 1.09230e+01 6.61111e-03 3.22067e-02 1.23143e-02 2.80533e+00
4.95728e+00 1.09230e+01 7.03307e-03 3.27765e-02 1.34612e-02 2.71873e+00
4.97487e+00 1.09230e+01 7.34505e-03 3.30190e-02 1.48971e-02 2.58935e+00
4.99246e+00 1.09230e+01 7.52903e-03 3.30844e-02 1.67734e-02 2.43482e+00
5.01005e+00 1.09230e+01 7.57267e-03 3.31342e-02 1.92499e-02 2.27157e+00
5.02763e+00 1.09230e+01 7.62100e-03 3.36072e-02 2.24092e-02 2.10869e+00
5.04522e+00 1.09230e+01 7.95346e-03 3.51871e-02 2.62829e-02 1.94902e+00
5.06281e+00 1.09230e+01 8.86248e-03 3.85985e-02 3.09173e-02 1.79562e+00
5.08040e+00 1.09230e+01 1.06583e-02 4.46229e-02 3.63838e-02 1.65163e+00
5.09799e+00 1.09230e+01 1.36788e-02 5.41231e-02 4.27798e-02 1.52049e+00
5.11557e+00 1.09230e+01 1.83752e-02 6.82904e-02 5.01591e-02 1.40528e+00
5.13316e+00 1.09230e+01 2.57043e-02 8.97926e-02 5.82363e-02 1.30462e+00
5.15075e+00 1.09230e+01 3.68539e-02 1.21962e-01 6.66004e-02 1.21613e+00
5.16834e+00 1.09230e+01 5.31325e-02 1.68467e-01 7.48533e-02 1.13774e+00
5.18592e+00 1.09230e+01 7.59918e-02 2.33378e-01 8.25890e-02 1.06771e+00
5.20351e+00 1.09230e+01 1.07133e-01 3.21457e-01 8.94004e-02 1.00447e+00
5.22110e+00 1.09230e+01 1.48929e-01 4.37991e-01 9.50675e-02 9.46782e-01
5.23869e+00 1.09230e+01 2.05117e-01 5.88999e-01 9.98538e-02 8.93555e-01
5.25628e+00 1.09230e+01 2.80014e-01 7.81545e-01 1.04065e-01 8.43851e-01
5.27386e+00 1.09230e+01 3.78455e-01 1.02383e+00 1.07987e-01 7.96865e-01
5.29145e+00 1.09230e+01 5.06182e-01 1.32601e+00 1.11904e-01 7.51795e-01
5.30904e+00 1.09230e+01 6.69266e-01 1.69866e+00 1.16080e-01 7.07995e-01
5.32663e+00 1.09230e+01 8.65904e-01 2.13153e+00 1.20563e-01 6.65166e-01
5.34422e+00 1.09230e+01 1.08664e+00 2.59391e+00 1.25188e-01 6.23359e-01
5.36180e+00 1.09230e+01 1.32226e+00 3.05487e+00 1.29782e-01 5.82694e-01
5.37939e+00 1.09230e+01 1.56445e+00 3.48424e+00 1.34181e-01 5.43255e-01
5.39698e+00 1.09230e+01 1.80468e+00 3.85006e+00 1.38204e-01 5.05234e-01
5.41457e+00 1.09230e+01 2.03552e+00 4.12450e+00 1.41712e-01 4.68876e-01
5.43216e+00 1.09230e+01 2.25623e+00 4.31647e+00 1.44871e-01 4.34682e-01
5.44974e+00 1.09230e+01 2.46855e+00 4.44862e+00 1.47970e-01 4.03321e-01
5.46733e+00 1.09230e+01 2.67429e+00 4.54202e+00 1.51302e-01 3.75498e-01
5.48492e+00 1.09230e+01 2.87474e+00 4.61627e+00 1.55161e-01 3.52081e-01
5.50251e+00 1.09230e+01 3.07112e+00 4.69049e+00 1.59859e-01 3.34058e-01
5.52010e+00 1.09230e+01 3.27340e+00 4.77976e+00 1.65872e-01 3.22050e-01
5.53768e+00 1.09230e+01 3.51479e+00 4.88898e+00 1.74063e-01 3.15474e-01
5.55527e+00 1.09230e+01 3.83392e+00 5.02215e+00 1.85436e-01 3.13679e-01
5.57286e+00 1.09230e+01 4.27141e+00 5.18385e+00 2.01082e-01 3.16173e-01
5.59045e+00 1.09230e+01 4.87173e+00 5.37958e+00 2.22227e-01 3.22596e-01
5.60804e+00 1.09230e+01 5.68309e+00 5.61557e+00 2.50209e-01 3.32708e-01
5.62562e+00 1.09230e+01 6.72356e+00 5.88972e+00 2.84906e-01 3.46430e-01
5.64321e+00 1.09230e+01 7.97990e+00 6.19107e+00 3.24611e-01 3.63884e-01
5.66080e+00 1.09230e+01 9.44169e+00 6.50848e+00 3.67619e-01 3.85284e-01
5.67839e+00 1.09230e+01 1.11054e+01 6.83146e+00 4.12346e-01 4.10976e-01
5.69598e+00 1.09230e+01 1.29738e+01 7.14967e+00 4.57261e-01 4.41439e-01
5.71356e+00 1.09230e+01 1.50508e+01 7.45359e+00 5.00816e-01 4.77136e-01
5.73115e+00 1.09230e+01 1.73183e+01 7.74277e+00 5.41523e-01 5.17632e-01
5.74874e+00 1.09230e+01 1.97450e+01 8.02012e+00 5.77744e-01 5.62027e-01
5.76633e+00 1.09230e+01 2.23055e+01 8.28842e+00 6.07724e-01 6.09561e-01
5.78391e+00 1.09230e+01 2.49772e+01 8.55001e+00 6.29508e-01 6.59542e-01
5.80150e+00 1.09230e+01 2.77454e+01 8.80746e+00 6.40921e-01 7.11440e-01
5.81909e+00 1.09230e+01 3.05867e+01 9.06300e+00 6.40502e-01 7.64205e-01
5.83668e+00 1.09230e+01 3.34583e+01 9.31961e+00 6.29779e-01 8.15316e-01
5.85427e+00 1.09230e+01 3.63144e+01 9.58047e+00 6.10608e-01 8.61905e-01
5.87185e+00 1.09230e+01 3.91068e+01 9.84869e+00 5.84598e-01 9.00943e-01
5.88944e+00 1.09230e+01 4.17904e+01 1.01281e+01 5.53097e-01 9.29235e-01
5.90703e+00 1.09230e+01 4.43114e+01 1.04228e+01 5.17338e-01 9.43267e-01
5.92462e+00 1.09230e+01 4.65961e+01 1.07499e+01 4.78686e-01 9.42520e-01
5.94221e+00 1.09230e+01 4.85426e+01 1.11439e+01 4.38785e-01 9.30457e-01
5.95979e+00 1.09230e+01 5.00362e+01 1.16421e+01 3.99287e-01 9.10499e-01
5.97738e+00 1.09230e+01 5.09509e+01 1.22859e+01 3.61787e-01 8.85783e-01
5.99497e+00 1.09230e+01 5.11398e+01 1.31205e+01 3.28011e-01 8.59332e-01
6.01256e+00 1.09230e+01 5.04551e+01 1.41888e+01 2.99581e-01 8.34094e-01
6.03015e+00 1.09230e+01 4.89264e+01 1.54567e+01 2.76353e-01 8.12907e-01
6.04773e+00 1.09230e+01 4.66744e+01 1.68481e+01 2.57255e-01 7.98658e-01
6.06532e+00 1.09230e+01 4.37947e+01 1.82927e+01 2.41300e-01 7.94426e-01
6.08291e+00 1.09230e+01 4.03670e+01 1.97192e+01 2.27630e-01 8.03627e-01
6.10050e+00 1.09230e+01 3.64530e+01 2.10567e+01 2.15448e-01 8.30085e-01
6.11809e+00 1.09230e+01 3.21310e+01 2.22285e+01 2.04823e-01 8.75763e-01
6.13567e+00 1.09230e+01 2.75850e+01 2.31418e+01 1.98894e-01 9.34374e-01
6.15326e+00 1.09230e+01 2.30107e+01 2.36947e+01 2.01627e-01 9.98120e-01
6.17085e+00 1.09230e+01 1.86109e+01 2.37724e+01 2.17269e-01 1.05926e+00
6.18844e+00 1.09230e+01 1.45910e+01 2.32462e+01 2.50465e-01 1.11000e+00
6.20602e+00 1.09230e+01 1.11679e+01 2.19724e+01 3.06249e-01 1.14230e+00
6.22361e+00 1.09230e+01 8.43049e+00 1.99520e+01 3.83974e-01 1.15226e+00
6.24120e+00 1.09230e+01 6.28318e+00 1.74221e+01 4.73769e-01 1.14229e+00
6.25879e+00 1.09230e+01 4.62869e+00 1.46252e+01 5.65346e-01 1.11480e+00
6.27638e+00 1.09230e+01 3.38505e+00 1.17953e+01 6.48472e-01 1.07163e+00
6.29397e+00 1.09230e+01 2.48307e+00 9.16551e+00 7.12654e-01 1.01416e+00
6.31155e+00 1.09230e+01 1.86363e+00 6.95981e+00 7.47696e-01 9.43544e-01
6.32914e+00 1.09230e+01 1.46585e+00 5.21497e+00 7.53362e-01 8.62661e-01
6.34673e+00 1.09230e+01 1.23055e+00 3.85580e+00 7.35594e-01 7.75676e-01
6.36432e+00 1.09230e+01 1.10302e+00 2.81534e+00 6.99766e-01 6.86558e-01
6.38190e+00 1.09230e+01 1.03195e+00 2.03684e+00 6.50718e-01 5.99251e-01
6.39949e+00 1.09230e+01 9.67668e-01 1.47050e+00 5.92793e-01 5.17610e-01
6.41708e+00 1.09230e+01 8.70849e-01 1.07440e+00 5.29921e-01 4.44965e-01
6.43467e+00 1.09230e+01 7.44802e-01 8.11148e-01 4.64886e-01 3.81134e-01
6.45226e+00 1.09230e+01 6.03839e-01 6.47424e-01 4.00144e-01 3.25194e-01
6.46984e+00 1.09230e+01 4.61889e-01 5.53024e-01 3.38193e-01 2.76491e-01
6.48743e+00 1.09230e+01 3.32600e-01 4.99758e-01 2.81510e-01 2.34513e-01
6.50502e+00 1.09230e+01 2.30170e-01 4.60993e-01 2.32826e-01 1.99039e-01
6.52261e+00 1.09230e+01 1.61349e-01 4.20278e-01 1.93373e-01 1.69616e-01
6.54020e+00 1.09230e+01 1.19452e-01 3.78389e-01 1.61655e-01 1.45265e-01
6.55778e+00 1.09230e+01 9.71672e-02 3.37851e-01 1.36123e-01 1.25104e-01
6.57537e+00 1.09230e+01 8.77585e-02 3.01155e-01 1.15373e-01 1.08346e-01
6.59296e+00 1.09230e+01 8.49315e-02 2.70988e-01 9.81997e-02 9.43458e-02
6.61055e+00 1.09230e+01 8.28132e-02 2.49997e-01 8.35175e-02 8.25380e-02
6.62814e+00 1.09230e+01 7.90892e-02 2.37869e-01 7.07213e-02 7.25262e-02
6.64572e+00 1.09230e+01 7.41219e-02 2.32067e-01 5.95814e-02 6.40517e-02
6.66331e+00 1.09230e+01 6.82960e-02 2.30177e-01 4.99088e-02 5.68912e-02
6.68090e+00 1.09230e+01 6.19784e-02 2.29920e-01 4.15793e-02 5.08774e-02
6.69849e+00 1.09230e+01 5.55179e-02 2.29060e-01 3.45039e-02 4.58732e-02
6.71608e+00 1.09230e+01 4.92275e-02 2.25692e-01 2.86078e-02 4.17592e-02
6.73366e+00 1.09230e+01 4.32662e-02 2.19644e-01 2.37284e-02 3.83756e-02
6.75125e+00 1.09230e+01 3.77407e-02 2.11233e-01 1.96857e-02 3.55571e-02
6.76884e+00 1.09230e+01 3.27810e-02 2.00711e-01 1.63337e-02 3.31619e-02
6.78643e+00 1.09230e+01 2.85318e-02 1.88264e-01 1.35453e-02 3.10591e-02
6.80401e+00 1.09230e+01 2.51605e-02 1.74027e-01 1.12121e-02 2.91283e-02
6.82160e+00 1.09230e+01 2.27401e-02 1.58245e-01 9.24541e-03 2.72839e-02
6.83919e+00 1.09230e+01 2.11399e-02 1.41535e-01 7.59154e-03 2.55142e-02
6.85678e+00 1.09230e+01 2.02228e-02 1.24526e-01 6.20763e-03 2.38169e-02
6.87437e+00 1.09230e+01 1.98730e-02 1.07838e-01 5.05915e-03 2.21921e-02
6.89195e+00 1.09230e+01 1.99920e-02 9.21079e-02 4.11936e-03 2.06429e-02
6.90954e+00 1.09230e+01 2.04942e-02 7.79865e-02 3.36599e-03 1.91715e-02
6.92713e+00 1.09230e+01 2.12651e-02 6.63862e-02 2.77599e-03 1.77733e-02
6.94472e+00 1.09230e+01 2.21619e-02 5.84534e-02 2.32340e-03 1.64345e-02
6.96231e+00 1.09230e+01 2.30447e-02 5.54536e-02 1.98621e-03 1.51426e-02
6.97989e+00 1.09230e+01 2.37726e-02 5.88021e-02 1.74617e-03 1.38874e-02
6.99748e+00 1.09230e+01 2.42013e-02 7.01178e-02 1.58763e-03 1.26577e-02
7.01507e+00 1.09230e+01 2.42040e-02 9.09022e-02 1.49732e-03 1.14485e-02
7.03266e+00 1.09230e+01 2.38160e-02 1.20712e-01 1.46039e-03 1.02764e-02
7.05025e+00 1.09230e+01 2.31268e-02 1.58531e-01 1.46229e-03 9.16702e-03
7.06783e+00 1.09230e+01 2.22175e-02 2.03561e-01 1.48963e-03 8.14874e-03
7.08542e+00 1.09230e+01 2.11608e-02 2.55309e-01 1.52990e-03 7.25088e-03
7.10301e+00 1.09230e+01 2.00261e-02 3.13411e-01 1.57092e-03 6.50823e-03
7.12060e+00 1.09230e+01 1.88682e-02 3.76717e-01 1.60357e-03 5.93710e-03
7.13819e+00 1.09230e+01 1.77124e-02 4.41798e-01 1.62572e-03 5.50400e-03
7.15577e+00 1.09230e+01 1.65805e-02 5.04894e-01 1.63597e-03 5.17172e-03
7.17336e+00 1.09230e+01 1.54931e-02 5.62282e-01 1.63261e-03 4.90565e-03
7.19095e+00 1.09230e+01 1.44740e-02 6.09958e-01 1.61344e-03 4.67383e-03
7.20854e+00 1.09230e+01 1.35479e-02 6.43799e-01 1.57598e-03 4.44583e-03
7.22613e+00 1.09230e+01 1.27188e-02 6.63008e-01 1.52122e-03 4.20842e-03
7.24371e+00 1.09230e+01 1.19708e-02 6.70222e-01 1.45390e-03 3.96593e-03
7.26130e+00 1.09230e+01 1.12877e-02 6.67896e-01 1.37845e-03 3.72293e-03
7.27889e+00 1.09230e+01 1.06567e-02 6.58176e-01 1.29914e-03 3.48441e-03
7.29648e+00 1.09230e+01 1.00663e-02 6.42984e-01 1.22012e-03 3.25535e-03
7.31407e+00 1.09230e+01 9.50694e-03 6.24004e-01 1.14511e-03 3.04035e-03
7.33165e+00 1.09230e+01 8.97538e-03 6.02291e-01 1.07488e-03 2.83949e-03
7.34924e+00 1.09230e+01 8.47072e-03 5.78544e-01 1.00887e-03 2.65065e-03
7.36683e+00 1.09230e+01 7.99385e-03 5.53435e-01 9.46752e-04 2.47244e-03
7.38442e+00 1.09230e+01 7.54620e-03 5.27582e-01 8.88285e-04 2.30368e-03
7.40200e+00 1.09230e+01 7.13033e-03 5.01594e-01 8.33367e-04 2.14358e-03
7.41959e+00 1.09230e+01 6.74697e-03 4.75908e-01 7.81812e-04 1.99134e-03
7.43718e+00 1.09230e+01 6.39262e-03 4.50666e-01 7.33357e-04 1.84672e-03
7.45477e+00 1.09230e+01 6.06340e-03 4.25943e-01 6.87752e-04 1.70965e-03
7.47236e+00 1.09230e+01 5.75617e-03 4.01835e-01 6.44835e-04 1.58027e-03
7.48994e+00 1.09230e+01 5.46865e-03 3.78466e-01 6.04549e-04 1.45903e-03
7.50753e+00 1.09230e+01 5.19868e-03 3.55941e-01 5.66847e-04 1.34640e-03
7.52512e+00 1.09230e+01 4.94473e-03 3.34322e-01 5.31629e-04 1.24244e-03
7.54271e+00 1.09230e+01 4.70512e-03 3.13547e-01 4.98608e-04 1.14629e-03
7.56030e+00 1.09230e+01 4.47861e-03 2.93576e-01 4.67551e-04 1.05729e-03
7.57788e+00 1.09230e+01 4.26444e-03 2.74402e-01 4.38302e-04 9.75046e-04
7.59547e+00 1.09230e+01 4.06192e-03 2.56012e-01 4.10712e-04 8.99215e-04
7.61306e+00 1.09230e+01 3.87095e-03 2.38440e-01 3.84723e-04 8.29747e-04
7.63065e+00 1.09230e+01 3.69065e-03 2.21653e-01 3.60213e-04 7.66136e-04
7.64824e+00 1.09230e+01 3.51995e-03 2.05597e-01 3.37055e-04 7.07743e-04
7.66582e+00 1.09230e+01 3.35816e-03 1.90253e-01 3.15175e-04 6.54117e-04
7.68341e+00 1.09230e+01 3.20458e-03 1.75594e-01 2.94503e-04 6.04865e-04
7.70100e+00 1.09230e+01 3.05906e-03 1.61642e-01 2.75042e-04 5.59823e-04
