SXT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 2
200 14
0.0
l10T l10ne AlMg Open
6.90954e+00 9.30769e+00 2.84062e+01 1.04270e+04
6.92713e+00 9.30769e+00 2.84873e+01 1.04330e+04
6.94472e+00 9.30769e+00 2.84646e+01 1.04390e+04
6.96231e+00 9.30769e+00 2.83586e+01 1.04450e+04
6.97989e+00 9.30769e+00 2.81649e+01 1.04510e+04
6.99748e+00 9.30769e+00 2.78544e+01 1.04570e+04
7.01507e+00 9.30769e+00 2.73858e+01 1.04630e+04
7.03266e+00 9.30769e+00 2.67756e+01 1.04690e+04
7.05025e+00 9.30769e+00 2.60540e+01 1.04750e+04
7.06783e+00 9.30769e+00 2.52352e+01 1.04810e+04
7.08542e+00 9.30769e+00 2.43183e+01 1.04870e+04
7.10301e+00 9.30769e+00 2.32881e+01 1.04930e+04
7.12060e+00 9.30769e+00 2.21475e+01 1.04990e+04
7.13819e+00 9.30769e+00 2.09531e+01 1.05050e+04
7.15577e+00 9.30769e+00 1.97510e+01 1.05110e+04
7.17336e+00 9.30769e+00 1.85699e+01 1.05170e+04
7.19095e+00 9.30769e+00 1.74261e+01 1.05230e+04
7.20854e+00 9.30769e+00 1.63282e+01 1.05290e+04
7.22613e+00 9.30769e+00 1.52908e+01 1.05350e+04
7.24371e+00 9.30769e+00 1.43319e+01 1.05410e+04
7.26130e+00 9.30769e+00 1.34591e+01 1.05470e+04
7.27889e+00 9.30769e+00 1.26732e+01 1.05530e+04
7.29648e+00 9.30769e+00 1.19708e+01 1.05590e+04
7.31407e+00 9.30769e+00 1.13456e+01 1.05650e+04
7.33165e+00 9.30769e+00 1.07874e+01 1.05710e+04
7.34924e+00 9.30769e+00 1.02861e+01 1.05770e+04
7.36683e+00 9.30769e+00 9.83387e+00 1.05830e+04
7.38442e+00 9.30769e+00 9.42464e+00 1.05890e+04
7.40200e+00 9.30769e+00 9.05342e+00 1.05950e+04
7.41959e+00 9.30769e+00 8.71626e+00 1.06010e+04
7.43718e+00 9.30769e+00 8.40953e+00 1.06070e+04
7.45477e+00 9.30769e+00 8.13000e+00 1.06130e+04
7.47236e+00 9.30769e+00 7.87481e+00 1.06190e+04
7.48994e+00 9.30769e+00 7.64135e+00 1.06250e+04
7.50753e+00 9.30769e+00 7.38564e+00 1.06310e+04
7.52512e+00 9.30769e+00 7.19029e+00 1.06370e+04
7.54271e+00 9.30769e+00 7.00885e+00 1.06430e+04
7.56030e+00 9.30769e+00 6.83902e+00 1.06490e+04
7.57788e+00 9.30769e+00 6.67894e+00 1.06550e+04
7.59547e+00 9.30769e+00 6.52699e+00 1.06610e+04
7.61306e+00 9.30769e+00 6.38171e+00 1.06670e+04
7.63065e+00 9.30769e+00 6.24302e+00 1.06730e+04
7.64824e+00 9.30769e+00 6.11048e+00 1.06790e+04
7.66582e+00 9.30769e+00 5.98386e+00 1.06850e+04
7.68341e+00 9.30769e+00 5.86290e+00 1.06910e+04
7.70100e+00 9.30769e+00 5.74733e+00 1.06970e+04
7.71859e+00 9.30769e+00 5.63688e+00 1.07030e+04
7.73618e+00 9.30769e+00 5.53140e+00 1.07090e+04
7.75376e+00 9.30769e+00 5.43070e+00 1.07150e+04
7.77135e+00 9.30769e+00 5.33451e+00 1.07210e+04
7.78894e+00 9.30769e+00 5.24254e+00 1.07270e+04
7.80653e+00 9.30769e+00 5.15433e+00 1.07330e+04
7.82412e+00 9.30769e+00 5.06994e+00 1.07390e+04
7.84170e+00 9.30769e+00 4.98897e+00 1.07450e+04
7.85929e+00 9.30769e+00 4.91119e+00 1.07510e+04
7.87688e+00 9.30769e+00 4.83637e+00 1.07570e+04
7.89447e+00 9.30769e+00 4.76426e+00 1.07630e+04
7.91206e+00 9.30769e+00 4.69465e+00 1.07690e+04
7.92964e+00 9.30769e+00 4.62761e+00 1.07750e+04
7.94723e+00 9.30769e+00 4.56329e+00 1.07810e+04
7.96482e+00 9.30769e+00 4.50171e+00 1.07870e+04
7.98241e+00 9.30769e+00 4.44286e+00 1.07930e+04
8.00000e+00 9.30769e+00 4.38663e+00 1.07990e+04
4.50000e+00 9.84615e+00 1.15893e-12 1.08050e+04
4.51758e+00 9.84615e+00 2.29132e-12 1.08110e+04
4.53517e+00 9.84615e+00 4.40210e-12 1.08170e+04
4.55276e+00 9.84615e+00 8.21899e-12 1.08230e+04
4.57035e+00 9.84615e+00 1.49347e-11 1.08290e+04
4.58793e+00 9.84615e+00 2.64865e-11 1.08350e+04
4.60552e+00 9.84615e+00 4.60223e-11 1.08410e+04
4.62311e+00 9.84615e+00 7.85492e-11 1.08470e+04
4.64070e+00 9.84615e+00 1.31727e-10 1.08530e+04
4.65829e+00 9.84615e+00 2.17150e-10 1.08590e+04
4.67587e+00 9.84615e+00 3.52181e-10 1.08650e+04
4.69346e+00 9.84615e+00 5.62579e-10 1.08710e+04
4.71105e+00 9.84615e+00 8.86288e-10 1.08770e+04
4.72864e+00 9.84615e+00 1.37585e-09 1.08830e+04
4.74623e+00 9.84615e+00 2.09960e-09 1.08890e+04
4.76381e+00 9.84615e+00 3.14168e-09 1.08950e+04
4.78140e+00 9.84615e+00 4.59663e-09 1.09010e+04
4.79899e+00 9.84615e+00 6.55666e-09 1.09070e+04
4.81658e+00 9.84615e+00 9.09184e-09 1.09130e+04
4.83417e+00 9.84615e+00 1.22378e-08 1.09190e+04
4.85175e+00 9.84615e+00 1.59633e-08 1.09250e+04
4.86934e+00 9.84615e+00 2.01323e-08 1.09310e+04
4.88693e+00 9.84615e+00 2.44792e-08 1.09370e+04
4.90452e+00 9.84615e+00 2.86061e-08 1.09430e+04
4.92211e+00 9.84615e+00 3.21296e-08 1.09490e+04
4.93969e+00 9.84615e+00 3.49050e-08 1.09550e+04
4.95728e+00 9.84615e+00 3.69290e-08 1.09610e+04
4.97487e+00 9.84615e+00 3.83066e-08 1.09670e+04
4.99246e+00 9.84615e+00 3.92235e-08 1.09730e+04
5.01005e+00 9.84615e+00 3.99100e-08 1.09790e+04
5.02763e+00 9.84615e+00 4.05053e-08 1.09850e+04
5.04522e+00 9.84615e+00 4.10686e-08 1.09910e+04
5.06281e+00 9.84615e+00 4.16781e-08 1.09970e+04
5.08040e+00 9.84615e+00 4.24423e-08 1.10030e+04
5.09799e+00 9.84615e+00 4.35119e-08 1.10090e+04
5.11557e+00 9.84615e+00 4.51053e-08 1.10150e+04
5.13316e+00 9.84615e+00 4.75065e-08 1.10210e+04
5.15075e+00 9.84615e+00 5.11640e-08 1.10270e+04
5.16834e+00 9.84615e+00 5.67538e-08 1.10330e+04
5.18592e+00 9.84615e+00 6.52929e-08 1.10390e+04
5.20351e+00 9.84615e+00 7.83138e-08 1.10450e+04
5.22110e+00 9.84615e+00 9.80861e-08 1.10510e+04
5.23869e+00 9.84615e+00 1.28182e-07 1.10570e+04
5.25628e+00 9.84615e+00 1.74163e-07 1.10630e+04
5.27386e+00 9.84615e+00 2.44715e-07 1.10690e+04
5.29145e+00 9.84615e+00 3.53426e-07 1.10750e+04
5.30904e+00 9.84615e+00 5.21847e-07 1.10810e+04
5.32663e+00 9.84615e+00 7.82549e-07 1.10870e+04
5.34422e+00 9.84615e+00 1.18678e-06 1.10930e+04
5.36180e+00 9.84615e+00 1.81350e-06 1.10990e+04
5.37939e+00 9.84615e+00 2.78418e-06 1.11050e+04
5.39698e+00 9.84615e+00 4.28361e-06 1.11110e+04
5.41457e+00 9.84615e+00 6.62535e-06 1.11170e+04
5.43216e+00 9.84615e+00 1.02034e-05 1.11230e+04
5.44974e+00 9.84615e+00 1.56840e-05 1.11290e+04
5.46733e+00 9.84615e+00 2.40046e-05 1.11350e+04
5.48492e+00 9.84615e+00 3.64937e-05 1.11410e+04
5.50251e+00 9.84615e+00 5.50036e-05 1.11470e+04
5.52010e+00 9.84615e+00 8.20959e-05 1.11530e+04
5.53768e+00 9.84615e+00 1.21327e-04 1.11590e+04
5.55527e+00 9.84615e+00 1.77602e-04 1.11650e+04
5.57286e+00 9.84615e+00 2.57611e-04 1.11710e+04
5.59045e+00 9.84615e+00 3.70434e-04 1.11770e+04
5.60804e+00 9.84615e+00 5.28494e-04 1.11830e+04
5.62562e+00 9.84615e+00 7.47943e-04 1.11890e+04
5.64321e+00 9.84615e+00 1.05031e-03 1.11950e+04
5.66080e+00 9.84615e+00 1.46378e-03 1.12010e+04
5.67839e+00 9.84615e+00 2.02533e-03 1.12070e+04
5.69598e+00 9.84615e+00 2.78320e-03 1.12130e+04
5.71356e+00 9.84615e+00 3.80159e-03 1.12190e+04
5.73115e+00 9.84615e+00 5.15987e-03 1.12250e+04
5.74874e+00 9.84615e+00 6.96327e-03 1.12310e+04
5.76633e+00 9.84615e+00 9.34685e-03 1.12370e+04
5.78391e+00 9.84615e+00 1.24793e-02 1.12430e+04
5.80150e+00 9.84615e+00 1.65540e-02 1.12490e+04
5.81909e+00 9.84615e+00 2.17704e-02 1.12550e+04
5.83668e+00 9.84615e+00 2.83689e-02 1.12610e+04
5.85427e+00 9.84615e+00 3.66339e-02 1.12670e+04
5.87185e+00 9.84615e+00 4.68959e-02 1.12730e+04
5.88944e+00 9.84615e+00 5.95276e-02 1.12790e+04
5.90703e+00 9.84615e+00 7.49266e-02 1.12850e+04
5.92462e+00 9.84615e+00 9.34880e-02 1.12910e+04
5.94221e+00 9.84615e+00 1.15604e-01 1.12970e+04
5.95979e+00 9.84615e+00 1.41638e-01 1.13030e+04
5.97738e+00 9.84615e+00 1.71898e-01 1.13090e+04
5.99497e+00 9.84615e+00 2.06592e-01 1.13150e+04
6.01256e+00 9.84615e+00 2.45813e-01 1.13210e+04
6.03015e+00 9.84615e+00 2.89721e-01 1.13270e+04
6.04773e+00 9.84615e+00 3.38537e-01 1.13330e+04
6.06532e+00 9.84615e+00 3.92488e-01 1.13390e+04
6.08291e+00 9.84615e+00 4.51783e-01 1.13450e+04
6.10050e+00 9.84615e+00 5.16605e-01 1.13510e+04
6.11809e+00 9.84615e+00 5.87130e-01 1.13570e+04
6.13567e+00 9.84615e+00 6.63893e-01 1.13630e+04
6.15326e+00 9.84615e+00 7.47480e-01 1.13690e+04
6.17085e+00 9.84615e+00 8.38360e-01 1.13750e+04
6.18844e+00 9.84615e+00 9.36864e-01 1.13810e+04
6.20602e+00 9.84615e+00 1.04322e+00 1.13870e+04
6.22361e+00 9.84615e+00 1.15854e+00 1.13930e+04
6.24120e+00 9.84615e+00 1.28610e+00 1.13990e+04
6.25879e+00 9.84615e+00 1.43085e+00 1.14050e+04
6.27638e+00 9.84615e+00 1.59930e+00 1.14110e+04
6.29397e+00 9.84615e+00 1.79833e+00 1.14170e+04
6.31155e+00 9.84615e+00 2.03274e+00 1.14230e+04
6.32914e+00 9.84615e+00 2.30649e+00 1.14290e+04
6.34673e+00 9.84615e+00 2.62347e+00 1.14350e+04
6.36432e+00 9.84615e+00 2.98612e+00 1.14410e+04
6.38190e+00 9.84615e+00 3.39578e+00 1.14470e+04
6.39949e+00 9.84615e+00 3.85272e+00 1.14530e+04
6.41708e+00 9.84615e+00 4.35620e+00 1.14590e+04
6.43467e+00 9.84615e+00 4.90531e+00 1.14650e+04
6.45226e+00 9.84615e+00 5.49999e+00 1.14710e+04
6.46984e+00 9.84615e+00 6.14037e+00 1.14770e+04
6.48743e+00 9.84615e+00 6.82825e+00 1.14830e+04
6.50502e+00 9.84615e+00 7.56765e+00 1.14890e+04
6.52261e+00 9.84615e+00 8.36261e+00 1.14950e+04
6.54020e+00 9.84615e+00 9.21432e+00 1.15010e+04
6.55778e+00 9.84615e+00 1.01223e+01 1.15070e+04
6.57537e+00 9.84615e+00 1.10843e+01 1.15130e+04
6.59296e+00 9.84615e+00 1.20959e+01 1.15190e+04
6.61055e+00 9.84615e+00 1.31498e+01 1.15250e+04
6.62814e+00 9.84615e+00 1.42405e+01 1.15310e+04
6.64572e+00 9.84615e+00 1.53650e+01 1.15370e+04
6.66331e+00 9.84615e+00 1.65188e+01 1.15430e+04
6.68090e+00 9.84615e+00 1.76959e+01 1.15490e+04
6.69849e+00 9.84615e+00 1.88878e+01 1.15550e+04
6.71608e+00 9.84615e+00 2.00832e+01 1.15610e+04
6.73366e+00 9.84615e+00 2.12676e+01 1.15670e+04
6.75125e+00 9.84615e+00 2.24233e+01 1.15730e+04
6.76884e+00 9.84615e+00 2.35263e+01 1.15790e+04
6.78643e+00 9.84615e+00 2.45450e+01 1.15850e+04
6.80401e+00 9.84615e+00 2.54381e+01 1.15910e+04
6.82160e+00 9.84615e+00 2.61822e+01 1.15970e+04
6.83919e+00 9.84615e+00 2.68088e+01 1.16030e+04
6.85678e+00 9.84615e+00 2.73466e+01 1.16090e+04
6.87437e+00 9.84615e+00 2.78058e+01 1.16150e+04
6.89195e+00 9.84615e+00 2.81699e+01 1.16210e+04
6.90954e+00 9.84615e+00 2.83939e+01 1.16270e+04
6.92713e+00 9.84615e+00 2.84741e+01 1.16330e+04
6.94472e+00 9.84615e+00 2.84509e+01 1.16390e+04
6.96231e+00 9.84615e+00 2.83444e+01 1.16450e+04
6.97989e+00 9.84615e+00 2.81508e+01 1.16510e+04
6.99748e+00 9.84615e+00 2.78405e+01 1.16570e+04
7.01507e+00 9.84615e+00 2.73724e+01 1.16630e+04
7.03266e+00 9.84615e+00 2.67630e+01 1.16690e+04
7.05025e+00 9.84615e+00 2.60424e+01 1.16750e+04
7.06783e+00 9.84615e+00 2.52248e+01 1.16810e+04
7.08542e+00 9.84615e+00 2.43091e+01 1.16870e+04
7.10301e+00 9.84615e+00 2.32802e+01 1.16930e+04
7.12060e+00 9.84615e+00 2.21408e+01 1.16990e+04
7.13819e+00 9.84615e+00 2.09476e+01 1.17050e+04
7.15577e+00 9.84615e+00 1.97465e+01 1.17110e+04
7.17336e+00 9.84615e+00 1.85662e+01 1.17170e+04
7.19095e+00 9.84615e+00 1.74232e+01 1.17230e+04
7.20854e+00 9.84615e+00 1.63259e+01 1.17290e+04
7.22613e+00 9.84615e+00 1.52891e+01 1.17350e+04
7.24371e+00 9.84615e+00 1.43306e+01 1.17410e+04
7.26130e+00 9.84615e+00 1.34581e+01 1.17470e+04
7.27889e+00 9.84615e+00 1.26724e+01 1.17530e+04
7.29648e+00 9.84615e+00 1.19702e+01 1.17590e+04
7.31407e+00 9.84615e+00 1.13452e+01 1.17650e+04
7.33165e+00 9.84615e+00 1.07871e+01 1.17710e+04
7.34924e+00 9.84615e+00 1.02858e+01 1.17770e+04
7.36683e+00 9.84615e+00 9.83367e+00 1.17830e+04
7.38442e+00 9.84615e+00 9.42449e+00 1.17890e+04
7.40200e+00 9.84615e+00 9.05331e+00 1.17950e+04
7.41959e+00 9.84615e+00 8.71617e+00 1.18010e+04
7.43718e+00 9.84615e+00 8.40946e+00 1.18070e+04
7.45477e+00 9.84615e+00 8.12995e+00 1.18130e+04
7.47236e+00 9.84615e+00 7.87477e+00 1.18190e+04
7.48994e+00 9.84615e+00 7.64132e+00 1.18250e+04
7.50753e+00 9.84615e+00 7.38562e+00 1.18310e+04
7.52512e+00 9.84615e+00 7.19027e+00 1.18370e+04
7.54271e+00 9.84615e+00 7.00883e+00 1.18430e+04
7.56030e+00 9.84615e+00 6.83901e+00 1.18490e+04
7.57788e+00 9.84615e+00 6.67893e+00 1.18550e+04
7.59547e+00 9.84615e+00 6.52698e+00 1.18610e+04
7.61306e+00 9.84615e+00 6.38171e+00 1.18670e+04
7.63065e+00 9.84615e+00 6.24302e+00 1.18730e+04
7.64824e+00 9.84615e+00 6.11047e+00 1.18790e+04
7.66582e+00 9.84615e+00 5.98385e+00 1.18850e+04
7.68341e+00 9.84615e+00 5.86290e+00 1.18910e+04
7.70100e+00 9.84615e+00 5.74733e+00 1.18970e+04
7.71859e+00 9.84615e+00 5.63688e+00 1.19030e+04
7.73618e+00 9.84615e+00 5.53140e+00 1.19090e+04
7.75376e+00 9.84615e+00 5.43069e+00 1.19150e+04
7.77135e+00 9.84615e+00 5.33451e+00 1.19210e+04
7.78894e+00 9.84615e+00 5.24254e+00 1.19270e+04
7.80653e+00 9.84615e+00 5.15433e+00 1.19330e+04
7.82412e+00 9.84615e+00 5.06994e+00 1.19390e+04
7.84170e+00 9.84615e+00 4.98897e+00 1.19450e+04
7.85929e+00 9.84615e+00 4.91119e+00 1.19510e+04
7.87688e+00 9.84615e+00 4.83637e+00 1.19570e+04
7.89447e+00 9.84615e+00 4.76426e+00 1.19630e+04
7.91206e+00 9.84615e+00 4.69465e+00 1.19690e+04
7.92964e+00 9.84615e+00 4.62761e+00 1.19750e+04
7.94723e+00 9.84615e+00 4.56329e+00 1.19810e+04
7.96482e+00 9.84615e+00 4.50171e+00 1.19870e+04
7.98241e+00 9.84615e+00 4.44286e+00 1.19930e+04
8.00000e+00 9.84615e+00 4.38663e+00 1.19990e+04
4.50000e+00 1.03846e+01 1.79714e-12 1.20050e+04
4.51758e+00 1.03846e+01 3.65786e-12 1.20110e+04
4.53517e+00 1.03846e+01 7.13862e-12 1.20170e+04
4.55276e+00 1.03846e+01 1.33947e-11 1.20230e+04
4.57035e+00 1.03846e+01 2.42631e-11 1.20290e+04
4.58793e+00 1.03846e+01 4.26397e-11 1.20350e+04
4.60552e+00 1.03846e+01 7.31033e-11 1.20410e+04
4.62311e+00 1.03846e+01 1.22744e-10 1.20470e+04
4.64070e+00 1.03846e+01 2.02086e-10 1.20530e+04
4.65829e+00 1.03846e+01 3.26595e-10 1.20590e+04
4.67587e+00 1.03846e+01 5.18795e-10 1.20650e+04
4.69346e+00 1.03846e+01 8.11180e-10 1.20710e+04
4.71105e+00 1.03846e+01 1.25032e-09 1.20770e+04
4.72864e+00 1.03846e+01 1.89859e-09 1.20830e+04
4.74623e+00 1.03846e+01 2.83401e-09 1.20890e+04
4.76381e+00 1.03846e+01 4.14864e-09 1.20950e+04
4.78140e+00 1.03846e+01 5.94027e-09 1.21010e+04
4.79899e+00 1.03846e+01 8.29590e-09 1.21070e+04
4.81658e+00 1.03846e+01 1.12689e-08 1.21130e+04
4.83417e+00 1.03846e+01 1.48711e-08 1.21190e+04
4.85175e+00 1.03846e+01 1.90391e-08 1.21250e+04
4.86934e+00 1.03846e+01 2.35971e-08 1.21310e+04
4.88693e+00 1.03846e+01 2.82356e-08 1.21370e+04
4.90452e+00 1.03846e+01 3.25140e-08 1.21430e+04
4.92211e+00 1.03846e+01 3.60320e-08 1.21490e+04
4.93969e+00 1.03846e+01 3.86730e-08 1.21550e+04
4.95728e+00 1.03846e+01 4.04731e-08 1.21610e+04
4.97487e+00 1.03846e+01 4.15767e-08 1.21670e+04
4.99246e+00 1.03846e+01 4.22032e-08 1.21730e+04
5.01005e+00 1.03846e+01 4.26091e-08 1.21790e+04
5.02763e+00 1.03846e+01 4.29445e-08 1.21850e+04
5.04522e+00 1.03846e+01 4.32714e-08 1.21910e+04
5.06281e+00 1.03846e+01 4.36701e-08 1.21970e+04
5.08040e+00 1.03846e+01 4.42512e-08 1.22030e+04
5.09799e+00 1.03846e+01 4.51676e-08 1.22090e+04
5.11557e+00 1.03846e+01 4.66403e-08 1.22150e+04
5.13316e+00 1.03846e+01 4.89555e-08 1.22210e+04
5.15075e+00 1.03846e+01 5.25651e-08 1.22270e+04
5.16834e+00 1.03846e+01 5.81511e-08 1.22330e+04
5.18592e+00 1.03846e+01 6.67382e-08 1.22390e+04
5.20351e+00 1.03846e+01 7.98696e-08 1.22450e+04
5.22110e+00 1.03846e+01 9.98290e-08 1.22510e+04
5.23869e+00 1.03846e+01 1.30212e-07 1.22570e+04
5.25628e+00 1.03846e+01 1.76619e-07 1.22630e+04
5.27386e+00 1.03846e+01 2.47803e-07 1.22690e+04
5.29145e+00 1.03846e+01 3.57473e-07 1.22750e+04
5.30904e+00 1.03846e+01 5.27397e-07 1.22810e+04
5.32663e+00 1.03846e+01 7.90533e-07 1.22870e+04
5.34422e+00 1.03846e+01 1.19879e-06 1.22930e+04
5.36180e+00 1.03846e+01 1.83229e-06 1.22990e+04
5.37939e+00 1.03846e+01 2.81440e-06 1.23050e+04
5.39698e+00 1.03846e+01 4.33301e-06 1.23110e+04
5.41457e+00 1.03846e+01 6.70656e-06 1.23170e+04
5.43216e+00 1.03846e+01 1.03367e-05 1.23230e+04
5.44974e+00 1.03846e+01 1.59011e-05 1.23290e+04
5.46733e+00 1.03846e+01 2.43541e-05 1.23350e+04
5.48492e+00 1.03846e+01 3.70487e-05 1.23410e+04
5.50251e+00 1.03846e+01 5.58725e-05 1.23470e+04
5.52010e+00 1.03846e+01 8.34363e-05 1.23530e+04
5.53768e+00 1.03846e+01 1.23364e-04 1.23590e+04
5.55527e+00 1.03846e+01 1.80650e-04 1.23650e+04
5.57286e+00 1.03846e+01 2.62105e-04 1.23710e+04
5.59045e+00 1.03846e+01 3.76959e-04 1.23770e+04
5.60804e+00 1.03846e+01 5.37823e-04 1.23830e+04
5.62562e+00 1.03846e+01 7.61095e-04 1.23890e+04
5.64321e+00 1.03846e+01 1.06859e-03 1.23950e+04
5.66080e+00 1.03846e+01 1.48886e-03 1.24010e+04
5.67839e+00 1.03846e+01 2.05927e-03 1.24070e+04
5.69598e+00 1.03846e+01 2.82857e-03 1.24130e+04
5.71356e+00 1.03846e+01 3.86148e-03 1.24190e+04
5.73115e+00 1.03846e+01 5.23788e-03 1.24250e+04
5.74874e+00 1.03846e+01 7.06346e-03 1.24310e+04
5.76633e+00 1.03846e+01 9.47356e-03 1.24370e+04
5.78391e+00 1.03846e+01 1.26370e-02 1.24430e+04
5.80150e+00 1.03846e+01 1.67468e-02 1.24490e+04
5.81909e+00 1.03846e+01 2.20021e-02 1.24550e+04
5.83668e+00 1.03846e+01 2.86431e-02 1.24610e+04
5.85427e+00 1.03846e+01 3.69541e-02 1.24670e+04
5.87185e+00 1.03846e+01 4.72652e-02 1.24730e+04
5.88944e+00 1.03846e+01 5.99491e-02 1.24790e+04
5.90703e+00 1.03846e+01 7.54027e-02 1.24850e+04
5.92462e+00 1.03846e+01 9.40206e-02 1.24910e+04
5.94221e+00 1.03846e+01 1.16194e-01 1.24970e+04
5.95979e+00 1.03846e+01 1.42286e-01 1.25030e+04
5.97738e+00 1.03846e+01 1.72602e-01 1.25090e+04
5.99497e+00 1.03846e+01 2.07351e-01 1.25150e+04
6.01256e+00 1.03846e+01 2.46622e-01 1.25210e+04
6.03015e+00 1.03846e+01 2.90577e-01 1.25270e+04
6.04773e+00 1.03846e+01 3.39435e-01 1.25330e+04
6.06532e+00 1.03846e+01 3.93422e-01 1.25390e+04
6.08291e+00 1.03846e+01 4.52746e-01 1.25450e+04
6.10050e+00 1.03846e+01 5.17591e-01 1.25510e+04
6.11809e+00 1.03846e+01 5.88129e-01 1.25570e+04
6.13567e+00 1.03846e+01 6.64896e-01 1.25630e+04
6.15326e+00 1.03846e+01 7.48474e-01 1.25690e+04
6.17085e+00 1.03846e+01 8.39331e-01 1.25750e+04
6.18844e+00 1.03846e+01 9.37797e-01 1.25810e+04
6.20602e+00 1.03846e+01 1.04409e+00 1.25870e+04
6.22361e+00 1.03846e+01 1.15934e+00 1.25930e+04
6.24120e+00 1.03846e+01 1.28680e+00 1.25990e+04
6.25879e+00 1.03846e+01 1.43144e+00 1.26050e+04
6.27638e+00 1.03846e+01 1.59977e+00 1.26110e+04
6.29397e+00 1.03846e+01 1.79868e+00 1.26170e+04
6.31155e+00 1.03846e+01 2.03297e+00 1.26230e+04
6.32914e+00 1.03846e+01 2.30659e+00 1.26290e+04
6.34673e+00 1.03846e+01 2.62348e+00 1.26350e+04
6.36432e+00 1.03846e+01 2.98605e+00 1.26410e+04
6.38190e+00 1.03846e+01 3.39568e+00 1.26470e+04
6.39949e+00 1.03846e+01 3.85262e+00 1.26530e+04
6.41708e+00 1.03846e+01 4.35615e+00 1.26590e+04
6.43467e+00 1.03846e+01 4.90537e+00 1.26650e+04
6.45226e+00 1.03846e+01 5.50020e+00 1.26710e+04
6.46984e+00 1.03846e+01 6.14076e+00 1.26770e+04
6.48743e+00 1.03846e+01 6.82883e+00 1.26830e+04
6.50502e+00 1.03846e+01 7.56844e+00 1.26890e+04
6.52261e+00 1.03846e+01 8.36359e+00 1.26950e+04
6.54020e+00 1.03846e+01 9.21545e+00 1.27010e+04
6.55778e+00 1.03846e+01 1.01235e+01 1.27070e+04
6.57537e+00 1.03846e+01 1.10856e+01 1.27130e+04
6.59296e+00 1.03846e+01 1.20971e+01 1.27190e+04
6.61055e+00 1.03846e+01 1.31509e+01 1.27250e+04
6.62814e+00 1.03846e+01 1.42414e+01 1.27310e+04
6.64572e+00 1.03846e+01 1.53656e+01 1.27370e+04
6.66331e+00 1.03846e+01 1.65192e+01 1.27430e+04
6.68090e+00 1.03846e+01 1.76959e+01 1.27490e+04
6.69849e+00 1.03846e+01 1.88874e+01 1.27550e+04
6.71608e+00 1.03846e+01 2.00825e+01 1.27610e+04
6.73366e+00 1.03846e+01 2.12664e+01 1.27670e+04
6.75125e+00 1.03846e+01 2.24214e+01 1.27730e+04
6.76884e+00 1.03846e+01 2.35238e+01 1.27790e+04
6.78643e+00 1.03846e+01 2.45415e+01 1.27850e+04
6.80401e+00 1.03846e+01 2.54335e+01 1.27910e+04
6.82160e+00 1.03846e+01 2.61762e+01 1.27970e+04
6.83919e+00 1.03846e+01 2.68011e+01 1.28030e+04
6.85678e+00 1.03846e+01 2.73370e+01 1.28090e+04
6.87437e+00 1.03846e+01 2.77938e+01 1.28150e+04
6.89195e+00 1.03846e+01 2.81553e+01 1.28210e+04
6.90954e+00 1.03846e+01 2.83766e+01 1.28270e+04
6.92713e+00 1.03846e+01 2.84540e+01 1.28330e+04
6.94472e+00 1.03846e+01 2.84281e+01 1.28390e+04
6.96231e+00 1.03846e+01 2.83193e+01 1.28450e+04
6.97989e+00 1.03846e+01 2.81236e+01 1.28510e+04
6.99748e+00 1.03846e+01 2.78119e+01 1.28570e+04
7.01507e+00 1.03846e+01 2.73432e+01 1.28630e+04
7.03266e+00 1.03846e+01 2.67340e+01 1.28690e+04
7.05025e+00 1.03846e+01 2.60144e+01 1.28750e+04
7.06783e+00 1.03846e+01 2.51984e+01 1.28810e+04
7.08542e+00 1.03846e+01 2.42848e+01 1.28870e+04
7.10301e+00 1.03846e+01 2.32584e+01 1.28930e+04
7.12060e+00 1.03846e+01 2.21218e+01 1.28990e+04
7.13819e+00 1.03846e+01 2.09314e+01 1.29050e+04
7.15577e+00 1.03846e+01 1.97330e+01 1.29110e+04
7.17336e+00 1.03846e+01 1.85552e+01 1.29170e+04
7.19095e+00 1.03846e+01 1.74143e+01 1.29230e+04
7.20854e+00 1.03846e+01 1.63188e+01 1.29290e+04
7.22613e+00 1.03846e+01 1.52836e+01 1.29350e+04
7.24371e+00 1.03846e+01 1.43263e+01 1.29410e+04
7.26130e+00 1.03846e+01 1.34548e+01 1.29470e+04
7.27889e+00 1.03846e+01 1.26699e+01 1.29530e+04
7.29648e+00 1.03846e+01 1.19683e+01 1.29590e+04
7.31407e+00 1.03846e+01 1.13437e+01 1.29650e+04
7.33165e+00 1.03846e+01 1.07859e+01 1.29710e+04
7.34924e+00 1.03846e+01 1.02849e+01 1.29770e+04
7.36683e+00 1.03846e+01 9.83302e+00 1.29830e+04
7.38442e+00 1.03846e+01 9.42399e+00 1.29890e+04
7.40200e+00 1.03846e+01 9.05293e+00 1.29950e+04
7.41959e+00 1.03846e+01 8.71588e+00 1.30010e+04
7.43718e+00 1.03846e+01 8.40923e+00 1.30070e+04
7.45477e+00 1.03846e+01 8.12977e+00 1.30130e+04
7.47236e+00 1.03846e+01 7.87463e+00 1.30190e+04
7.48994e+00 1.03846e+01 7.64121e+00 1.30250e+04
7.50753e+00 1.03846e+01 7.38553e+00 1.30310e+04
