EIT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 4
200 12
0.0
l10T l10ne 171 195 284 304
7.80653e+00 8.76923e+00 1.71010e-03 2.43528e-02 9.99016e-05 2.13050e-04
7.82412e+00 8.76923e+00 1.66976e-03 2.19796e-02 9.59448e-05 2.04478e-04
7.84170e+00 8.76923e+00 1.63119e-03 1.97753e-02 9.22508e-05 1.96610e-04
7.85929e+00 8.76923e+00 1.59427e-03 1.77410e-02 8.88021e-05 1.89360e-04
7.87688e+00 8.76923e+00 1.55898e-03 1.58759e-02 8.55918e-05 1.82675e-04
7.89447e+00 8.76923e+00 1.52532e-03 1.41745e-02 8.26140e-05 1.76510e-04
7.91206e+00 8.76923e+00 1.49326e-03 1.26286e-02 7.98652e-05 1.70835e-04
7.92964e+00 8.76923e+00 1.46275e-03 1.12290e-02 7.73292e-05 1.65611e-04
7.94723e+00 8.76923e+00 1.43364e-03 9.96354e-03 7.49812e-05 1.60792e-04
7.96482e+00 8.76923e+00 1.40586e-03 8.82220e-03 7.28062e-05 1.56354e-04
7.98241e+00 8.76923e+00 1.37935e-03 7.79433e-03 7.07920e-05 1.52277e-04
8.00000e+00 8.76923e+00 1.35409e-03 6.86972e-03 6.89307e-05 1.48554e-04
4.50000e+00 9.30769e+00 3.97111e-08 2.48549e-07 7.80008e-07 5.09705e-05
4.51758e+00 9.30769e+00 8.48492e-08 5.30321e-07 1.17885e-06 1.16273e-04
4.53517e+00 9.30769e+00 1.80366e-07 1.12380e-06 1.72421e-06 2.56640e-04
4.55276e+00 9.30769e+00 3.78171e-07 2.34608e-06 2.47330e-06 5.46383e-04
4.57035e+00 9.30769e+00 7.75359e-07 4.78580e-06 3.52530e-06 1.11778e-03
4.58793e+00 9.30769e+00 1.53952e-06 9.45155e-06 5.05714e-06 2.18562e-03
4.60552e+00 9.30769e+00 2.93249e-06 1.79089e-05 7.40183e-06 4.06196e-03
4.62311e+00 9.30769e+00 5.33756e-06 3.24276e-05 1.11194e-05 7.16463e-03
4.64070e+00 9.30769e+00 9.35715e-06 5.65087e-05 1.70425e-05 1.20931e-02
4.65829e+00 9.30769e+00 1.59256e-05 9.54385e-05 2.64739e-05 1.96884e-02
4.67587e+00 9.30769e+00 2.64930e-05 1.57126e-04 4.14092e-05 3.11219e-02
4.69346e+00 9.30769e+00 4.33767e-05 2.53646e-04 6.48536e-05 4.80718e-02
4.71105e+00 9.30769e+00 7.02665e-05 4.03157e-04 1.01073e-04 7.29038e-02
4.72864e+00 9.30769e+00 1.12745e-04 6.31867e-04 1.56219e-04 1.08806e-01
4.74623e+00 9.30769e+00 1.78815e-04 9.75780e-04 2.39068e-04 1.59856e-01
4.76381e+00 9.30769e+00 2.79562e-04 1.48253e-03 3.61471e-04 2.31096e-01
4.78140e+00 9.30769e+00 4.29803e-04 2.21322e-03 5.39048e-04 3.28636e-01
4.79899e+00 9.30769e+00 6.47386e-04 3.23821e-03 7.90545e-04 4.59056e-01
4.81658e+00 9.30769e+00 9.51897e-04 4.63112e-03 1.13710e-03 6.28750e-01
4.83417e+00 9.30769e+00 1.36322e-03 6.45932e-03 1.60208e-03 8.42416e-01
4.85175e+00 9.30769e+00 1.89648e-03 8.76135e-03 2.20762e-03 1.10062e+00
4.86934e+00 9.30769e+00 2.55539e-03 1.15199e-02 2.97030e-03 1.39729e+00
4.88693e+00 9.30769e+00 3.31986e-03 1.46145e-02 3.89070e-03 1.71542e+00
4.90452e+00 9.30769e+00 4.13604e-03 1.77889e-02 4.94377e-03 2.02495e+00
4.92211e+00 9.30769e+00 4.93226e-03 2.07419e-02 6.09185e-03 2.29262e+00
4.93969e+00 9.30769e+00 5.66393e-03 2.33314e-02 7.32760e-03 2.50106e+00
4.95728e+00 9.30769e+00 6.30167e-03 2.55015e-02 8.66478e-03 2.64092e+00
4.97487e+00 9.30769e+00 6.82625e-03 2.72513e-02 1.01352e-02 2.70823e+00
4.99246e+00 9.30769e+00 7.22932e-03 2.86287e-02 1.17971e-02 2.70401e+00
5.01005e+00 9.30769e+00 7.51299e-03 2.97166e-02 1.37411e-02 2.63341e+00
5.02763e+00 9.30769e+00 7.71912e-03 3.06510e-02 1.60419e-02 2.51075e+00
5.04522e+00 9.30769e+00 7.92572e-03 3.16163e-02 1.87450e-02 2.35531e+00
5.06281e+00 9.30769e+00 8.22096e-03 3.28214e-02 2.18859e-02 2.18413e+00
5.08040e+00 9.30769e+00 8.71080e-03 3.45173e-02 2.54908e-02 2.01076e+00
5.09799e+00 9.30769e+00 9.54055e-03 3.70324e-02 2.95660e-02 1.84526e+00
5.11557e+00 9.30769e+00 1.09143e-02 4.07890e-02 3.40871e-02 1.69400e+00
5.13316e+00 9.30769e+00 1.30274e-02 4.61502e-02 3.90150e-02 1.55694e+00
5.15075e+00 9.30769e+00 1.61498e-02 5.35786e-02 4.42634e-02 1.43272e+00
5.16834e+00 9.30769e+00 2.07239e-02 6.38086e-02 4.96906e-02 1.32007e+00
5.18592e+00 9.30769e+00 2.74600e-02 7.79843e-02 5.50808e-02 1.21798e+00
5.20351e+00 9.30769e+00 3.75355e-02 9.79598e-02 6.01469e-02 1.12540e+00
5.22110e+00 9.30769e+00 5.27269e-02 1.26326e-01 6.45937e-02 1.04136e+00
5.23869e+00 9.30769e+00 7.53362e-02 1.66003e-01 6.82787e-02 9.64568e-01
5.25628e+00 9.30769e+00 1.08314e-01 2.20558e-01 7.10909e-02 8.93917e-01
5.27386e+00 9.30769e+00 1.55021e-01 2.94034e-01 7.29257e-02 8.28545e-01
5.29145e+00 9.30769e+00 2.18604e-01 3.90561e-01 7.36902e-02 7.67636e-01
5.30904e+00 9.30769e+00 3.00407e-01 5.13041e-01 7.33070e-02 7.10614e-01
5.32663e+00 9.30769e+00 4.00973e-01 6.63834e-01 7.18859e-02 6.56983e-01
5.34422e+00 9.30769e+00 5.21827e-01 8.45318e-01 6.97019e-02 6.06344e-01
5.36180e+00 9.30769e+00 6.64257e-01 1.05788e+00 6.70171e-02 5.58377e-01
5.37939e+00 9.30769e+00 8.29502e-01 1.29909e+00 6.40560e-02 5.12730e-01
5.39698e+00 9.30769e+00 1.01814e+00 1.56150e+00 6.10105e-02 4.69171e-01
5.41457e+00 9.30769e+00 1.22976e+00 1.83226e+00 5.80419e-02 4.27601e-01
5.43216e+00 9.30769e+00 1.45936e+00 2.09703e+00 5.53171e-02 3.88647e-01
5.44974e+00 9.30769e+00 1.69614e+00 2.33951e+00 5.29913e-02 3.52975e-01
5.46733e+00 9.30769e+00 1.92385e+00 2.54108e+00 5.12007e-02 3.20914e-01
5.48492e+00 9.30769e+00 2.11983e+00 2.68106e+00 5.00875e-02 2.92658e-01
5.50251e+00 9.30769e+00 2.25692e+00 2.73936e+00 4.98173e-02 2.68253e-01
5.52010e+00 9.30769e+00 2.31805e+00 2.70933e+00 5.05304e-02 2.47542e-01
5.53768e+00 9.30769e+00 2.32002e+00 2.61507e+00 5.22326e-02 2.30056e-01
5.55527e+00 9.30769e+00 2.28841e+00 2.48527e+00 5.49814e-02 2.15373e-01
5.57286e+00 9.30769e+00 2.24887e+00 2.34535e+00 5.89200e-02 2.03222e-01
5.59045e+00 9.30769e+00 2.22561e+00 2.21595e+00 6.43014e-02 1.93424e-01
5.60804e+00 9.30769e+00 2.24207e+00 2.11322e+00 7.15170e-02 1.85883e-01
5.62562e+00 9.30769e+00 2.30925e+00 2.04051e+00 8.08228e-02 1.80373e-01
5.64321e+00 9.30769e+00 2.42551e+00 1.99027e+00 9.21611e-02 1.76519e-01
5.66080e+00 9.30769e+00 2.59181e+00 1.95646e+00 1.05275e-01 1.74059e-01
5.67839e+00 9.30769e+00 2.81231e+00 1.93425e+00 1.19620e-01 1.72812e-01
5.69598e+00 9.30769e+00 3.09444e+00 1.91959e+00 1.34226e-01 1.72665e-01
5.71356e+00 9.30769e+00 3.44819e+00 1.90920e+00 1.47721e-01 1.73564e-01
5.73115e+00 9.30769e+00 3.87963e+00 1.90227e+00 1.59301e-01 1.75541e-01
5.74874e+00 9.30769e+00 4.38987e+00 1.89925e+00 1.68559e-01 1.78698e-01
5.76633e+00 9.30769e+00 4.97671e+00 1.90074e+00 1.75151e-01 1.83201e-01
5.78391e+00 9.30769e+00 5.63159e+00 1.90749e+00 1.78783e-01 1.89295e-01
5.80150e+00 9.30769e+00 6.33800e+00 1.92047e+00 1.79218e-01 1.97338e-01
5.81909e+00 9.30769e+00 7.07382e+00 1.94095e+00 1.76430e-01 2.07611e-01
5.83668e+00 9.30769e+00 7.83247e+00 1.97055e+00 1.70913e-01 2.19825e-01
5.85427e+00 9.30769e+00 8.61056e+00 2.01142e+00 1.63255e-01 2.33522e-01
5.87185e+00 9.30769e+00 9.40327e+00 2.06630e+00 1.54009e-01 2.48123e-01
5.88944e+00 9.30769e+00 1.02057e+01 2.13896e+00 1.43650e-01 2.62907e-01
5.90703e+00 9.30769e+00 1.10098e+01 2.23431e+00 1.32597e-01 2.76937e-01
5.92462e+00 9.30769e+00 1.18032e+01 2.35575e+00 1.21373e-01 2.89433e-01
5.94221e+00 9.30769e+00 1.25678e+01 2.50370e+00 1.10581e-01 2.99978e-01
5.95979e+00 9.30769e+00 1.32796e+01 2.67894e+00 1.00657e-01 3.08119e-01
5.97738e+00 9.30769e+00 1.39107e+01 2.88319e+00 9.18693e-02 3.13365e-01
5.99497e+00 9.30769e+00 1.44267e+01 3.11849e+00 8.43939e-02 3.15168e-01
6.01256e+00 9.30769e+00 1.47903e+01 3.38714e+00 7.83151e-02 3.13116e-01
6.03015e+00 9.30769e+00 1.49768e+01 3.68752e+00 7.34591e-02 3.08173e-01
6.04773e+00 9.30769e+00 1.49705e+01 4.01378e+00 6.95862e-02 3.02012e-01
6.06532e+00 9.30769e+00 1.47568e+01 4.35767e+00 6.65236e-02 2.96178e-01
6.08291e+00 9.30769e+00 1.43242e+01 4.70653e+00 6.41606e-02 2.92120e-01
6.10050e+00 9.30769e+00 1.36659e+01 5.04322e+00 6.24274e-02 2.91273e-01
6.11809e+00 9.30769e+00 1.27839e+01 5.34839e+00 6.13515e-02 2.94638e-01
6.13567e+00 9.30769e+00 1.16939e+01 5.60972e+00 6.12169e-02 3.01287e-01
6.15326e+00 9.30769e+00 1.04231e+01 5.81628e+00 6.24214e-02 3.09925e-01
6.17085e+00 9.30769e+00 9.01466e+00 5.95561e+00 6.55131e-02 3.19193e-01
6.18844e+00 9.30769e+00 7.52619e+00 6.01482e+00 7.13440e-02 3.27594e-01
6.20602e+00 9.30769e+00 6.02944e+00 5.98116e+00 8.13358e-02 3.33450e-01
6.22361e+00 9.30769e+00 4.63684e+00 5.84136e+00 9.69107e-02 3.35615e-01
6.24120e+00 9.30769e+00 3.46315e+00 5.58286e+00 1.18402e-01 3.33907e-01
6.25879e+00 9.30769e+00 2.54147e+00 5.19939e+00 1.45439e-01 3.28249e-01
6.27638e+00 9.30769e+00 1.85303e+00 4.69454e+00 1.76134e-01 3.18590e-01
6.29397e+00 9.30769e+00 1.35707e+00 4.08461e+00 2.06143e-01 3.04927e-01
6.31155e+00 9.30769e+00 1.00907e+00 3.40372e+00 2.28657e-01 2.87401e-01
6.32914e+00 9.30769e+00 7.66168e-01 2.72556e+00 2.39863e-01 2.66824e-01
6.34673e+00 9.30769e+00 5.96142e-01 2.11796e+00 2.39975e-01 2.44347e-01
6.36432e+00 9.30769e+00 4.77278e-01 1.61146e+00 2.30643e-01 2.20925e-01
6.38190e+00 9.30769e+00 3.95168e-01 1.21064e+00 2.14249e-01 1.97337e-01
6.39949e+00 9.30769e+00 3.40328e-01 9.04860e-01 1.93290e-01 1.74148e-01
6.41708e+00 9.30769e+00 3.05797e-01 6.77802e-01 1.70111e-01 1.51892e-01
6.43467e+00 9.30769e+00 2.82492e-01 5.11287e-01 1.46791e-01 1.31224e-01
6.45226e+00 9.30769e+00 2.63247e-01 3.90085e-01 1.24809e-01 1.12574e-01
6.46984e+00 9.30769e+00 2.42876e-01 3.02474e-01 1.05036e-01 9.61265e-02
6.48743e+00 9.30769e+00 2.17649e-01 2.39540e-01 8.78378e-02 8.18611e-02
6.50502e+00 9.30769e+00 1.85735e-01 1.94902e-01 7.32850e-02 6.96743e-02
6.52261e+00 9.30769e+00 1.49945e-01 1.63293e-01 6.11621e-02 5.93675e-02
6.54020e+00 9.30769e+00 1.16562e-01 1.40217e-01 5.10860e-02 5.06936e-02
6.55778e+00 9.30769e+00 8.89533e-02 1.22833e-01 4.27226e-02 4.34282e-02
6.57537e+00 9.30769e+00 6.78699e-02 1.09311e-01 3.57772e-02 3.73605e-02
6.59296e+00 9.30769e+00 5.27524e-02 9.84754e-02 3.00170e-02 3.23194e-02
6.61055e+00 9.30769e+00 4.25272e-02 8.95299e-02 2.52420e-02 2.81525e-02
6.62814e+00 9.30769e+00 3.56114e-02 8.20925e-02 2.12766e-02 2.47082e-02
6.64572e+00 9.30769e+00 3.06404e-02 7.60156e-02 1.79745e-02 2.18531e-02
6.66331e+00 9.30769e+00 2.68020e-02 7.11917e-02 1.52139e-02 1.94811e-02
6.68090e+00 9.30769e+00 2.36008e-02 6.75710e-02 1.29020e-02 1.75155e-02
6.69849e+00 9.30769e+00 2.07176e-02 6.51527e-02 1.09623e-02 1.58965e-02
6.71608e+00 9.30769e+00 1.79927e-02 6.39113e-02 9.33181e-03 1.45730e-02
6.73366e+00 9.30769e+00 1.55181e-02 6.34405e-02 7.95742e-03 1.34771e-02
6.75125e+00 9.30769e+00 1.33853e-02 6.32551e-02 6.79382e-03 1.25489e-02
6.76884e+00 9.30769e+00 1.16315e-02 6.28962e-02 5.80647e-03 1.17461e-02
6.78643e+00 9.30769e+00 1.02592e-02 6.19120e-02 4.96671e-03 1.10365e-02
6.80401e+00 9.30769e+00 9.25779e-03 5.98761e-02 4.25141e-03 1.03956e-02
6.82160e+00 9.30769e+00 8.58296e-03 5.66473e-02 3.63931e-03 9.80678e-03
6.83919e+00 9.30769e+00 8.14521e-03 5.25839e-02 3.11242e-03 9.26504e-03
6.85678e+00 9.30769e+00 7.87979e-03 4.80553e-02 2.65618e-03 8.76670e-03
6.87437e+00 9.30769e+00 7.74360e-03 4.33611e-02 2.25921e-03 8.30881e-03
6.89195e+00 9.30769e+00 7.70671e-03 3.87297e-02 1.91272e-03 7.88926e-03
6.90954e+00 9.30769e+00 7.74676e-03 3.43244e-02 1.60949e-03 7.50467e-03
6.92713e+00 9.30769e+00 7.83826e-03 3.04432e-02 1.34885e-03 7.13307e-03
6.94472e+00 9.30769e+00 7.95022e-03 2.74040e-02 1.13143e-03 6.73926e-03
6.96231e+00 9.30769e+00 8.05065e-03 2.54080e-02 9.54737e-04 6.29447e-03
6.97989e+00 9.30769e+00 8.10557e-03 2.46464e-02 8.14819e-04 5.77840e-03
6.99748e+00 9.30769e+00 8.07928e-03 2.54418e-02 7.07165e-04 5.18024e-03
7.01507e+00 9.30769e+00 7.94310e-03 2.83496e-02 6.27427e-04 4.51281e-03
7.03266e+00 9.30769e+00 7.71455e-03 3.36674e-02 5.69154e-04 3.84861e-03
7.05025e+00 9.30769e+00 7.42655e-03 4.16863e-02 5.27108e-04 3.25110e-03
7.06783e+00 9.30769e+00 7.10829e-03 5.27046e-02 4.98012e-04 2.75203e-03
7.08542e+00 9.30769e+00 6.78389e-03 6.67094e-02 4.79897e-04 2.36100e-03
7.10301e+00 9.30769e+00 6.47373e-03 8.28454e-02 4.71876e-04 2.07774e-03
7.12060e+00 9.30769e+00 6.18950e-03 9.95625e-02 4.72860e-04 1.88841e-03
7.13819e+00 9.30769e+00 5.92947e-03 1.15975e-01 4.79870e-04 1.76106e-03
7.15577e+00 9.30769e+00 5.69087e-03 1.31337e-01 4.89855e-04 1.67197e-03
7.17336e+00 9.30769e+00 5.47119e-03 1.44935e-01 4.99719e-04 1.60423e-03
7.19095e+00 9.30769e+00 5.26886e-03 1.56060e-01 5.06100e-04 1.54482e-03
7.20854e+00 9.30769e+00 5.08256e-03 1.64082e-01 5.05513e-04 1.48304e-03
7.22613e+00 9.30769e+00 4.90965e-03 1.68825e-01 4.97079e-04 1.41544e-03
7.24371e+00 9.30769e+00 4.74638e-03 1.70641e-01 4.82692e-04 1.34476e-03
7.26130e+00 9.30769e+00 4.58925e-03 1.70014e-01 4.64235e-04 1.27335e-03
7.27889e+00 9.30769e+00 4.43543e-03 1.67463e-01 4.43395e-04 1.20315e-03
7.29648e+00 9.30769e+00 4.28232e-03 1.63498e-01 4.21592e-04 1.13568e-03
7.31407e+00 9.30769e+00 4.12800e-03 1.58575e-01 3.99927e-04 1.07194e-03
7.33165e+00 9.30769e+00 3.97394e-03 1.52993e-01 3.78870e-04 1.01192e-03
7.34924e+00 9.30769e+00 3.82238e-03 1.46951e-01 3.58576e-04 9.55117e-04
7.36683e+00 9.30769e+00 3.67542e-03 1.40624e-01 3.39188e-04 9.01200e-04
7.38442e+00 9.30769e+00 3.53474e-03 1.34151e-01 3.20798e-04 8.49841e-04
7.40200e+00 9.30769e+00 3.40183e-03 1.27644e-01 3.03482e-04 8.00776e-04
7.41959e+00 9.30769e+00 3.27726e-03 1.21181e-01 2.87241e-04 7.53773e-04
7.43718e+00 9.30769e+00 3.16041e-03 1.14822e-01 2.72027e-04 7.08918e-04
7.45477e+00 9.30769e+00 3.05044e-03 1.08607e-01 2.57779e-04 6.66265e-04
7.47236e+00 9.30769e+00 2.94672e-03 1.02564e-01 2.44443e-04 6.25826e-04
7.48994e+00 9.30769e+00 2.84878e-03 9.67168e-02 2.31979e-04 5.87600e-04
7.50753e+00 9.30769e+00 2.75612e-03 9.10679e-02 2.20332e-04 5.51503e-04
7.52512e+00 9.30769e+00 2.66837e-03 8.56268e-02 2.09448e-04 5.17527e-04
7.54271e+00 9.30769e+00 2.58509e-03 8.03944e-02 1.99246e-04 4.85651e-04
7.56030e+00 9.30769e+00 2.50593e-03 7.53680e-02 1.89656e-04 4.55841e-04
7.57788e+00 9.30769e+00 2.43065e-03 7.05446e-02 1.80626e-04 4.28065e-04
7.59547e+00 9.30769e+00 2.35895e-03 6.59103e-02 1.72096e-04 4.02237e-04
7.61306e+00 9.30769e+00 2.29068e-03 6.14595e-02 1.64031e-04 3.78312e-04
7.63065e+00 9.30769e+00 2.22560e-03 5.71936e-02 1.56399e-04 3.56187e-04
7.64824e+00 9.30769e+00 2.16344e-03 5.31157e-02 1.49178e-04 3.35751e-04
7.66582e+00 9.30769e+00 2.10402e-03 4.92268e-02 1.42350e-04 3.16922e-04
7.68341e+00 9.30769e+00 2.04710e-03 4.55183e-02 1.35891e-04 2.99599e-04
7.70100e+00 9.30769e+00 1.99259e-03 4.19858e-02 1.29788e-04 2.83727e-04
7.71859e+00 9.30769e+00 1.94038e-03 3.86242e-02 1.24027e-04 2.69231e-04
7.73618e+00 9.30769e+00 1.89034e-03 3.54348e-02 1.18593e-04 2.55966e-04
7.75376e+00 9.30769e+00 1.84237e-03 3.24191e-02 1.13476e-04 2.43811e-04
7.77135e+00 9.30769e+00 1.79636e-03 2.95700e-02 1.08659e-04 2.32651e-04
7.78894e+00 9.30769e+00 1.75228e-03 2.68835e-02 1.04136e-04 2.22417e-04
7.80653e+00 9.30769e+00 1.71010e-03 2.43528e-02 9.99016e-05 2.13050e-04
7.82412e+00 9.30769e+00 1.66976e-03 2.19796e-02 9.59448e-05 2.04478e-04
7.84170e+00 9.30769e+00 1.63119e-03 1.97753e-02 9.22508e-05 1.96610e-04
7.85929e+00 9.30769e+00 1.59427e-03 1.77410e-02 8.88022e-05 1.89360e-04
7.87688e+00 9.30769e+00 1.55898e-03 1.58759e-02 8.55918e-05 1.82675e-04
7.89447e+00 9.30769e+00 1.52532e-03 1.41745e-02 8.26141e-05 1.76510e-04
7.91206e+00 9.30769e+00 1.49326e-03 1.26286e-02 7.98652e-05 1.70835e-04
7.92964e+00 9.30769e+00 1.46275e-03 1.12290e-02 7.73292e-05 1.65611e-04
7.94723e+00 9.30769e+00 1.43364e-03 9.96354e-03 7.49812e-05 1.60792e-04
7.96482e+00 9.30769e+00 1.40586e-03 8.82220e-03 7.28062e-05 1.56354e-04
7.98241e+00 9.30769e+00 1.37935e-03 7.79433e-03 7.07920e-05 1.52277e-04
8.00000e+00 9.30769e+00 1.35409e-03 6.86972e-03 6.89307e-05 1.48554e-04
4.50000e+00 9.84615e+00 4.12606e-08 2.61122e-07 7.86571e-07 5.14588e-05
4.51758e+00 9.84615e+00 8.88198e-08 5.62656e-07 1.20271e-06 1.17550e-04
4.53517e+00 9.84615e+00 1.90147e-07 1.20364e-06 1.78647e-06 2.59768e-04
4.55276e+00 9.84615e+00 4.01299e-07 2.53510e-06 2.60982e-06 5.53631e-04
4.57035e+00 9.84615e+00 8.27628e-07 5.21315e-06 3.79568e-06 1.13375e-03
4.58793e+00 9.84615e+00 1.65158e-06 1.03678e-05 5.56181e-06 2.21905e-03
4.60552e+00 9.84615e+00 3.15854e-06 1.97573e-05 8.31689e-06 4.12844e-03
4.62311e+00 9.84615e+00 5.76551e-06 3.59285e-05 1.27570e-05 7.29013e-03
4.64070e+00 9.84615e+00 1.01261e-05 6.28029e-05 1.99374e-05 1.23195e-02
4.65829e+00 9.84615e+00 1.72502e-05 1.06288e-04 3.15156e-05 2.00814e-02
4.67587e+00 9.84615e+00 2.86988e-05 1.75200e-04 5.00201e-05 3.17814e-02
4.69346e+00 9.84615e+00 4.69541e-05 2.82955e-04 7.92011e-05 4.91483e-02
4.71105e+00 9.84615e+00 7.59472e-05 4.49676e-04 1.24231e-04 7.46196e-02
4.72864e+00 9.84615e+00 1.21598e-04 7.04322e-04 1.92441e-04 1.11483e-01
4.74623e+00 9.84615e+00 1.92354e-04 1.08657e-03 2.94221e-04 1.63951e-01
4.76381e+00 9.84615e+00 2.99866e-04 1.64876e-03 4.43453e-04 2.37234e-01
4.78140e+00 9.84615e+00 4.59651e-04 2.45789e-03 6.58314e-04 3.37654e-01
4.79899e+00 9.84615e+00 6.90343e-04 3.59095e-03 9.60568e-04 4.72029e-01
4.81658e+00 9.84615e+00 1.01234e-03 5.12830e-03 1.37479e-03 6.46992e-01
4.83417e+00 9.84615e+00 1.44622e-03 7.14295e-03 1.92729e-03 8.67441e-01
4.85175e+00 9.84615e+00 2.00738e-03 9.67559e-03 2.64149e-03 1.13401e+00
4.86934e+00 9.84615e+00 2.69909e-03 1.27051e-02 3.53240e-03 1.44049e+00
4.88693e+00 9.84615e+00 3.49961e-03 1.60964e-02 4.59370e-03 1.76934e+00
4.90452e+00 9.84615e+00 4.35183e-03 1.95661e-02 5.78626e-03 2.08953e+00
4.92211e+00 9.84615e+00 5.18029e-03 2.27816e-02 7.05628e-03 2.36665e+00
4.93969e+00 9.84615e+00 5.93811e-03 2.55836e-02 8.38970e-03 2.58265e+00
4.95728e+00 9.84615e+00 6.59436e-03 2.79072e-02 9.79863e-03 2.72776e+00
4.97487e+00 9.84615e+00 7.12875e-03 2.97468e-02 1.13166e-02 2.79778e+00
4.99246e+00 9.84615e+00 7.53238e-03 3.11495e-02 1.30071e-02 2.79368e+00
5.01005e+00 9.84615e+00 7.80729e-03 3.22005e-02 1.49682e-02 2.72072e+00
5.02763e+00 9.84615e+00 7.99770e-03 3.30508e-02 1.72779e-02 2.59373e+00
5.04522e+00 9.84615e+00 8.18548e-03 3.39092e-02 1.99809e-02 2.43267e+00
5.06281e+00 9.84615e+00 8.46204e-03 3.50082e-02 2.31146e-02 2.25523e+00
5.08040e+00 9.84615e+00 8.93586e-03 3.66208e-02 2.67109e-02 2.07543e+00
5.09799e+00 9.84615e+00 9.75426e-03 3.90984e-02 3.07888e-02 1.90371e+00
5.11557e+00 9.84615e+00 1.11228e-02 4.28884e-02 3.53425e-02 1.74666e+00
5.13316e+00 9.84615e+00 1.32356e-02 4.83633e-02 4.03410e-02 1.60431e+00
5.15075e+00 9.84615e+00 1.63612e-02 5.59971e-02 4.56988e-02 1.47527e+00
5.16834e+00 9.84615e+00 2.09407e-02 6.65490e-02 5.12706e-02 1.35830e+00
5.18592e+00 9.84615e+00 2.76839e-02 8.12063e-02 5.68301e-02 1.25234e+00
5.20351e+00 9.84615e+00 3.77692e-02 1.01898e-01 6.20719e-02 1.15632e+00
5.22110e+00 9.84615e+00 5.29750e-02 1.31322e-01 6.66800e-02 1.06924e+00
5.23869e+00 9.84615e+00 7.56012e-02 1.72511e-01 7.05010e-02 9.89745e-01
5.25628e+00 9.84615e+00 1.08594e-01 2.29168e-01 7.34133e-02 9.16663e-01
5.27386e+00 9.84615e+00 1.55306e-01 3.05476e-01 7.53019e-02 8.49091e-01
5.29145e+00 9.84615e+00 2.18869e-01 4.05675e-01 7.60632e-02 7.86174e-01
5.30904e+00 9.84615e+00 3.00603e-01 5.32669e-01 7.56120e-02 7.27309e-01
5.32663e+00 9.84615e+00 4.01025e-01 6.88761e-01 7.40764e-02 6.71997e-01
5.34422e+00 9.84615e+00 5.21644e-01 8.76274e-01 7.17722e-02 6.19845e-01
5.36180e+00 9.84615e+00 6.63739e-01 1.09545e+00 6.89986e-02 5.70539e-01
5.37939e+00 9.84615e+00 8.28543e-01 1.34359e+00 6.60110e-02 5.23726e-01
5.39698e+00 9.84615e+00 1.01665e+00 1.61287e+00 6.30274e-02 4.79172e-01
5.41457e+00 9.84615e+00 1.22767e+00 1.88987e+00 6.02246e-02 4.36768e-01
5.43216e+00 9.84615e+00 1.45662e+00 2.15966e+00 5.77337e-02 3.97112e-01
5.44974e+00 9.84615e+00 1.69271e+00 2.40525e+00 5.56646e-02 3.60844e-01
5.46733e+00 9.84615e+00 1.91971e+00 2.60733e+00 5.41203e-02 3.28270e-01
5.48492e+00 9.84615e+00 2.11496e+00 2.74461e+00 5.32173e-02 2.99570e-01
5.50251e+00 9.84615e+00 2.25134e+00 2.79668e+00 5.30984e-02 2.74782e-01
5.52010e+00 9.84615e+00 2.31168e+00 2.75733e+00 5.38901e-02 2.53745e-01
5.53768e+00 9.84615e+00 2.31232e+00 2.65246e+00 5.56103e-02 2.35994e-01
5.55527e+00 9.84615e+00 2.27833e+00 2.51235e+00 5.83244e-02 2.21113e-01
5.57286e+00 9.84615e+00 2.23484e+00 2.36353e+00 6.21754e-02 2.08838e-01
5.59045e+00 9.84615e+00 2.20541e+00 2.22724e+00 6.74086e-02 1.98996e-01
5.60804e+00 9.84615e+00 2.21249e+00 2.11994e+00 7.43976e-02 1.91503e-01
5.62562e+00 9.84615e+00 2.26649e+00 2.04482e+00 8.33686e-02 1.86118e-01
5.64321e+00 9.84615e+00 2.36581e+00 1.99404e+00 9.42340e-02 1.82427e-01
5.66080e+00 9.84615e+00 2.51130e+00 1.96137e+00 1.06724e-01 1.80130e-01
5.67839e+00 9.84615e+00 2.70699e+00 1.94200e+00 1.20312e-01 1.79010e-01
5.69598e+00 9.84615e+00 2.96018e+00 1.93195e+00 1.34100e-01 1.78917e-01
5.71356e+00 9.84615e+00 3.28092e+00 1.92804e+00 1.46839e-01 1.79759e-01
5.73115e+00 9.84615e+00 3.67479e+00 1.92922e+00 1.57805e-01 1.81562e-01
5.74874e+00 9.84615e+00 4.14237e+00 1.93554e+00 1.66632e-01 1.84433e-01
5.76633e+00 9.84615e+00 4.68133e+00 1.94725e+00 1.72993e-01 1.88535e-01
5.78391e+00 9.84615e+00 5.28356e+00 1.96482e+00 1.76596e-01 1.94100e-01
5.80150e+00 9.84615e+00 5.93373e+00 1.98898e+00 1.77195e-01 2.01461e-01
5.81909e+00 9.84615e+00 6.61146e+00 2.02072e+00 1.74742e-01 2.10870e-01
5.83668e+00 9.84615e+00 7.31102e+00 2.06131e+00 1.69706e-01 2.22038e-01
