XRT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 2
200 14
0.0
l10T l10ne Ti-poly Al-poly
7.31407e+00 1.03846e+01 5.59283e+00 8.62411e+00
7.33165e+00 1.03846e+01 5.31101e+00 8.17394e+00
7.34924e+00 1.03846e+01 5.05781e+00 7.77248e+00
7.36683e+00 1.03846e+01 4.82949e+00 7.41283e+00
7.38442e+00 1.03846e+01 4.62310e+00 7.08955e+00
7.40200e+00 1.03846e+01 4.43622e+00 6.79824e+00
7.41959e+00 1.03846e+01 4.26688e+00 6.53539e+00
7.43718e+00 1.03846e+01 4.11305e+00 6.29742e+00
7.45477e+00 1.03846e+01 3.97293e+00 6.08126e+00
7.47236e+00 1.03846e+01 3.84493e+00 5.88423e+00
7.48994e+00 1.03846e+01 3.72761e+00 5.70394e+00
7.50753e+00 1.03846e+01 3.59779e+00 5.45784e+00
7.52512e+00 1.03846e+01 3.49905e+00 5.30852e+00
7.54271e+00 1.03846e+01 3.40707e+00 5.16958e+00
7.56030e+00 1.03846e+01 3.32078e+00 5.03939e+00
7.57788e+00 1.03846e+01 3.23929e+00 4.91659e+00
7.59547e+00 1.03846e+01 3.16184e+00 4.80001e+00
7.61306e+00 1.03846e+01 3.08773e+00 4.68855e+00
7.63065e+00 1.03846e+01 3.01691e+00 4.58219e+00
7.64824e+00 1.03846e+01 2.94916e+00 4.48051e+00
7.66582e+00 1.03846e+01 2.88436e+00 4.38329e+00
7.68341e+00 1.03846e+01 2.82238e+00 4.29033e+00
7.70100e+00 1.03846e+01 2.76307e+00 4.20137e+00
7.71859e+00 1.03846e+01 2.70631e+00 4.11620e+00
7.73618e+00 1.03846e+01 2.65204e+00 4.03475e+00
7.75376e+00 1.03846e+01 2.60016e+00 3.95687e+00
7.77135e+00 1.03846e+01 2.55057e+00 3.88239e+00
7.78894e+00 1.03846e+01 2.50312e+00 3.81109e+00
7.80653e+00 1.03846e+01 2.45758e+00 3.74262e+00
7.82412e+00 1.03846e+01 2.41400e+00 3.67707e+00
7.84170e+00 1.03846e+01 2.37219e+00 3.61417e+00
7.85929e+00 1.03846e+01 2.33205e+00 3.55375e+00
7.87688e+00 1.03846e+01 2.29347e+00 3.49566e+00
7.89447e+00 1.03846e+01 2.25634e+00 3.43975e+00
7.91206e+00 1.03846e+01 2.22055e+00 3.38585e+00
7.92964e+00 1.03846e+01 2.18614e+00 3.33401e+00
7.94723e+00 1.03846e+01 2.15316e+00 3.28431e+00
7.96482e+00 1.03846e+01 2.12164e+00 3.23675e+00
7.98241e+00 1.03846e+01 2.09154e+00 3.19130e+00
8.00000e+00 1.03846e+01 2.06281e+00 3.14787e+00
4.50000e+00 1.09230e+01 1.39641e-11 2.08389e-09
4.51758e+00 1.09230e+01 3.31475e-11 4.61498e-09
4.53517e+00 1.09230e+01 7.69815e-11 1.00342e-08
4.55276e+00 1.09230e+01 1.75133e-10 2.14384e-08
4.57035e+00 1.09230e+01 3.89793e-10 4.49363e-08
4.58793e+00 1.09230e+01 8.47373e-10 9.22371e-08
4.60552e+00 1.09230e+01 1.79960e-09 1.85397e-07
4.62311e+00 1.09230e+01 3.72602e-09 3.64206e-07
4.64070e+00 1.09230e+01 7.51631e-09 6.98689e-07
4.65829e+00 1.09230e+01 1.47719e-08 1.30876e-06
4.67587e+00 1.09230e+01 2.83177e-08 2.39632e-06
4.69346e+00 1.09230e+01 5.30520e-08 4.29660e-06
4.71105e+00 1.09230e+01 9.73659e-08 7.56075e-06
4.72864e+00 1.09230e+01 1.74885e-07 1.30448e-05
4.74623e+00 1.09230e+01 3.06591e-07 2.20032e-05
4.76381e+00 1.09230e+01 5.23183e-07 3.61808e-05
4.78140e+00 1.09230e+01 8.66728e-07 5.78373e-05
4.79899e+00 1.09230e+01 1.39044e-06 8.96454e-05
4.81658e+00 1.09230e+01 2.15480e-06 1.34369e-04
4.83417e+00 1.09230e+01 3.21762e-06 1.94270e-04
4.85175e+00 1.09230e+01 4.61856e-06 2.70241e-04
4.86934e+00 1.09230e+01 6.35754e-06 3.60789e-04
4.88693e+00 1.09230e+01 8.37302e-06 4.61176e-04
4.90452e+00 1.09230e+01 1.05271e-05 5.63090e-04
4.92211e+00 1.09230e+01 1.26458e-05 6.57248e-04
4.93969e+00 1.09230e+01 1.46107e-05 7.38222e-04
4.95728e+00 1.09230e+01 1.63559e-05 8.03801e-04
4.97487e+00 1.09230e+01 1.78722e-05 8.54815e-04
4.99246e+00 1.09230e+01 1.92053e-05 8.94673e-04
5.01005e+00 1.09230e+01 2.04441e-05 9.28503e-04
5.02763e+00 1.09230e+01 2.16490e-05 9.59809e-04
5.04522e+00 1.09230e+01 2.28472e-05 9.90463e-04
5.06281e+00 1.09230e+01 2.40805e-05 1.02294e-03
5.08040e+00 1.09230e+01 2.54132e-05 1.06056e-03
5.09799e+00 1.09230e+01 2.69411e-05 1.10770e-03
5.11557e+00 1.09230e+01 2.88107e-05 1.17044e-03
5.13316e+00 1.09230e+01 3.12054e-05 1.25605e-03
5.15075e+00 1.09230e+01 3.44098e-05 1.37536e-03
5.16834e+00 1.09230e+01 3.88293e-05 1.54313e-03
5.18592e+00 1.09230e+01 4.50320e-05 1.77907e-03
5.20351e+00 1.09230e+01 5.37942e-05 2.10834e-03
5.22110e+00 1.09230e+01 6.61136e-05 2.56160e-03
5.23869e+00 1.09230e+01 8.33407e-05 3.17901e-03
5.25628e+00 1.09230e+01 1.07225e-04 4.01038e-03
5.27386e+00 1.09230e+01 1.39982e-04 5.11563e-03
5.29145e+00 1.09230e+01 1.84350e-04 6.56473e-03
5.30904e+00 1.09230e+01 2.43605e-04 8.43628e-03
5.32663e+00 1.09230e+01 3.21467e-04 1.08068e-02
5.34422e+00 1.09230e+01 4.21963e-04 1.37343e-02
5.36180e+00 1.09230e+01 5.49007e-04 1.72385e-02
5.37939e+00 1.09230e+01 7.05697e-04 2.12744e-02
5.39698e+00 1.09230e+01 8.93116e-04 2.56985e-02
5.41457e+00 1.09230e+01 1.10999e-03 3.02828e-02
5.43216e+00 1.09230e+01 1.35937e-03 3.49854e-02
5.44974e+00 1.09230e+01 1.64850e-03 3.99197e-02
5.46733e+00 1.09230e+01 1.98623e-03 4.52452e-02
5.48492e+00 1.09230e+01 2.38205e-03 5.11271e-02
5.50251e+00 1.09230e+01 2.84454e-03 5.76839e-02
5.52010e+00 1.09230e+01 3.38329e-03 6.50237e-02
5.53768e+00 1.09230e+01 4.01618e-03 7.33854e-02
5.55527e+00 1.09230e+01 4.76414e-03 8.29446e-02
5.57286e+00 1.09230e+01 5.64969e-03 9.37628e-02
5.59045e+00 1.09230e+01 6.69693e-03 1.05785e-01
5.60804e+00 1.09230e+01 7.93161e-03 1.18838e-01
5.62562e+00 1.09230e+01 9.38184e-03 1.32702e-01
5.64321e+00 1.09230e+01 1.10828e-02 1.47205e-01
5.66080e+00 1.09230e+01 1.30774e-02 1.62180e-01
5.67839e+00 1.09230e+01 1.54174e-02 1.77459e-01
5.69598e+00 1.09230e+01 1.81641e-02 1.92860e-01
5.71356e+00 1.09230e+01 2.13911e-02 2.08215e-01
5.73115e+00 1.09230e+01 2.52052e-02 2.23589e-01
5.74874e+00 1.09230e+01 2.97473e-02 2.39229e-01
5.76633e+00 1.09230e+01 3.51841e-02 2.55455e-01
5.78391e+00 1.09230e+01 4.17032e-02 2.72638e-01
5.80150e+00 1.09230e+01 4.94894e-02 2.91161e-01
5.81909e+00 1.09230e+01 5.87121e-02 3.11357e-01
5.83668e+00 1.09230e+01 6.96272e-02 3.33568e-01
5.85427e+00 1.09230e+01 8.25548e-02 3.58161e-01
5.87185e+00 1.09230e+01 9.78554e-02 3.85506e-01
5.88944e+00 1.09230e+01 1.15896e-01 4.15917e-01
5.90703e+00 1.09230e+01 1.36977e-01 4.49567e-01
5.92462e+00 1.09230e+01 1.61332e-01 4.86562e-01
5.94221e+00 1.09230e+01 1.89190e-01 5.27057e-01
5.95979e+00 1.09230e+01 2.20657e-01 5.71017e-01
5.97738e+00 1.09230e+01 2.55623e-01 6.18143e-01
5.99497e+00 1.09230e+01 2.93640e-01 6.67810e-01
6.01256e+00 1.09230e+01 3.33880e-01 7.19263e-01
6.03015e+00 1.09230e+01 3.75919e-01 7.73752e-01
6.04773e+00 1.09230e+01 4.19630e-01 8.33442e-01
6.06532e+00 1.09230e+01 4.64829e-01 9.00040e-01
6.08291e+00 1.09230e+01 5.11152e-01 9.74657e-01
6.10050e+00 1.09230e+01 5.57960e-01 1.05778e+00
6.11809e+00 1.09230e+01 6.04421e-01 1.14959e+00
6.13567e+00 1.09230e+01 6.50288e-01 1.25127e+00
6.15326e+00 1.09230e+01 6.95330e-01 1.36371e+00
6.17085e+00 1.09230e+01 7.39060e-01 1.48710e+00
6.18844e+00 1.09230e+01 7.80703e-01 1.62099e+00
6.20602e+00 1.09230e+01 8.19285e-01 1.76447e+00
6.22361e+00 1.09230e+01 8.55997e-01 1.91893e+00
6.24120e+00 1.09230e+01 8.95646e-01 2.09030e+00
6.25879e+00 1.09230e+01 9.43551e-01 2.28634e+00
6.27638e+00 1.09230e+01 1.00496e+00 2.51595e+00
6.29397e+00 1.09230e+01 1.08444e+00 2.78741e+00
6.31155e+00 1.09230e+01 1.18464e+00 3.10485e+00
6.32914e+00 1.09230e+01 1.30751e+00 3.47109e+00
6.34673e+00 1.09230e+01 1.45496e+00 3.88871e+00
6.36432e+00 1.09230e+01 1.62811e+00 4.35763e+00
6.38190e+00 1.09230e+01 1.82744e+00 4.87597e+00
6.39949e+00 1.09230e+01 2.05282e+00 5.44055e+00
6.41708e+00 1.09230e+01 2.30352e+00 6.04808e+00
6.43467e+00 1.09230e+01 2.57866e+00 6.69740e+00
6.45226e+00 1.09230e+01 2.87790e+00 7.38906e+00
6.46984e+00 1.09230e+01 3.20113e+00 8.12389e+00
6.48743e+00 1.09230e+01 3.54916e+00 8.90438e+00
6.50502e+00 1.09230e+01 3.92400e+00 9.73523e+00
6.52261e+00 1.09230e+01 4.32771e+00 1.06211e+01
6.54020e+00 1.09230e+01 4.76083e+00 1.15635e+01
6.55778e+00 1.09230e+01 5.22307e+00 1.25620e+01
6.57537e+00 1.09230e+01 5.71329e+00 1.36140e+01
6.59296e+00 1.09230e+01 6.22906e+00 1.47138e+01
6.61055e+00 1.09230e+01 6.76663e+00 1.58530e+01
6.62814e+00 1.09230e+01 7.32282e+00 1.70239e+01
6.64572e+00 1.09230e+01 7.89571e+00 1.82210e+01
6.66331e+00 1.09230e+01 8.48278e+00 1.94369e+01
6.68090e+00 1.09230e+01 9.08068e+00 2.06617e+01
6.69849e+00 1.09230e+01 9.68491e+00 2.18824e+01
6.71608e+00 1.09230e+01 1.02896e+01 2.30826e+01
6.73366e+00 1.09230e+01 1.08870e+01 2.42409e+01
6.75125e+00 1.09230e+01 1.14678e+01 2.53318e+01
6.76884e+00 1.09230e+01 1.20196e+01 2.63232e+01
6.78643e+00 1.09230e+01 1.25257e+01 2.71745e+01
6.80401e+00 1.09230e+01 1.29652e+01 2.78365e+01
6.82160e+00 1.09230e+01 1.33260e+01 2.82835e+01
6.83919e+00 1.09230e+01 1.36241e+01 2.85535e+01
6.85678e+00 1.09230e+01 1.38743e+01 2.86829e+01
6.87437e+00 1.09230e+01 1.40821e+01 2.86891e+01
6.89195e+00 1.09230e+01 1.42399e+01 2.85645e+01
6.90954e+00 1.09230e+01 1.43259e+01 2.82750e+01
6.92713e+00 1.09230e+01 1.43393e+01 2.78327e+01
6.94472e+00 1.09230e+01 1.43012e+01 2.72931e+01
6.96231e+00 1.09230e+01 1.42227e+01 2.66887e+01
6.97989e+00 1.09230e+01 1.41026e+01 2.60260e+01
6.99748e+00 1.09230e+01 1.39271e+01 2.52871e+01
7.01507e+00 1.09230e+01 1.36761e+01 2.44430e+01
7.03266e+00 1.09230e+01 1.33578e+01 2.35152e+01
7.05025e+00 1.09230e+01 1.29870e+01 2.25337e+01
7.06783e+00 1.09230e+01 1.25701e+01 2.15122e+01
7.08542e+00 1.09230e+01 1.21062e+01 2.04499e+01
7.10301e+00 1.09230e+01 1.15870e+01 1.93339e+01
7.12060e+00 1.09230e+01 1.10133e+01 1.81669e+01
7.13819e+00 1.09230e+01 1.04130e+01 1.69960e+01
7.15577e+00 1.09230e+01 9.80904e+00 1.58569e+01
7.17336e+00 1.09230e+01 9.21572e+00 1.47694e+01
7.19095e+00 1.09230e+01 8.64140e+00 1.37427e+01
7.20854e+00 1.09230e+01 8.09053e+00 1.27795e+01
7.22613e+00 1.09230e+01 7.57046e+00 1.18876e+01
7.24371e+00 1.09230e+01 7.08976e+00 1.10764e+01
7.26130e+00 1.09230e+01 6.65213e+00 1.03483e+01
7.27889e+00 1.09230e+01 6.25781e+00 9.70026e+00
7.29648e+00 1.09230e+01 5.90496e+00 9.12656e+00
7.31407e+00 1.09230e+01 5.59038e+00 8.61987e+00
7.33165e+00 1.09230e+01 5.30914e+00 8.17070e+00
7.34924e+00 1.09230e+01 5.05638e+00 7.77002e+00
7.36683e+00 1.09230e+01 4.82840e+00 7.41095e+00
7.38442e+00 1.09230e+01 4.62226e+00 7.08811e+00
7.40200e+00 1.09230e+01 4.43558e+00 6.79714e+00
7.41959e+00 1.09230e+01 4.26639e+00 6.53454e+00
7.43718e+00 1.09230e+01 4.11267e+00 6.29677e+00
7.45477e+00 1.09230e+01 3.97263e+00 6.08075e+00
7.47236e+00 1.09230e+01 3.84469e+00 5.88383e+00
7.48994e+00 1.09230e+01 3.72743e+00 5.70363e+00
7.50753e+00 1.09230e+01 3.59764e+00 5.45760e+00
7.52512e+00 1.09230e+01 3.49893e+00 5.30833e+00
7.54271e+00 1.09230e+01 3.40698e+00 5.16943e+00
7.56030e+00 1.09230e+01 3.32071e+00 5.03927e+00
7.57788e+00 1.09230e+01 3.23924e+00 4.91649e+00
7.59547e+00 1.09230e+01 3.16180e+00 4.79993e+00
7.61306e+00 1.09230e+01 3.08769e+00 4.68849e+00
7.63065e+00 1.09230e+01 3.01688e+00 4.58214e+00
7.64824e+00 1.09230e+01 2.94913e+00 4.48047e+00
7.66582e+00 1.09230e+01 2.88434e+00 4.38326e+00
7.68341e+00 1.09230e+01 2.82236e+00 4.29030e+00
7.70100e+00 1.09230e+01 2.76306e+00 4.20134e+00
7.71859e+00 1.09230e+01 2.70630e+00 4.11619e+00
7.73618e+00 1.09230e+01 2.65203e+00 4.03473e+00
7.75376e+00 1.09230e+01 2.60016e+00 3.95686e+00
7.77135e+00 1.09230e+01 2.55057e+00 3.88238e+00
7.78894e+00 1.09230e+01 2.50311e+00 3.81108e+00
7.80653e+00 1.09230e+01 2.45758e+00 3.74261e+00
7.82412e+00 1.09230e+01 2.41399e+00 3.67707e+00
7.84170e+00 1.09230e+01 2.37218e+00 3.61416e+00
7.85929e+00 1.09230e+01 2.33204e+00 3.55374e+00
7.87688e+00 1.09230e+01 2.29347e+00 3.49566e+00
7.89447e+00 1.09230e+01 2.25634e+00 3.43975e+00
7.91206e+00 1.09230e+01 2.22055e+00 3.38585e+00
7.92964e+00 1.09230e+01 2.18614e+00 3.33401e+00
7.94723e+00 1.09230e+01 2.15316e+00 3.28430e+00
7.96482e+00 1.09230e+01 2.12164e+00 3.23675e+00
7.98241e+00 1.09230e+01 2.09154e+00 3.19130e+00
8.00000e+00 1.09230e+01 2.06281e+00 3.14787e+00
4.50000e+00 1.14615e+01 1.39641e-11 2.08389e-09
4.51758e+00 1.14615e+01 3.31475e-11 4.61498e-09
4.53517e+00 1.14615e+01 7.69815e-11 1.00342e-08
4.55276e+00 1.14615e+01 1.75133e-10 2.14384e-08
4.57035e+00 1.14615e+01 3.89793e-10 4.49363e-08
4.58793e+00 1.14615e+01 8.47373e-10 9.22371e-08
4.60552e+00 1.14615e+01 1.79960e-09 1.85397e-07
4.62311e+00 1.14615e+01 3.72602e-09 3.64206e-07
4.64070e+00 1.14615e+01 7.51631e-09 6.98689e-07
4.65829e+00 1.14615e+01 1.47719e-08 1.30876e-06
4.67587e+00 1.14615e+01 2.83177e-08 2.39632e-06
4.69346e+00 1.14615e+01 5.30520e-08 4.29660e-06
4.71105e+00 1.14615e+01 9.73659e-08 7.56076e-06
4.72864e+00 1.14615e+01 1.74885e-07 1.30448e-05
4.74623e+00 1.14615e+01 3.06591e-07 2.20032e-05
4.76381e+00 1.14615e+01 5.23183e-07 3.61809e-05
4.78140e+00 1.14615e+01 8.66728e-07 5.78377e-05
4.79899e+00 1.14615e+01 1.39044e-06 8.96464e-05
4.81658e+00 1.14615e+01 2.15480e-06 1.34371e-04
4.83417e+00 1.14615e+01 3.21762e-06 1.94276e-04
4.85175e+00 1.14615e+01 4.61857e-06 2.70254e-04
4.86934e+00 1.14615e+01 6.35756e-06 3.60815e-04
4.88693e+00 1.14615e+01 8.37307e-06 4.61226e-04
4.90452e+00 1.14615e+01 1.05272e-05 5.63182e-04
4.92211e+00 1.14615e+01 1.26460e-05 6.57417e-04
4.93969e+00 1.14615e+01 1.46111e-05 7.38520e-04
4.95728e+00 1.14615e+01 1.63567e-05 8.04312e-04
4.97487e+00 1.14615e+01 1.78737e-05 8.55665e-04
4.99246e+00 1.14615e+01 1.92080e-05 8.96050e-04
5.01005e+00 1.14615e+01 2.04488e-05 9.30676e-04
5.02763e+00 1.14615e+01 2.16573e-05 9.63154e-04
5.04522e+00 1.14615e+01 2.28617e-05 9.95510e-04
5.06281e+00 1.14615e+01 2.41052e-05 1.03043e-03
5.08040e+00 1.14615e+01 2.54547e-05 1.07154e-03
5.09799e+00 1.14615e+01 2.70093e-05 1.12364e-03
5.11557e+00 1.14615e+01 2.89204e-05 1.19339e-03
5.13316e+00 1.14615e+01 3.13776e-05 1.28892e-03
5.15075e+00 1.14615e+01 3.46739e-05 1.42225e-03
5.16834e+00 1.14615e+01 3.92241e-05 1.60977e-03
5.18592e+00 1.14615e+01 4.56068e-05 1.87327e-03
5.20351e+00 1.14615e+01 5.46069e-05 2.24041e-03
5.22110e+00 1.14615e+01 6.72280e-05 2.74473e-03
5.23869e+00 1.14615e+01 8.48218e-05 3.42971e-03
5.25628e+00 1.14615e+01 1.09131e-04 4.34862e-03
5.27386e+00 1.14615e+01 1.42355e-04 5.56452e-03
5.29145e+00 1.14615e+01 1.87196e-04 7.14953e-03
5.30904e+00 1.14615e+01 2.46883e-04 9.18232e-03
5.32663e+00 1.14615e+01 3.25065e-04 1.17354e-02
5.34422e+00 1.14615e+01 4.25680e-04 1.48564e-02
5.36180e+00 1.14615e+01 5.52552e-04 1.85476e-02
5.37939e+00 1.14615e+01 7.08702e-04 2.27390e-02
5.39698e+00 1.14615e+01 8.95189e-04 2.72580e-02
5.41457e+00 1.14615e+01 1.11078e-03 3.18506e-02
5.43216e+00 1.14615e+01 1.35863e-03 3.64743e-02
5.44974e+00 1.14615e+01 1.64608e-03 4.12582e-02
5.46733e+00 1.14615e+01 1.98203e-03 4.63818e-02
5.48492e+00 1.14615e+01 2.37590e-03 5.20299e-02
5.50251e+00 1.14615e+01 2.83617e-03 5.83372e-02
5.52010e+00 1.14615e+01 3.37230e-03 6.54251e-02
5.53768e+00 1.14615e+01 4.00197e-03 7.35419e-02
5.55527e+00 1.14615e+01 4.74593e-03 8.28638e-02
5.57286e+00 1.14615e+01 5.62657e-03 9.34478e-02
5.59045e+00 1.14615e+01 6.66790e-03 1.05232e-01
5.60804e+00 1.14615e+01 7.89565e-03 1.18039e-01
5.62562e+00 1.14615e+01 9.33796e-03 1.31644e-01
5.64321e+00 1.14615e+01 1.10301e-02 1.45872e-01
5.66080e+00 1.14615e+01 1.30149e-02 1.60559e-01
5.67839e+00 1.14615e+01 1.53442e-02 1.75538e-01
5.69598e+00 1.14615e+01 1.80792e-02 1.90634e-01
5.71356e+00 1.14615e+01 2.12939e-02 2.05685e-01
5.73115e+00 1.14615e+01 2.50950e-02 2.20763e-01
5.74874e+00 1.14615e+01 2.96234e-02 2.36121e-01
5.76633e+00 1.14615e+01 3.50457e-02 2.52081e-01
5.78391e+00 1.14615e+01 4.15496e-02 2.69022e-01
5.80150e+00 1.14615e+01 4.93202e-02 2.87331e-01
5.81909e+00 1.14615e+01 5.85272e-02 3.07349e-01
5.83668e+00 1.14615e+01 6.94273e-02 3.29424e-01
5.85427e+00 1.14615e+01 8.23417e-02 3.53934e-01
5.87185e+00 1.14615e+01 9.76324e-02 3.81258e-01
5.88944e+00 1.14615e+01 1.15668e-01 4.11722e-01
5.90703e+00 1.14615e+01 1.36751e-01 4.45506e-01
5.92462e+00 1.14615e+01 1.61118e-01 4.82726e-01
5.94221e+00 1.14615e+01 1.89000e-01 5.23541e-01
5.95979e+00 1.14615e+01 2.20507e-01 5.67918e-01
5.97738e+00 1.14615e+01 2.55531e-01 6.15558e-01
5.99497e+00 1.14615e+01 2.93629e-01 6.65827e-01
6.01256e+00 1.14615e+01 3.33973e-01 7.17961e-01
6.03015e+00 1.14615e+01 3.76140e-01 7.73175e-01
6.04773e+00 1.14615e+01 4.20003e-01 8.33603e-01
6.06532e+00 1.14615e+01 4.65374e-01 9.00927e-01
6.08291e+00 1.14615e+01 5.11883e-01 9.76241e-01
6.10050e+00 1.14615e+01 5.58883e-01 1.06002e+00
6.11809e+00 1.14615e+01 6.05530e-01 1.15246e+00
6.13567e+00 1.14615e+01 6.51568e-01 1.25472e+00
6.15326e+00 1.14615e+01 6.96754e-01 1.36769e+00
6.17085e+00 1.14615e+01 7.40592e-01 1.49157e+00
6.18844e+00 1.14615e+01 7.82301e-01 1.62591e+00
6.20602e+00 1.14615e+01 8.20898e-01 1.76977e+00
6.22361e+00 1.14615e+01 8.57575e-01 1.92453e+00
6.24120e+00 1.14615e+01 8.97137e-01 2.09611e+00
6.25879e+00 1.14615e+01 9.44913e-01 2.29223e+00
6.27638e+00 1.14615e+01 1.00616e+00 2.52179e+00
6.29397e+00 1.14615e+01 1.08545e+00 2.79305e+00
6.31155e+00 1.14615e+01 1.18545e+00 3.11015e+00
6.32914e+00 1.14615e+01 1.30813e+00 3.47592e+00
6.34673e+00 1.14615e+01 1.45541e+00 3.89297e+00
6.36432e+00 1.14615e+01 1.62840e+00 4.36127e+00
6.38190e+00 1.14615e+01 1.82760e+00 4.87896e+00
6.39949e+00 1.14615e+01 2.05287e+00 5.44291e+00
6.41708e+00 1.14615e+01 2.30347e+00 6.04984e+00
6.43467e+00 1.14615e+01 2.57854e+00 6.69864e+00
6.45226e+00 1.14615e+01 2.87771e+00 7.38985e+00
6.46984e+00 1.14615e+01 3.20088e+00 8.12430e+00
6.48743e+00 1.14615e+01 3.54884e+00 8.90448e+00
6.50502e+00 1.14615e+01 3.92362e+00 9.73507e+00
6.52261e+00 1.14615e+01 4.32726e+00 1.06207e+01
6.54020e+00 1.14615e+01 4.76028e+00 1.15629e+01
6.55778e+00 1.14615e+01 5.22242e+00 1.25611e+01
6.57537e+00 1.14615e+01 5.71251e+00 1.36128e+01
6.59296e+00 1.14615e+01 6.22813e+00 1.47123e+01
6.61055e+00 1.14615e+01 6.76550e+00 1.58510e+01
6.62814e+00 1.14615e+01 7.32145e+00 1.70212e+01
6.64572e+00 1.14615e+01 7.89404e+00 1.82175e+01
6.66331e+00 1.14615e+01 8.48071e+00 1.94324e+01
6.68090e+00 1.14615e+01 9.07809e+00 2.06559e+01
6.69849e+00 1.14615e+01 9.68163e+00 2.18751e+01
6.71608e+00 1.14615e+01 1.02854e+01 2.30733e+01
6.73366e+00 1.14615e+01 1.08816e+01 2.42289e+01
6.75125e+00 1.14615e+01 1.14606e+01 2.53164e+01
6.76884e+00 1.14615e+01 1.20100e+01 2.63031e+01
6.78643e+00 1.14615e+01 1.25130e+01 2.71483e+01
6.80401e+00 1.14615e+01 1.29482e+01 2.78024e+01
6.82160e+00 1.14615e+01 1.33035e+01 2.82391e+01
6.83919e+00 1.14615e+01 1.35946e+01 2.84962e+01
6.85678e+00 1.14615e+01 1.38361e+01 2.86097e+01
6.87437e+00 1.14615e+01 1.40334e+01 2.85970e+01
6.89195e+00 1.14615e+01 1.41793e+01 2.84508e+01
6.90954e+00 1.14615e+01 1.42521e+01 2.81379e+01
6.92713e+00 1.14615e+01 1.42519e+01 2.76715e+01
6.94472e+00 1.14615e+01 1.42004e+01 2.71082e+01
6.96231e+00 1.14615e+01 1.41093e+01 2.64819e+01
6.97989e+00 1.14615e+01 1.39784e+01 2.58006e+01
6.99748e+00 1.14615e+01 1.37949e+01 2.50481e+01
7.01507e+00 1.14615e+01 1.35396e+01 2.41972e+01
7.03266e+00 1.14615e+01 1.32210e+01 2.32698e+01
7.05025e+00 1.14615e+01 1.28536e+01 2.22953e+01
7.06783e+00 1.14615e+01 1.24436e+01 2.12867e+01
7.08542e+00 1.14615e+01 1.19893e+01 2.02422e+01
7.10301e+00 1.14615e+01 1.14820e+01 1.91477e+01
7.12060e+00 1.14615e+01 1.09214e+01 1.80044e+01
7.13819e+00 1.14615e+01 1.03345e+01 1.68575e+01
7.15577e+00 1.14615e+01 9.74338e+00 1.57413e+01
7.17336e+00 1.14615e+01 9.16180e+00 1.46747e+01
7.19095e+00 1.14615e+01 8.59787e+00 1.36663e+01
7.20854e+00 1.14615e+01 8.05592e+00 1.27190e+01
7.22613e+00 1.14615e+01 7.54332e+00 1.18402e+01
7.24371e+00 1.14615e+01 7.06870e+00 1.10397e+01
7.26130e+00 1.14615e+01 6.63592e+00 1.03201e+01
7.27889e+00 1.14615e+01 6.24539e+00 9.67870e+00
7.29648e+00 1.14615e+01 5.89548e+00 9.11013e+00
7.31407e+00 1.14615e+01 5.58314e+00 8.60735e+00
7.33165e+00 1.14615e+01 5.30362e+00 8.16117e+00
7.34924e+00 1.14615e+01 5.05216e+00 7.76275e+00
7.36683e+00 1.14615e+01 4.82517e+00 7.40539e+00
7.38442e+00 1.14615e+01 4.61978e+00 7.08385e+00
7.40200e+00 1.14615e+01 4.43367e+00 6.79387e+00
7.41959e+00 1.14615e+01 4.26491e+00 6.53201e+00
7.43718e+00 1.14615e+01 4.11152e+00 6.29481e+00
7.45477e+00 1.14615e+01 3.97174e+00 6.07923e+00
7.47236e+00 1.14615e+01 3.84399e+00 5.88264e+00
7.48994e+00 1.14615e+01 3.72688e+00 5.70270e+00
7.50753e+00 1.14615e+01 3.59720e+00 5.45686e+00
7.52512e+00 1.14615e+01 3.49858e+00 5.30775e+00
7.54271e+00 1.14615e+01 3.40670e+00 5.16897e+00
7.56030e+00 1.14615e+01 3.32049e+00 5.03890e+00
7.57788e+00 1.14615e+01 3.23905e+00 4.91619e+00
7.59547e+00 1.14615e+01 3.16165e+00 4.79969e+00
7.61306e+00 1.14615e+01 3.08757e+00 4.68829e+00
7.63065e+00 1.14615e+01 3.01678e+00 4.58198e+00
7.64824e+00 1.14615e+01 2.94905e+00 4.48034e+00
7.66582e+00 1.14615e+01 2.88427e+00 4.38315e+00
7.68341e+00 1.14615e+01 2.82230e+00 4.29021e+00
7.70100e+00 1.14615e+01 2.76301e+00 4.20127e+00
7.71859e+00 1.14615e+01 2.70626e+00 4.11612e+00
7.73618e+00 1.14615e+01 2.65199e+00 4.03468e+00
7.75376e+00 1.14615e+01 2.60013e+00 3.95682e+00
7.77135e+00 1.14615e+01 2.55054e+00 3.88234e+00
7.78894e+00 1.14615e+01 2.50309e+00 3.81105e+00
7.80653e+00 1.14615e+01 2.45756e+00 3.74259e+00
7.82412e+00 1.14615e+01 2.41398e+00 3.67705e+00
7.84170e+00 1.14615e+01 2.37217e+00 3.61414e+00
7.85929e+00 1.14615e+01 2.33203e+00 3.55373e+00
7.87688e+00 1.14615e+01 2.29346e+00 3.49565e+00
7.89447e+00 1.14615e+01 2.25633e+00 3.43974e+00
