VARIABLES="J", "I", "x", "y", "z", "rho", "ux", "uy", "uz", "bxSM", "bySM", "bzSM", "p", "rCurve", "xZ0", "yZ0", "zZ0", "rhoZ0", "uxZ0", "uyZ0", "uzZ0", "bxSMZ0", "bySMZ0", "bzSMZ0", "pZ0", "rCurveZ0"
ZONE T="STRUCTURED GRID", I=    20, J=    25, K=     1, F=POINT
AUXDATA ITER="     352"
AUXDATA TIMESIM="  6.0000000000E+01"
AUXDATA NDIM=" -2"
AUXDATA NPARAM="  0"
AUXDATA NVAR=" 22"
     9      20 -5.1494341865E+07  4.1316683787E+07  1.7889862281E+07  7.4298296829E-21 -2.2827045150E+05 -4.7911237168E+03  9.5432038625E+01 -3.6469485921E-09  5.1104608402E-09  1.6518237320E-08  1.3607311118E-10  1.5213570308E+07 -4.0828783431E+07  4.0996993746E+07  2.6835523982E+07  7.4309564994E-21 -2.1058824959E+05  1.3054957788E+04 -2.5644302435E+04  1.6599272821E-08 -6.7256300616E-09  2.4711959838E-08  1.3576829600E-10  4.9481359379E+07
    10       1 -1.6619676820E+07  1.0222822228E+07  5.8976537400E+06  1.5735089874E-20  8.5283237538E+03  5.7932580177E+02  7.5557219868E+02 -4.7621400164E-07  2.8563109722E-07  7.9601176545E-07  1.2999656397E-10  1.4562462332E+07 -1.3847276346E+07  9.5670000000E+06  9.1013957613E+06  1.5732484255E-20  7.2492705114E+03  3.9335480224E+02 -2.1109953504E+03  5.4262045746E-09 -6.7265508414E-10  1.1087727025E-06  1.1750914108E-10  1.5273264741E+07
    10       2 -1.7059845718E+07  1.1033580540E+07  8.2671297017E+06  1.5428229841E-20  1.0337426004E+04  5.2824952229E+02 -1.7046700560E+03 -2.0795377987E-07  1.2435565621E-07  7.0386303561E-07  1.3931131537E-10  1.4398472027E+07 -1.5547819055E+07  1.0741894737E+07  1.0219111030E+07  1.5383441322E-20  9.6008768083E+03  4.3114671545E+02 -3.7108592306E+03  6.6123891595E-09 -8.3010964727E-10  7.8037860124E-07  1.3520672542E-10  1.5177430668E+07
    10       3 -1.7554310492E+07  1.1945741852E+07  1.0868030183E+07  1.5033517200E-20  1.2145151359E+04  3.9896001885E+02 -5.0973745223E+03 -2.8380144220E-08  1.9657996795E-08  5.6614422223E-07  1.4762545730E-10  1.4651296484E+07 -1.7248361764E+07  1.1916789474E+07  1.1336826299E+07  1.5014994181E-20  1.2004189602E+04  3.8076904302E+02 -5.6149497367E+03  7.5297560845E-09 -9.5917910527E-10  5.6877719582E-07  1.4722754952E-10  1.4826434236E+07
    10       4 -1.8436717794E+07  1.3168988084E+07  1.3504870244E+07  1.4559367539E-20  1.4176195922E+04  1.5353303898E+02 -9.1667523300E+03  5.7624297033E-08 -2.9193518739E-08  4.1477598165E-07  1.5448061260E-10  1.4565087559E+07 -1.8948904473E+07  1.3091684211E+07  1.2454541568E+07  1.4629684103E-20  1.4377933475E+04  2.0697695577E+02 -7.8188499582E+03  8.2393848524E-09 -1.0701246066E-09  4.2634034986E-07  1.5461081910E-10  1.4276230998E+07
    10       5 -1.9977086378E+07  1.4381745867E+07  1.4845895586E+07  1.4088211346E-20  1.5421968831E+04 -2.3025260039E+02 -1.1360924739E+04  5.2271425857E-08 -2.5909133080E-08  3.1764011958E-07  1.5771539328E-10  1.4470108099E+07 -2.0649447182E+07  1.4266578947E+07  1.3572256837E+07  1.4119577483E-20  1.5212583245E+04 -1.7227747825E+02 -8.9425680981E+03  8.8707832295E-09 -1.2558187278E-09  3.2704052986E-07  1.5710105318E-10  1.4664411273E+07
    10       6 -2.2188217627E+07  1.5459658270E+07  1.4961283612E+07  1.3593710906E-20  1.5600855990E+04 -7.2471499376E+02 -1.0759787091E+04  1.6801840706E-08 -5.5763709435E-09  2.5499094425E-07  1.5995518319E-10  1.4924940070E+07 -2.2349989891E+07  1.5441473684E+07  1.4689972106E+07  1.3596506225E-20  1.5581776977E+04 -7.1241568610E+02 -1.0193832650E+04  9.5063503947E-09 -1.4602181031E-09  2.5556696095E-07  1.5980522036E-10  1.4988003805E+07
    10       7 -2.4439450382E+07  1.6591358887E+07  1.5217217148E+07  1.3073379438E-20  1.5649256836E+04 -1.4118322859E+03 -1.0449314020E+04 -2.1737057768E-09  5.2077111968E-09  2.0233432189E-07  1.6280577067E-10  1.5291064155E+07 -2.4050532601E+07  1.6616368421E+07  1.5807687375E+07  1.3075728535E-20  1.5640776465E+04 -1.4381934755E+03 -1.1813785694E+04  1.0157973805E-08 -1.6759718300E-09  2.0276634210E-07  1.6318004337E-10  1.5103622535E+07
    10       8 -2.6660654598E+07  1.7770429847E+07  1.5649130546E+07  1.2536387702E-20  1.5499652807E+04 -2.3352766045E+03 -1.0629784432E+04 -9.8124023051E-09  9.4787363267E-09  1.6029816606E-07  1.6641090339E-10  1.5505081090E+07 -2.5751075310E+07  1.7791263158E+07  1.6925402644E+07  1.2558244962E-20  1.5377619975E+04 -2.3868802035E+03 -1.3889585766E+04  1.0839500635E-08 -1.9051646392E-09  1.6288286299E-07  1.6732117423E-10  1.5003993982E+07
    10       9 -2.8745584477E+07  1.8975413482E+07  1.6310765211E+07  1.1999237188E-20  1.5065674675E+04 -3.5395906283E+03 -1.1694976263E+04 -1.0629028817E-08  9.9179281573E-09  1.2812147219E-07  1.7095251508E-10  1.5463305347E+07 -2.7451618019E+07  1.8966157895E+07  1.8043117913E+07  1.2045056049E-20  1.4778848144E+04 -3.6015201769E+03 -1.6522040738E+04  1.1564778055E-08 -2.1498812615E-09  1.3216851750E-07  1.7232426500E-10  1.4681844664E+07
    10      10 -3.0662332596E+07  2.0161870217E+07  1.7166104434E+07  1.1427711157E-20  1.2294668103E+04 -5.1069675523E+03 -1.3837450161E+04 -8.0032954881E-09  8.4214044007E-09  1.0404884266E-07  1.7619470240E-10  1.5192420018E+07 -2.9152160728E+07  2.0141052632E+07  1.9160833182E+07  1.1483920910E-20  1.1727965901E+04 -5.0925104251E+03 -1.9825615622E+04  1.2412115167E-08 -2.4957598067E-09  1.0821762266E-07  1.7785077369E-10  1.4304808940E+07
    10      11 -3.2497894117E+07  2.1256859007E+07  1.7993997247E+07  1.0871008228E-20  7.4150890886E+03 -6.7969891868E+03 -1.6054526513E+04 -5.7563608965E-09  7.0693912851E-09  8.6029443383E-08  1.8121711197E-10  1.4872571053E+07 -3.0852703437E+07  2.1315947368E+07  2.0278548451E+07  1.0844403231E-20  2.7645201739E+03 -5.5443359012E+03 -2.1787035175E+04  1.3233559913E-08 -2.8794898558E-09  8.9382928772E-08  1.8048895711E-10  1.6646693261E+07
    10      12 -3.4853766236E+07  2.2399875714E+07  1.8235742371E+07  1.0258923562E-20 -2.1939035989E+03 -8.4503268494E+03 -1.5251639975E+04 -8.0573728104E-09  7.8939447888E-09  6.9987421385E-08  1.8493605921E-10  1.5030768498E+07 -3.2553246146E+07  2.2490842105E+07  2.1396263720E+07  1.0220179221E-20 -9.3552738973E+03 -5.6769144822E+03 -2.3592401564E+04  1.3932372761E-08 -3.2503199698E-09  7.4501986650E-08  1.8199908249E-10  1.9256656170E+07
    10      13 -3.7229208496E+07  2.3574130225E+07  1.8562462476E+07  9.6656656426E-21 -1.3925245434E+04 -1.0316763169E+04 -1.4538255558E+04 -8.6794151233E-09  7.8017710019E-09  5.6923370487E-08  1.8836325177E-10  1.4889733639E+07 -3.4253788855E+07  2.3665736842E+07  2.2513978989E+07  9.6321090462E-21 -2.5815712559E+04 -5.3092094482E+03 -2.4821593324E+04  1.4438188577E-08 -3.5744389383E-09  6.2798111908E-08  1.8184451340E-10  2.2073188510E+07
    10      14 -3.9585664371E+07  2.4761710353E+07  1.9012056861E+07  9.1009950703E-21 -2.8183727721E+04 -1.2409379863E+04 -1.4123284767E+04 -8.1404936178E-09  7.1127733851E-09  4.6506164281E-08  1.9139472557E-10  1.4439728815E+07 -3.5954331564E+07  2.4840631579E+07  2.3631694257E+07  9.0964270255E-21 -4.4647050285E+04 -4.5485106612E+03 -2.6244046255E+04  1.4994888970E-08 -3.8884190556E-09  5.3382105776E-08  1.8049710777E-10  2.4985945929E+07
    10      15 -4.1966715677E+07  2.5927654320E+07  1.9481291317E+07  8.5637693481E-21 -4.6119372080E+04 -1.4129065264E+04 -1.3101369689E+04 -7.3225950736E-09  6.2916994411E-09  3.8203017200E-08  1.9280408290E-10  1.4619292017E+07 -3.7654874274E+07  2.6015526316E+07  2.4749409526E+07  8.6123985099E-21 -6.5882738491E+04 -3.3707549559E+03 -2.7876945731E+04  1.5595847052E-08 -4.1956968309E-09  4.5770254597E-08  1.7794756028E-10  2.7985513314E+07
    10      16 -4.4285807139E+07  2.7071674861E+07  2.0155648114E+07  8.0590471716E-21 -6.9029041259E+04 -1.4882994388E+04 -1.2176669471E+04 -5.7772826543E-09  5.1851097055E-09  3.1792542033E-08  1.9169961778E-10  1.5988629197E+07 -3.9355416983E+07  2.7190421053E+07  2.5867124795E+07  8.1792888500E-21 -8.9480669738E+04 -1.7613294088E+03 -2.9734340040E+04  1.6234435933E-08 -4.4997087734E-09  3.9596055252E-08  1.7418656560E-10  3.1062475554E+07
    10      17 -4.6828177900E+07  2.8244057384E+07  2.0831974901E+07  7.7448712507E-21 -1.0031274068E+05 -1.2764582047E+04 -9.8691392125E+03 -4.6894408586E-09  4.4372249285E-09  2.6862159854E-08  1.8427277590E-10  1.7124123479E+07 -4.1055959692E+07  2.8365315789E+07  2.6984840064E+07  7.7963633966E-21 -1.1530470290E+05  2.8142927676E+02 -3.1825445891E+04  1.6904028725E-08 -4.8038913923E-09  3.4577662826E-08  1.6920481842E-10  3.4207417536E+07
    10      18 -4.9822893057E+07  2.9522299591E+07  2.1375685440E+07  7.4877393989E-21 -1.3737607219E+05 -9.4524634162E+03 -5.8998508984E+03 -4.2287795023E-09  4.0197896024E-09  2.2524593922E-08  1.7341371495E-10  1.8351382814E+07 -4.2756502401E+07  2.9540210526E+07  2.8102555333E+07  7.4628875004E-21 -1.4310881078E+05  2.7427838199E+03 -3.4152845243E+04  1.7597998541E-08 -5.1116811968E-09  3.0495273732E-08  1.6299301343E-10  3.7410924148E+07
    10      19 -5.3083806618E+07  3.0898189236E+07  2.1989005067E+07  7.2742914476E-21 -1.7801458870E+05 -6.0126400812E+03 -1.8792320218E+03 -3.6467613911E-09  3.5886764806E-09  1.9057398430E-08  1.6086908373E-10  1.8955123139E+07 -4.4457045110E+07  3.0715105263E+07  2.9220270602E+07  7.1781265119E-21 -1.7252694087E+05  5.5886721672E+03 -3.6710773546E+04  1.8309718491E-08 -5.4265146963E-09  2.7175158894E-08  1.5554184530E-10  4.0663580276E+07
    10      20 -5.6466342007E+07  3.2352427408E+07  2.2684379362E+07  7.1332101690E-21 -2.2096125073E+05 -2.3813277433E+03  1.9082251533E+03 -2.9588135857E-09  3.1768787594E-09  1.6492534812E-08  1.4545511179E-10  1.9307714892E+07 -4.6157587819E+07  3.1890000000E+07  3.0337985871E+07  7.0491621463E-21 -2.0238764409E+05  8.9919014306E+03 -3.7363803649E+04  1.8732259992E-08 -5.5992058288E-09  2.4652823995E-08  1.4459870027E-10  4.2951782633E+07
    11       1 -1.7066790226E+07  7.0256654972E+06  7.4007008354E+06  1.5861483543E-20  7.7884241590E+03  3.4501681043E+02  7.4286938927E+02 -4.3705578080E-07  1.6870986643E-07  9.0854708440E-07  1.2872310659E-10  1.4555744378E+07 -1.5025175178E+07  6.5442134224E+06  9.8755930235E+06  1.5810005399E-20  7.4489507290E+03  1.7912235204E+02 -1.4783247070E+03  5.4092058409E-09 -2.8762611164E-10  1.1086425884E-06  1.1814035144E-10  1.5654564145E+07
    11       2 -1.7470102958E+07  7.4473009801E+06  1.0241319595E+07  1.5506542596E-20  1.0253333219E+04  1.8193513588E+02 -2.3982116663E+03 -9.8279561432E-08  3.8024690640E-08  7.6425112611E-07  1.3967002168E-10  1.4787678399E+07 -1.6870372129E+07  7.3478887550E+06  1.1088385149E+07  1.5477593860E-20  1.0215781015E+04  1.3344926464E+02 -3.2007384720E+03  6.6366717439E-09 -4.2561510956E-10  7.8017056360E-07  1.3757511872E-10  1.5153196701E+07
    11       3 -1.8257669299E+07  8.1788846320E+06  1.3235776052E+07  1.5064902515E-20  1.3369726280E+04 -5.2354995674E+01 -6.3326808630E+03  7.6906990223E-08 -2.5498308065E-08  5.5470425129E-07  1.5015954671E-10  1.4545926314E+07 -1.8715569081E+07  8.1515640875E+06  1.2301177275E+07  1.5125661400E-20  1.3197469152E+04  2.5044925313E+00 -5.2985941724E+03  7.5646131923E-09 -5.3455193077E-10  5.6850538182E-07  1.5101232205E-10  1.4260891341E+07
    11       4 -1.9713289535E+07  9.1082605744E+06  1.5297805268E+07  1.4579943900E-20  1.6081124586E+04 -3.6028599079E+02 -9.3978626249E+03  9.6033261001E-08 -3.2395483277E-08  4.0163265373E-07  1.5577660911E-10  1.4010537970E+07 -2.0560766032E+07  8.9552394201E+06  1.3513969401E+07  1.4640112111E-20  1.5034217889E+04 -2.3315378737E+02 -6.3539056363E+03  8.2841636546E-09 -6.6559050487E-10  4.2623516554E-07  1.5461464986E-10  1.4379934637E+07
    11       5 -2.2005178188E+07  9.8060662346E+06  1.5460003448E+07  1.4105279676E-20  1.6735300389E+04 -6.2181396611E+02 -8.6175658415E+03  3.6576080512E-08 -1.0705524032E-08  3.2314362039E-07  1.5719135138E-10  1.4419958629E+07 -2.2405962984E+07  9.7589147527E+06  1.4726761526E+07  1.4118847403E-20  1.6350851816E+04 -5.6724436688E+02 -7.2327062954E+03  8.9809048316E-09 -8.1031762819E-10  3.2692872392E-07  1.5666775416E-10  1.4652311888E+07
    11       6 -2.4384038363E+07  1.0554647550E+07  1.5727904359E+07  1.3598914256E-20  1.7397808730E+04 -1.0044386803E+03 -7.9501153298E+03  3.3842859785E-09  1.2802160856E-09  2.5545980605E-07  1.5904761453E-10  1.4771781380E+07 -2.4251159936E+07  1.0562590085E+07  1.5939553652E+07  1.3598589684E-20  1.7495889220E+04 -1.0198106820E+03 -8.3874286400E+03  9.6777964134E-09 -9.6007519626E-10  2.5542115078E-07  1.5920705356E-10  1.4685154086E+07
    11       7 -2.6781181994E+07  1.1355655593E+07  1.6175888218E+07  1.3066150624E-20  1.8076597121E+04 -1.5494396053E+03 -7.6569988592E+03 -1.1651288757E-08  6.6516651394E-09  2.0039267457E-07  1.6152982001E-10  1.4961167476E+07 -2.6096356887E+07  1.1366265418E+07  1.7152345778E+07  1.3080144757E-20  1.8469015365E+04 -1.6161995555E+03 -9.8835892871E+03  1.0385990410E-08 -1.1165421756E-09  2.0257487933E-07  1.6230958275E-10  1.4472603433E+07
    11       8 -2.9059476769E+07  1.2189658097E+07  1.6898683812E+07  1.2523545037E-20  1.8750299951E+04 -2.3000444009E+03 -8.1645194287E+03 -1.4811151241E-08  7.7719252903E-09  1.5814563861E-07  1.6484706394E-10  1.4841645769E+07 -2.7941553839E+07  1.2169940750E+07  1.8365137903E+07  1.2564318427E-20  1.9269740648E+04 -2.3856863912E+03 -1.1796893473E+04  1.1116638833E-08 -1.2813975326E-09  1.6263242879E-07  1.6605237641E-10  1.4008802131E+07
    11       9 -3.1063169463E+07  1.3005557368E+07  1.7930716862E+07  1.2002897709E-20  1.9507167023E+04 -3.2836061479E+03 -9.8570181342E+03 -1.1014647919E-08  6.4491782233E-09  1.2746729380E-07  1.6910127206E-10  1.4236681520E+07 -2.9786750791E+07  1.2973616083E+07  1.9577930029E+07  1.2013340694E-20  1.7994512291E+04 -3.1027697985E+03 -1.3796866969E+04  1.1872995523E-08 -1.4647634345E-09  1.3188649780E-07  1.6985279205E-10  1.4313518417E+07
    11      10 -3.3026741227E+07  1.3726098150E+07  1.8687880450E+07  1.1465303783E-20  1.7381262357E+04 -4.2643961093E+03 -1.0675707359E+04 -1.0093891758E-08  6.0212959707E-09  1.0515240975E-07  1.7372265718E-10  1.4230106366E+07 -3.1631947742E+07  1.3777291416E+07  2.0790722155E+07  1.1398590080E-20  1.2667681420E+04 -3.4155494801E+03 -1.5561199741E+04  1.2681699546E-08 -1.6811830380E-09  1.0791613716E-07  1.7281686387E-10  1.6315334534E+07
    11      11 -3.5461052227E+07  1.4526522116E+07  1.9131927445E+07  1.0831220107E-20  1.2339978066E+04 -5.5475247811E+03 -1.0143071971E+04 -1.2295044228E-08  6.5342197945E-09  8.4795114096E-08  1.7911608845E-10  1.4437907336E+07 -3.3477144694E+07  1.4580966748E+07  2.2003514280E+07  1.0748806568E-20  3.2036135501E+03 -3.6959537889E+03 -1.7253476028E+04  1.3248072247E-08 -1.9027569548E-09  8.9268147862E-08  1.7603580786E-10  1.8534451970E+07
    11      12 -3.7828427520E+07  1.5303593652E+07  1.9631226572E+07  1.0209404712E-20  5.0090028531E+03 -6.7682873805E+03 -9.6012899070E+03 -1.2634903718E-08  6.3995463858E-09  6.8941790724E-08  1.8350328486E-10  1.5150971636E+07 -3.5322341646E+07  1.5384642081E+07  2.3216306406E+07  1.0125480169E-20 -8.6286993597E+03 -3.8848041868E+03 -1.9346310850E+04  1.3862688617E-08 -2.1331769324E-09  7.4482530293E-08  1.7848389849E-10  2.0768907242E+07
    11      13 -4.0128455291E+07  1.6096772298E+07  2.0350199129E+07  9.5967067301E-21 -4.2289191035E+03 -8.1529930611E+03 -9.7910793803E+03 -1.0966692815E-08  5.5973192258E-09  5.6333815178E-08  1.8761891409E-10  1.5683626436E+07 -3.7167538597E+07  1.6188317413E+07  2.4429098532E+07  9.5376530992E-21 -2.2597127629E+04 -3.9485168852E+03 -2.2014611749E+04  1.4577779893E-08 -2.3756675441E-09  6.2631822444E-08  1.8005264985E-10  2.2984449269E+07
    11      14 -4.2405638388E+07  1.6879681513E+07  2.1154427265E+07  8.9854705951E-21 -1.8082444129E+04 -9.0534164608E+03 -1.0234777132E+04 -8.8202328654E-09  4.6823271180E-09  4.6351552090E-08  1.8967263323E-10  1.7480706261E+07 -3.9012735549E+07  1.6991992746E+07  2.5641890657E+07  8.9859596292E-21 -3.8915705504E+04 -3.8542572187E+03 -2.5354490164E+04  1.5391853525E-08 -2.6314901371E-09  5.3074834385E-08  1.8073186480E-10  2.5182226938E+07
    11      15 -4.4638551523E+07  1.7635348816E+07  2.2067549259E+07  8.4146319284E-21 -3.4499867967E+04 -9.9280677074E+03 -1.1482100389E+04 -6.3205990597E-09  3.6856043993E-09  3.8468996584E-08  1.9098164691E-10  1.9042016239E+07 -4.0857932500E+07  1.7795668078E+07  2.6854682783E+07  8.4710340285E-21 -5.7791335266E+04 -3.5644092298E+03 -2.9469813298E+04  1.6303416962E-08 -2.9019060585E-09  4.5335267081E-08  1.8051134621E-10  2.7363389136E+07
    11      16 -4.7234380803E+07  1.8400625520E+07  2.2732572428E+07  8.0402576616E-21 -6.1095226949E+04 -8.5206751821E+03 -9.2943872995E+03 -5.6315460051E-09  3.3096106353E-09  3.2106653473E-08  1.8627548808E-10  2.0134118141E+07 -4.2703129452E+07  1.8599343411E+07  2.8067474909E+07  7.9935105669E-21 -7.9409947188E+04 -3.0367831724E+03 -3.4469566976E+04  1.7310977654E-08 -3.1881766554E-09  3.9054032037E-08  1.7938089696E-10  2.9529084751E+07
    11      17 -5.0296350410E+07  1.9278883620E+07  2.3282154609E+07  7.6738592811E-21 -9.3346134808E+04 -6.7839603324E+03 -5.7015330470E+03 -5.4379364052E-09  3.0712539928E-09  2.6359391563E-08  1.8019728906E-10  2.0768170368E+07 -4.4548326404E+07  1.9403018744E+07  2.9280267035E+07  7.5549452287E-21 -1.0460335110E+05 -2.0421222533E+03 -4.0337338479E+04  1.8405416964E-08 -3.4889475865E-09  3.3984628436E-08  1.7694728160E-10  3.1801363604E+07
    11      18 -5.3634293713E+07  2.0258713286E+07  2.3919841330E+07  7.3303431061E-21 -1.3369740786E+05 -4.4597392405E+03 -2.0982481938E+03 -4.8792487817E-09  2.7483992272E-09  2.1781813021E-08  1.7152146582E-10  2.1216927200E+07 -4.6393523355E+07  2.0206694076E+07  3.0493059160E+07  7.3219930888E-21 -1.3541807478E+05  1.6237494579E+02 -4.3442326858E+04  1.9076677766E-08 -3.6496975558E-09  3.0344086831E-08  1.6936552935E-10  3.3374690036E+07
    11      19 -5.7153178065E+07  2.1265839910E+07  2.4642312326E+07  7.0329946205E-21 -1.7825411374E+05 -2.1098392685E+03  1.2119009271E+03 -4.1175667656E-09  2.3957664075E-09  1.8309072861E-08  1.6134904202E-10  2.1247281465E+07 -4.8238720307E+07  2.1010369409E+07  3.1705851286E+07  7.1434910242E-21 -1.6656404114E+05  2.2152365465E+03 -4.6619846422E+04  1.9761600271E-08 -3.8184673526E-09  2.7428367157E-08  1.6093668012E-10  3.4576735269E+07
    11      20 -6.1066819178E+07  2.2250781029E+07  2.5117641434E+07  7.0450984500E-21 -2.1941426312E+05 -4.1344756488E+02  2.7803101545E+03 -3.7652667242E-09  2.2924197386E-09  1.5413361863E-08  1.4282766298E-10  2.0902429946E+07 -5.0083917259E+07  2.1814044741E+07  3.2918643412E+07  7.0443358568E-21 -1.9441472595E+05  4.3716489794E+03 -4.2040564799E+04  1.9642988272E-08 -3.8680620265E-09  2.4701667734E-08  1.4990634075E-10  5.5355080371E+07
    12       1 -1.7099041219E+07  3.4844116134E+06  8.6722653595E+06  1.5787478273E-20  8.3835126169E+03  1.2415062501E+02 -3.0407962975E+02 -3.3691552071E-07  6.2307815700E-08  1.0091846201E-06  1.3099466398E-10  1.4767433865E+07 -1.5746541665E+07  3.3225842315E+06  1.0349725389E+07  1.5723269113E-20  8.3414226096E+03  7.2560859694E+01 -1.8963066947E+03  5.8317637030E-09 -1.4883932891E-10  1.1082455106E-06  1.2526565429E-10  1.5550928027E+07
    12       2 -1.7706337060E+07  3.7323859907E+06  1.1579801615E+07  1.5446650410E-20  1.1180767122E+04  9.5043240611E+00 -3.4488704659E+03  1.5263921978E-09  7.4777221972E-10  7.7987708282E-07  1.4267571973E-10  1.4819976474E+07 -1.7680327483E+07  3.7306208915E+06  1.1620744296E+07  1.5444571610E-20  1.1186083457E+04  8.2253703849E+00 -3.4887453283E+03  6.8877403432E-09 -1.9096157402E-10  7.7986964045E-07  1.4259838313E-10  1.4837363995E+07
    12       3 -1.8846972217E+07  4.2642254208E+06  1.4834224331E+07  1.5012257566E-20  1.5372820662E+04 -2.1782330709E+02 -7.6749994512E+03  1.4234632242E-07 -2.4060380531E-08  5.2106474117E-07  1.5329831260E-10  1.3968662893E+07 -1.9614113302E+07  4.1386575515E+06  1.2891763204E+07  1.5110371895E-20  1.4065719851E+04 -1.1345441855E+02 -5.0258903954E+03  7.6799269292E-09 -2.3223828311E-10  5.6835644747E-07  1.5285293722E-10  1.4054244229E+07
    12       4 -2.0889781847E+07  4.6199352767E+06  1.5501171811E+07  1.4615234039E-20  1.7002500518E+04 -3.5568433183E+02 -7.6051217905E+03  7.9330550479E-08 -1.2766421657E-08  4.1110295880E-07  1.5511878913E-10  1.3956814528E+07 -2.1547899120E+07  4.5466942115E+06  1.4162782111E+07  1.4644380879E-20  1.5922298288E+04 -2.7010592396E+02 -5.3626680648E+03  8.3581291791E-09 -2.8772558495E-10  4.2618602301E-07  1.5412970010E-10  1.4387978642E+07
    12       5 -2.3298251120E+07  4.9674511136E+06  1.5751676654E+07  1.4176336478E-20  1.8120399189E+04 -4.8855832843E+02 -6.4350935803E+03  2.2119766082E-08 -2.6196851599E-09  3.2592300551E-07  1.5583853688E-10  1.4314808337E+07 -2.3481684939E+07  4.9547308715E+06  1.5433801019E+07  1.4178591990E-20  1.7868986875E+04 -4.6665644856E+02 -5.8541168038E+03  9.0327588639E-09 -3.4489195147E-10  3.2688514753E-07  1.5558891439E-10  1.4452111242E+07
    12       6 -2.5777347476E+07  5.3514632768E+06  1.6160906820E+07  1.3708607933E-20  1.9494983375E+04 -6.6829143610E+02 -5.4300578939E+03 -7.4241815212E-09  2.5462385978E-09  2.5456854069E-07  1.5677956032E-10  1.4540184756E+07 -2.5415470757E+07  5.3627675315E+06  1.6704819926E+07  1.3713005226E-20  1.9914881831E+04 -7.0802553765E+02 -6.5159759920E+03  9.7038159835E-09 -4.0270701773E-10  2.5537130914E-07  1.5723058008E-10  1.4246642031E+07
